2009.03.27,14:30,928.47,929.54,919.38,925.8,0
2009.03.27,18:30,925.82,926.91,919.7,921.03,0
2009.03.27,22:30,921.03,926.54,918.93,924.54,0
2009.03.30,02:30,924.7,925.75,920.5,923.34,0
2009.03.30,06:30,923.53,927.2,921.45,924.63,0
2009.03.30,10:30,924.65,927.15,922.36,924.06,0
2009.03.30,14:30,924.13,932.65,909.15,927.32,0
2009.03.30,18:30,926.8,929.88,913.52,915.72,0
2009.03.30,22:30,915.83,921.74,915.16,915.84,0
2009.03.31,02:30,917.95,919.97,913.35,916.4,0
2009.03.31,06:30,916.67,920,916.4,918.55,0
2009.03.31,10:30,918.6,922.26,917.36,918.8,0
2009.03.31,14:30,918.72,924.76,914.27,917.74,0
2009.03.31,18:30,917.5,924.39,911.9,922.79,0
2009.03.31,22:30,922.8,922.9,917.9,919.15,0
2009.04.01,02:30,918.55,922.4,917.3,920.78,0
2009.04.01,06:30,920.74,921.75,918.83,919.12,0
2009.04.01,10:30,919.1,921.42,916.88,919.74,0
2009.04.01,14:30,919.8,933.57,919.45,925.9,0
2009.04.01,18:30,925.79,927.65,918.69,925.67,0
2009.04.01,22:30,925.45,929.17,924.52,927.4,0
2009.04.02,02:30,927.3,927.95,924.78,925.17,0
2009.04.02,06:30,925.34,929.35,925.1,926.79,0
2009.04.02,10:30,926.8,927.4,914.47,915.73,0
2009.04.02,14:30,915.66,919.29,900.79,902.73,0
2009.04.02,18:30,902.7,908.81,894.84,906.38,0
2009.04.02,22:30,906.35,908.1,902.07,904.05,0
2009.04.03,02:30,903.45,907.9,903.22,904.08,0
2009.04.03,06:30,904,906.28,902.63,904.03,0
2009.04.03,10:30,904.03,908.91,900.34,903.35,0
2009.04.03,14:30,903.67,909.74,895.82,904.55,0
2009.04.03,18:30,904.65,907.59,894.49,895.53,0
2009.04.03,22:30,895.49,896.23,891.04,892.2,0
2009.04.06,02:30,896.6,897.03,884.28,884.39,0
2009.04.06,06:30,884.3,885.25,874.08,877.88,0
2009.04.06,10:30,878.17,881.78,875.15,879.08,0
2009.04.06,14:30,879.03,882.35,867.59,870.74,0
2009.04.06,18:30,870.8,874.05,865.49,870.42,0
2009.04.06,22:30,870.24,872.4,866.54,868.9,0
2009.04.07,02:30,868.95,877.22,868.29,875.53,0
2009.04.07,06:30,875.59,878.1,875.45,877.8,0
2009.04.07,10:30,877.95,880.4,875.58,877.25,0
2009.04.07,14:30,877.38,882.54,873.45,879.83,0
2009.04.07,18:30,879.9,885.06,878.15,882.25,0
2009.04.07,22:30,882.4,884.77,880.88,881.24,0
2009.04.08,02:30,883.2,885,880.2,881.39,0
2009.04.08,06:30,881.45,888.2,881.45,888.15,0
2009.04.08,10:30,888.17,889.15,886.29,888.1,0
2009.04.08,14:30,888.2,889.4,877.09,879.74,0
2009.04.08,18:30,879.9,890.4,878.98,884.34,0
