date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason
2025-09-19,21:30:00,Friday,Buy,3684.79,3677.88,6.91,694.54,100.51,120,End of Data
2025-09-22,01:30:00,Monday,Buy,3689.37,3683.35,6.02,689.96,114.61,119,End of Data
2025-09-22,05:30:00,Monday,Buy,3697.26,3685.29,11.97,682.07,56.98,118,End of Data
2025-09-22,09:30:00,Monday,Buy,3723.36,3695.33,28.03,655.97,23.4,117,End of Data
2025-09-22,13:30:00,Monday,Sell,3722.03,3728.52,6.49,5.18,SL,1,Stop Loss
2025-09-22,17:30:00,Monday,Buy,3746.68,3716.65,30.03,632.65,21.07,115,End of Data
2025-09-22,21:30:00,Monday,Sell,3745.33,3748.96,3.63,7.12,1.96,1,Stop Loss
2025-09-23,01:30:00,Tuesday,Buy,3754.58,3738.01,16.57,4.11,SL,1,Stop Loss
2025-09-23,05:30:00,Tuesday,Sell,3752.94,3758.89,5.95,4.14,SL,1,Stop Loss
2025-09-23,09:30:00,Tuesday,Buy,3785.0,3748.6,36.4,3.72,SL,8,Stop Loss
2025-09-23,13:30:00,Tuesday,Sell,3783.62,3788.92,5.3,66.23,12.5,22,Stop Loss
2025-09-23,17:30:00,Tuesday,Sell,3777.19,3785.82,8.63,59.8,6.93,20,Stop Loss
2025-09-23,21:30:00,Tuesday,Sell,3762.85,3781.48,18.63,45.46,2.44,17,Stop Loss
2025-09-24,01:30:00,Wednesday,Sell,3756.27,3771.93,15.66,5.67,SL,1,Stop Loss
2025-09-24,05:30:00,Wednesday,Buy,3775.07,3750.4,24.67,4.07,SL,3,Stop Loss
2025-09-24,09:30:00,Wednesday,Sell,3768.17,3779.34,11.17,50.78,4.55,14,Stop Loss
2025-09-24,13:30:00,Wednesday,Sell,3760.36,3773.02,12.66,42.97,3.39,13,Stop Loss
2025-09-24,17:30:00,Wednesday,Sell,3732.86,3765.22,32.36,15.47,SL,11,Stop Loss
2025-09-24,21:30:00,Wednesday,Buy,3735.74,3717.19,18.55,643.59,34.69,102,End of Data
2025-09-25,01:30:00,Thursday,Buy,3736.11,3732.67,3.44,6.15,1.79,1,Stop Loss
2025-09-25,05:30:00,Thursday,Buy,3738.73,3729.34,9.39,22.75,2.42,2,Stop Loss
2025-09-25,09:30:00,Thursday,Buy,3757.03,3737.36,19.67,3.8,SL,1,Stop Loss
2025-09-25,13:30:00,Thursday,Sell,3733.16,3761.03,27.87,9.63,SL,6,Stop Loss
2025-09-25,17:30:00,Thursday,Buy,3741.87,3723.33,18.54,637.46,34.38,97,End of Data
2025-09-25,21:30:00,Thursday,Buy,3748.64,3736.39,12.25,4.58,SL,2,Stop Loss
2025-09-26,01:30:00,Friday,Sell,3738.78,3753.42,14.64,4.4,SL,2,Stop Loss
2025-09-26,05:30:00,Friday,Buy,3742.03,3734.18,7.85,637.3,81.18,94,End of Data
2025-09-26,09:30:00,Friday,Buy,3751.69,3739.0,12.69,627.64,49.46,93,End of Data
2025-09-26,13:30:00,Friday,Buy,3761.76,3742.75,19.01,617.57,32.49,92,End of Data
2025-09-26,17:30:00,Friday,Buy,3783.04,3761.21,21.83,5.68,SL,2,Stop Loss
2025-09-26,21:30:00,Friday,Sell,3762.0,3783.39,21.39,2.02,SL,1,Stop Loss
2025-09-29,01:30:00,Monday,Buy,3778.63,3759.78,18.85,600.7,31.87,89,End of Data
2025-09-29,05:30:00,Monday,Buy,3813.7,3777.33,36.37,565.63,15.55,88,End of Data
2025-09-29,09:30:00,Monday,Sell,3807.22,3819.96,12.74,0.84,SL,1,Stop Loss
2025-09-29,13:30:00,Monday,Buy,3821.27,3806.18,15.09,50.4,3.34,5,Stop Loss
2025-09-29,17:30:00,Monday,Buy,3829.0,3816.42,12.58,42.67,3.39,4,Stop Loss
2025-09-29,21:30:00,Monday,Buy,3832.99,3822.3,10.69,38.68,3.62,3,Stop Loss
2025-09-30,01:30:00,Tuesday,Buy,3848.24,3825.48,22.76,23.43,1.03,2,Stop Loss
2025-09-30,05:30:00,Tuesday,Buy,3869.88,3842.35,27.53,1.79,SL,1,Stop Loss
2025-09-30,09:30:00,Tuesday,Sell,3798.52,3871.87,73.35,0.36,SL,5,Stop Loss
2025-09-30,13:30:00,Tuesday,Buy,3823.67,3797.96,25.71,555.66,21.61,80,End of Data
2025-09-30,17:30:00,Tuesday,Buy,3844.11,3819.91,24.2,52.67,2.18,12,Stop Loss
2025-09-30,21:30:00,Tuesday,Buy,3858.3,3839.51,18.79,38.48,2.05,11,Stop Loss
2025-10-01,01:30:00,Wednesday,Buy,3869.03,3854.44,14.59,26.28,1.8,2,Stop Loss
2025-10-01,05:30:00,Wednesday,Sell,3863.19,3875.58,12.39,10.03,SL,1,Stop Loss
2025-10-01,09:30:00,Wednesday,Buy,3889.08,3852.96,36.12,1.92,SL,4,Stop Loss
2025-10-01,13:30:00,Wednesday,Sell,3872.03,3891.2,19.17,19.18,1.0,6,Stop Loss
2025-10-01,17:30:00,Wednesday,Sell,3860.47,3878.83,18.36,7.62,SL,4,Stop Loss
2025-10-01,21:30:00,Wednesday,Buy,3864.94,3854.73,10.21,4.15,SL,1,Stop Loss
2025-10-02,01:30:00,Thursday,Buy,3865.13,3852.65,12.48,31.65,2.54,4,Stop Loss
2025-10-02,05:30:00,Thursday,Buy,3867.89,3861.36,6.53,28.89,4.42,3,Stop Loss
2025-10-02,09:30:00,Thursday,Buy,3879.21,3861.57,17.64,17.57,SL,2,Stop Loss
2025-10-02,13:30:00,Thursday,Sell,3874.61,3896.98,22.37,55.27,2.47,9,Stop Loss
2025-10-02,17:30:00,Thursday,Sell,3844.01,3876.8,32.79,5.99,SL,5,Stop Loss
2025-10-02,21:30:00,Thursday,Buy,3855.54,3843.35,12.19,8.15,SL,2,Stop Loss
2025-10-03,01:30:00,Friday,Buy,3858.63,3847.11,11.52,0.48,SL,1,Stop Loss
2025-10-03,05:30:00,Friday,Sell,3854.82,3859.31,4.49,4.1,SL,1,Stop Loss
2025-10-03,09:30:00,Friday,Buy,3864.47,3850.52,13.95,514.86,36.91,63,End of Data
2025-10-03,13:30:00,Friday,Buy,3882.54,3854.62,27.92,496.79,17.79,62,End of Data
2025-10-03,17:30:00,Friday,Sell,3881.55,3891.74,10.19,1.55,SL,2,Stop Loss
2025-10-03,21:30:00,Friday,Buy,3884.98,3879.8,5.18,494.35,95.43,60,End of Data
2025-10-06,01:30:00,Monday,Buy,3918.21,3883.83,34.38,461.12,13.41,59,End of Data
2025-10-06,05:30:00,Monday,Buy,3932.64,3917.24,15.4,446.69,29.01,58,End of Data
2025-10-06,09:30:00,Monday,Buy,3942.5,3921.78,20.72,436.83,21.08,57,End of Data
2025-10-06,13:30:00,Monday,Buy,3944.73,3926.31,18.42,434.6,23.59,56,End of Data
2025-10-06,17:30:00,Monday,Buy,3958.1,3940.13,17.97,421.23,23.44,55,End of Data
2025-10-06,21:30:00,Monday,Buy,3960.0,3955.48,4.52,17.39,3.85,3,Stop Loss
2025-10-07,01:30:00,Tuesday,Sell,3957.87,3977.59,19.72,17.04,SL,3,Stop Loss
2025-10-07,05:30:00,Tuesday,Buy,3964.85,3956.98,7.87,1.43,SL,1,Stop Loss
2025-10-07,09:30:00,Tuesday,Sell,3954.97,3966.48,11.51,0.89,SL,1,Stop Loss
2025-10-07,13:30:00,Tuesday,Buy,3979.39,3953.88,25.51,79.77,3.13,13,Stop Loss
2025-10-07,17:30:00,Tuesday,Buy,3980.96,3961.48,19.48,78.2,4.01,12,Stop Loss
2025-10-07,21:30:00,Tuesday,Buy,3984.1,3973.91,10.19,75.06,7.37,11,Stop Loss
2025-10-08,01:30:00,Wednesday,Buy,4000.71,3982.73,17.98,58.45,3.25,10,Stop Loss
2025-10-08,05:30:00,Wednesday,Buy,4029.2,3995.42,33.78,29.96,SL,9,Stop Loss
2025-10-08,09:30:00,Wednesday,Buy,4049.31,4021.08,28.23,9.85,SL,4,Stop Loss
2025-10-08,13:30:00,Wednesday,Sell,4037.73,4049.68,11.95,2.21,SL,1,Stop Loss
2025-10-08,17:30:00,Wednesday,Buy,4050.99,4035.32,15.67,3.53,SL,1,Stop Loss
2025-10-08,21:30:00,Wednesday,Sell,4040.0,4054.72,14.72,38.46,2.61,4,Stop Loss
2025-10-09,01:30:00,Thursday,Sell,4019.43,4041.44,22.01,16.69,SL,1,Stop Loss
2025-10-09,05:30:00,Thursday,Buy,4039.82,4002.54,37.28,18.05,SL,3,Stop Loss
2025-10-09,09:30:00,Thursday,Sell,4037.19,4042.19,5.0,20.4,4.08,1,Stop Loss
2025-10-09,13:30:00,Thursday,Sell,4016.59,4058.07,41.48,71.9,1.73,9,Stop Loss
2025-10-09,17:30:00,Thursday,Sell,3949.99,4029.24,79.25,3.24,SL,8,Stop Loss
2025-10-09,21:30:00,Thursday,Buy,3975.35,3949.36,25.99,18.86,SL,2,Stop Loss
2025-10-10,01:30:00,Friday,Sell,3973.09,3994.41,21.32,26.34,1.24,2,Stop Loss
2025-10-10,05:30:00,Friday,Buy,3974.75,3946.55,28.2,404.58,14.35,34,End of Data
2025-10-10,09:30:00,Friday,Buy,3995.99,3952.14,43.85,383.34,8.74,33,End of Data
2025-10-10,13:30:00,Friday,Sell,3980.11,4000.32,20.21,9.4,SL,1,Stop Loss
2025-10-10,17:30:00,Friday,Buy,3990.04,3970.51,19.53,389.29,19.93,31,End of Data
2025-10-10,21:30:00,Friday,Buy,4013.01,3983.93,29.08,366.32,12.6,30,End of Data
2025-10-13,01:30:00,Monday,Buy,4053.26,4006.7,46.56,326.07,7.0,29,End of Data
2025-10-13,05:30:00,Monday,Buy,4063.72,4041.06,22.66,315.61,13.93,28,End of Data
2025-10-13,09:30:00,Monday,Buy,4077.54,4059.36,18.18,301.79,16.6,27,End of Data
2025-10-13,13:30:00,Monday,Buy,4094.22,4070.91,23.31,285.11,12.23,26,End of Data
2025-10-13,17:30:00,Monday,Buy,4103.86,4090.42,13.44,75.76,5.64,4,Stop Loss
2025-10-13,21:30:00,Monday,Buy,4110.03,4090.49,19.54,69.59,3.56,3,Stop Loss
2025-10-14,01:30:00,Tuesday,Buy,4137.25,4106.35,30.9,42.37,1.37,2,Stop Loss
2025-10-14,05:30:00,Tuesday,Sell,4119.74,4179.82,60.08,30.12,SL,5,Stop Loss
2025-10-14,09:30:00,Tuesday,Buy,4127.58,4089.42,38.16,251.75,6.6,21,End of Data
2025-10-14,13:30:00,Tuesday,Sell,4123.87,4144.55,20.68,2.59,SL,1,Stop Loss
2025-10-14,17:30:00,Tuesday,Buy,4148.26,4121.08,27.18,231.07,8.5,19,End of Data
2025-10-14,21:30:00,Tuesday,Sell,4141.23,4152.8,11.57,1.65,SL,1,Stop Loss
2025-10-15,01:30:00,Wednesday,Buy,4181.83,4139.38,42.45,197.5,4.65,17,End of Data
2025-10-15,05:30:00,Wednesday,Buy,4185.94,4166.84,19.1,32.22,1.69,1,Stop Loss
2025-10-15,09:30:00,Wednesday,Buy,4192.67,4162.96,29.71,186.66,6.28,15,End of Data
