date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason
2010-11-02,17:30:00,Tuesday,Buy,1356.7,1350.1,6.6,8.0,1.21,6,Stop Loss
2022-06-28,02:30:00,Tuesday,Buy,1824.91,1821.2,3.71,4.48,1.21,3,Stop Loss
2013-11-19,02:30:00,Tuesday,Buy,1273.75,1269.57,4.18,5.05,1.21,3,Stop Loss
2012-08-14,18:30:00,Tuesday,Buy,1600.05,1597.5,2.55,3.1,1.21,4,Stop Loss
2013-09-17,10:30:00,Tuesday,Buy,1317.35,1312.26,5.09,6.22,1.22,1,Stop Loss
2012-10-16,13:30:00,Tuesday,Buy,1745.12,1738.38,6.74,8.21,1.22,12,Stop Loss
2012-09-18,14:30:00,Tuesday,Buy,1769.45,1754.76,14.69,17.9,1.22,36,Stop Loss
2018-08-21,22:30:00,Tuesday,Buy,1196.13,1191.76,4.37,5.34,1.22,7,Stop Loss
2016-11-29,18:30:00,Tuesday,Buy,1189.18,1184.53,4.65,5.67,1.22,5,Stop Loss
2014-02-25,14:30:00,Tuesday,Buy,1337.77,1331.61,6.16,7.51,1.22,6,Stop Loss
2014-05-13,10:30:00,Tuesday,Buy,1293.71,1289.82,3.89,4.76,1.22,1,Stop Loss
2015-10-27,09:30:00,Tuesday,Buy,1166.08,1163.96,2.12,2.59,1.22,1,Stop Loss
2019-10-08,09:30:00,Tuesday,Buy,1501.26,1488.36,12.9,15.7,1.22,19,Stop Loss
2021-11-30,10:30:00,Tuesday,Buy,1796.17,1789.59,6.58,8.09,1.23,1,Stop Loss
2021-03-02,06:30:00,Tuesday,Buy,1721.94,1706.91,15.03,18.49,1.23,9,Stop Loss
2010-07-13,10:30:00,Tuesday,Buy,1206.35,1197.04,9.31,11.55,1.24,19,Stop Loss
2025-07-29,05:30:00,Tuesday,Buy,3320.0,3308.74,11.26,14.0,1.24,8,Stop Loss
2014-12-02,22:30:00,Tuesday,Buy,1198.22,1196.08,2.14,2.65,1.24,1,Stop Loss
2022-06-28,06:30:00,Tuesday,Buy,1825.32,1822.03,3.29,4.07,1.24,2,Stop Loss
2022-01-04,10:30:00,Tuesday,Buy,1805.69,1801.58,4.11,5.1,1.24,1,Stop Loss
2021-08-31,02:30:00,Tuesday,Buy,1812.81,1807.79,5.02,6.24,1.24,3,Stop Loss
2019-03-19,01:30:00,Tuesday,Buy,1305.95,1302.03,3.92,4.88,1.24,8,Stop Loss
2025-08-19,05:30:00,Tuesday,Buy,3336.28,3329.14,7.14,8.96,1.25,2,Stop Loss
2024-12-31,10:30:00,Tuesday,Buy,2611.79,2607.02,4.77,5.98,1.25,1,Stop Loss
2022-12-27,06:30:00,Tuesday,Buy,1807.01,1803.4,3.61,4.5,1.25,2,Stop Loss
2023-05-23,21:30:00,Tuesday,Buy,1975.25,1973.63,1.62,2.02,1.25,1,Stop Loss
2015-01-20,22:30:00,Tuesday,Buy,1294.51,1285.88,8.63,10.83,1.25,5,Stop Loss
2017-09-05,18:30:00,Tuesday,Buy,1338.26,1333.5,4.76,6.0,1.26,6,Stop Loss
2011-05-17,06:30:00,Tuesday,Buy,1493.97,1491.08,2.89,3.63,1.26,2,Stop Loss
2009-03-24,22:30:00,Tuesday,Buy,926.07,921.56,4.51,5.68,1.26,3,Stop Loss
2019-06-25,10:30:00,Tuesday,Buy,1428.76,1422.84,5.92,7.43,1.26,2,Stop Loss
2011-04-26,06:30:00,Tuesday,Buy,1500.3,1495.5,4.8,6.1,1.27,3,Stop Loss
2015-04-14,14:30:00,Tuesday,Buy,1194.87,1183.66,11.21,14.19,1.27,48,Stop Loss
2011-12-06,18:30:00,Tuesday,Buy,1725.66,1701.7,23.96,30.34,1.27,21,Stop Loss
2012-01-03,22:30:00,Tuesday,Buy,1603.75,1599.98,3.77,4.8,1.27,1,Stop Loss
2021-11-09,14:30:00,Tuesday,Buy,1826.28,1822.45,3.83,4.9,1.28,1,Stop Loss
2011-02-15,18:30:00,Tuesday,Buy,1375.0,1369.65,5.35,6.85,1.28,6,Stop Loss
2021-07-13,14:30:00,Tuesday,Buy,1813.98,1798.36,15.62,20.06,1.28,24,Stop Loss
2018-04-24,02:30:00,Tuesday,Buy,1326.47,1321.73,4.74,6.08,1.28,9,Stop Loss
2011-06-14,18:30:00,Tuesday,Buy,1523.75,1515.3,8.45,10.79,1.28,5,Stop Loss
2023-04-18,09:30:00,Tuesday,Buy,2001.3,1997.8,3.5,4.49,1.28,1,Stop Loss
2020-12-22,10:30:00,Tuesday,Buy,1872.88,1866.26,6.62,8.52,1.29,2,Stop Loss
2019-04-30,02:30:00,Tuesday,Buy,1282.35,1279.44,2.91,3.76,1.29,7,Stop Loss
2025-04-08,09:30:00,Tuesday,Buy,3006.84,2994.65,12.19,15.72,1.29,2,Stop Loss
2020-12-29,06:30:00,Tuesday,Buy,1878.58,1874.89,3.69,4.81,1.3,1,Stop Loss
2022-06-07,10:30:00,Tuesday,Buy,1847.42,1838.11,9.31,12.09,1.3,19,Stop Loss
2017-10-24,17:30:00,Tuesday,Buy,1276.8,1273.36,3.44,4.48,1.3,3,Stop Loss
2014-08-19,06:30:00,Tuesday,Buy,1299.84,1298.0,1.84,2.4,1.3,2,Stop Loss
2015-03-17,21:30:00,Tuesday,Buy,1149.52,1146.89,2.63,3.41,1.3,3,Stop Loss
2024-02-06,02:30:00,Tuesday,Buy,2026.11,2023.37,2.74,3.58,1.31,2,Stop Loss
2015-09-08,18:30:00,Tuesday,Buy,1122.33,1120.05,2.28,2.98,1.31,5,Stop Loss
2014-12-16,22:30:00,Tuesday,Buy,1197.01,1192.58,4.43,5.81,1.31,5,Stop Loss
2016-03-15,09:30:00,Tuesday,Buy,1232.03,1227.44,4.59,6.0,1.31,2,Stop Loss
2024-03-12,09:30:00,Tuesday,Buy,2177.07,2173.29,3.78,4.94,1.31,1,Stop Loss
2010-11-09,06:30:00,Tuesday,Buy,1414.4,1408.25,6.15,8.05,1.31,1,Stop Loss
