date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,distance_rounded
2011-03-16,17:30:00,Wednesday,Sell,1396.7,1406.45,9.8,10.25,1.05,8,Stop Loss,9
2019-04-16,14:30:00,Tuesday,Sell,1276.0,1285.15,9.2,9.82,1.07,42,Stop Loss,9
2020-09-08,22:30:00,Tuesday,Sell,1930.47,1940.38,9.9,10.58,1.07,4,Stop Loss,9
2015-02-23,18:30:00,Monday,Sell,1200.6,1210.36,9.8,10.51,1.08,9,Stop Loss,9
2025-04-15,09:30:00,Tuesday,Sell,3222.35,3232.3,9.9,10.84,1.09,3,Stop Loss,9
2022-06-14,14:30:00,Tuesday,Sell,1815.66,1825.37,9.7,10.71,1.1,5,Stop Loss,9
2018-03-28,14:30:00,Wednesday,Sell,1331.51,1340.86,9.3,10.39,1.11,13,Stop Loss,9
2012-04-23,10:30:00,Monday,Sell,1633.39,1642.65,9.3,10.29,1.11,7,Stop Loss,9
2013-11-27,14:30:00,Wednesday,Sell,1244.76,1254.32,9.6,10.58,1.11,13,Stop Loss,9
2021-03-30,14:30:00,Tuesday,Sell,1687.88,1696.91,9.0,10.12,1.12,6,Stop Loss,9
2024-11-26,06:30:00,Tuesday,Sell,2621.77,2631.58,9.8,11.06,1.13,1,Stop Loss,9
2022-12-12,02:30:00,Monday,Sell,1788.03,1797.27,9.2,10.56,1.14,9,Stop Loss,9
2010-12-21,14:30:00,Tuesday,Sell,1382.9,1392.35,9.4,10.85,1.15,26,Stop Loss,9
2015-09-30,13:30:00,Wednesday,Sell,1115.22,1124.44,9.2,10.73,1.16,12,Stop Loss,9
2013-06-26,18:30:00,Wednesday,Sell,1231.35,1240.45,9.1,10.57,1.16,3,Stop Loss,9
2022-10-24,09:30:00,Monday,Sell,1649.12,1658.48,9.4,10.94,1.17,7,Stop Loss,9
2024-04-24,21:30:00,Wednesday,Sell,2315.55,2324.81,9.3,10.83,1.17,3,Stop Loss,9
2024-06-28,13:30:00,Friday,Sell,2330.02,2339.83,9.8,11.62,1.18,17,Stop Loss,9
2022-10-19,13:30:00,Wednesday,Sell,1633.13,1642.14,9.0,10.82,1.2,7,Stop Loss,9
2022-01-14,18:30:00,Friday,Sell,1816.82,1826.03,9.2,11.21,1.22,17,Stop Loss,9
2023-11-21,18:30:00,Tuesday,Sell,1998.32,2007.67,9.3,11.52,1.23,19,Stop Loss,9
2022-03-18,17:30:00,Friday,Sell,1929.07,1938.34,9.3,11.37,1.23,7,Stop Loss,9
2023-04-25,09:30:00,Tuesday,Sell,1987.81,1997.39,9.6,11.81,1.23,2,Stop Loss,9
2020-07-29,14:30:00,Wednesday,Sell,1952.73,1962.05,9.3,11.48,1.23,1,Stop Loss,9
2012-04-10,10:30:00,Tuesday,Sell,1643.65,1653.31,9.7,11.97,1.24,2,Stop Loss,9
2010-03-12,14:30:00,Friday,Sell,1109.64,1119.19,9.6,12.0,1.26,12,Stop Loss,9
2022-11-23,10:30:00,Wednesday,Sell,1736.81,1745.82,9.0,11.32,1.26,1,Stop Loss,9
2023-06-22,13:30:00,Thursday,Sell,1921.84,1931.11,9.3,11.8,1.27,6,Stop Loss,9
2013-09-24,09:30:00,Tuesday,Sell,1318.3,1328.19,9.9,12.63,1.28,5,Stop Loss,9
2022-07-07,18:30:00,Thursday,Sell,1740.13,1749.14,9.0,11.64,1.29,6,Stop Loss,9
2025-04-08,21:30:00,Tuesday,Sell,2982.78,2992.64,9.9,12.96,1.31,1,Stop Loss,9
2025-07-25,17:30:00,Friday,Sell,3335.65,3344.94,9.3,12.24,1.32,4,Stop Loss,9
2021-08-10,10:30:00,Tuesday,Sell,1729.39,1738.35,9.0,11.83,1.32,7,Stop Loss,9
2024-09-05,13:30:00,Thursday,Sell,2514.36,2523.58,9.2,12.23,1.33,6,Stop Loss,9
2014-11-13,06:30:00,Thursday,Sell,1158.98,1168.1,9.1,12.23,1.34,9,Stop Loss,9
2022-07-01,06:30:00,Friday,Sell,1797.13,1806.67,9.5,12.74,1.34,3,Stop Loss,9
2023-08-02,17:30:00,Wednesday,Sell,1936.31,1945.44,9.1,12.39,1.36,11,Stop Loss,9
2014-11-13,18:30:00,Thursday,Sell,1159.13,1168.1,9.0,12.38,1.38,6,Stop Loss,9
2025-06-30,09:30:00,Monday,Sell,3287.57,3296.94,9.4,13.03,1.39,2,Stop Loss,9
2014-01-27,14:30:00,Monday,Sell,1258.81,1268.42,9.6,13.47,1.4,12,Stop Loss,9
2025-02-03,18:30:00,Monday,Sell,2820.71,2830.43,9.7,13.76,1.42,5,Stop Loss,9
2019-08-08,22:30:00,Thursday,Sell,1500.37,1509.6,9.2,13.26,1.44,12,Stop Loss,9
2016-03-01,14:30:00,Tuesday,Sell,1238.45,1247.99,9.5,13.82,1.45,12,Stop Loss,9
2020-10-02,17:30:00,Friday,Sell,1900.59,1909.84,9.2,13.64,1.47,5,Stop Loss,9
2018-11-09,14:30:00,Friday,Sell,1210.3,1219.73,9.4,14.13,1.5,30,Stop Loss,9
2023-06-28,09:30:00,Wednesday,Sell,1907.04,1916.39,9.3,14.16,1.51,14,Stop Loss,9
2022-05-31,18:30:00,Tuesday,Sell,1842.3,1851.39,9.1,13.97,1.54,10,Stop Loss,9
2024-01-04,14:30:00,Thursday,Sell,2039.06,2048.52,9.5,14.78,1.56,6,Stop Loss,9
2012-12-04,14:30:00,Tuesday,Sell,1698.02,1707.49,9.5,14.77,1.56,21,Stop Loss,9
2020-04-15,02:30:00,Wednesday,Sell,1721.36,1730.73,9.4,14.69,1.57,9,Stop Loss,9
2020-05-06,14:30:00,Wednesday,Sell,1696.3,1705.58,9.3,14.7,1.58,7,Stop Loss,9
2024-11-06,22:30:00,Wednesday,Sell,2658.85,2668.65,9.8,15.75,1.61,4,Stop Loss,9
2025-01-13,14:30:00,Monday,Sell,2671.47,2680.67,9.2,14.87,1.62,10,Stop Loss,9
2021-04-09,14:30:00,Friday,Sell,1739.34,1749.03,9.7,15.79,1.63,15,Stop Loss,9
2021-07-21,10:30:00,Wednesday,Sell,1804.6,1813.81,9.2,15.12,1.64,34,Stop Loss,9
2021-09-29,13:30:00,Wednesday,Sell,1736.49,1745.59,9.1,14.97,1.65,7,Stop Loss,9
2020-10-02,13:30:00,Friday,Sell,1902.64,1912.04,9.4,15.69,1.67,7,Stop Loss,9
2013-07-26,10:30:00,Friday,Sell,1328.63,1338.3,9.7,16.35,1.69,16,Stop Loss,9
2009-03-10,13:30:00,Tuesday,Sell,907.14,916.27,9.1,15.81,1.73,12,Stop Loss,9
2014-02-18,02:30:00,Tuesday,Sell,1323.05,1332.19,9.1,15.79,1.73,26,Stop Loss,9
2014-11-11,22:30:00,Tuesday,Sell,1163.81,1173.33,9.5,17.06,1.79,17,Stop Loss,9
2024-06-26,05:30:00,Wednesday,Sell,2311.81,2321.76,9.9,18.31,1.84,8,Stop Loss,9
2020-09-25,09:30:00,Friday,Sell,1865.92,1875.23,9.3,17.43,1.87,7,Stop Loss,9
2023-02-16,22:30:00,Thursday,Sell,1836.12,1845.39,9.3,17.31,1.87,8,Stop Loss,9
2014-11-10,14:30:00,Monday,Sell,1163.15,1172.34,9.2,17.15,1.87,8,Stop Loss,9
2011-03-25,18:30:00,Friday,Sell,1428.35,1438.0,9.7,18.15,1.88,23,Stop Loss,9
