date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,distance_rounded
2017-04-20,06:30:00,Thursday,Buy,1279.55,1277.05,2.5,2.5,1.0,1,Stop Loss,2
2014-06-11,10:30:00,Wednesday,Buy,1262.58,1259.99,2.6,2.6,1.0,2,Stop Loss,2
2019-11-08,06:30:00,Friday,Buy,1470.32,1467.79,2.5,2.54,1.0,1,Stop Loss,2
2011-04-06,22:30:00,Wednesday,Buy,1459.75,1457.45,2.3,2.3,1.0,1,Stop Loss,2
2018-04-23,22:30:00,Monday,Buy,1324.81,1322.81,2.0,2.03,1.01,1,Stop Loss,2
2015-08-18,06:30:00,Tuesday,Buy,1119.09,1117.11,2.0,2.0,1.01,2,Stop Loss,2
2025-08-21,21:30:00,Thursday,Buy,3338.44,3336.26,2.2,2.21,1.01,1,Stop Loss,2
2010-08-26,06:30:00,Thursday,Buy,1241.4,1238.65,2.8,2.8,1.02,2,Stop Loss,2
2011-02-02,10:30:00,Wednesday,Buy,1337.45,1335.25,2.2,2.25,1.02,1,Stop Loss,2
2011-05-30,14:30:00,Monday,Buy,1537.6,1534.7,2.9,2.95,1.02,4,Stop Loss,2
2021-11-09,06:30:00,Tuesday,Buy,1824.07,1821.57,2.5,2.54,1.02,1,Stop Loss,2
2012-02-22,06:30:00,Wednesday,Buy,1756.92,1754.18,2.7,2.78,1.02,1,Stop Loss,2
2019-11-28,02:30:00,Thursday,Buy,1456.53,1453.96,2.6,2.62,1.02,8,Stop Loss,2
2016-03-16,01:30:00,Wednesday,Buy,1232.55,1229.74,2.8,2.86,1.02,2,Stop Loss,2
2019-03-26,18:30:00,Tuesday,Buy,1315.74,1313.08,2.7,2.7,1.02,4,Stop Loss,2
2014-02-07,06:30:00,Friday,Buy,1261.93,1259.65,2.3,2.33,1.02,1,Stop Loss,2
2014-02-25,06:30:00,Tuesday,Buy,1334.83,1332.04,2.8,2.84,1.02,1,Stop Loss,2
2021-09-22,05:30:00,Wednesday,Buy,1777.87,1775.58,2.3,2.33,1.02,1,Stop Loss,2
2017-12-01,02:30:00,Friday,Buy,1275.85,1273.66,2.2,2.24,1.02,3,Stop Loss,2
2017-10-19,17:30:00,Thursday,Buy,1288.13,1285.39,2.7,2.83,1.03,2,Stop Loss,2
2018-04-24,10:30:00,Tuesday,Buy,1327.07,1324.22,2.9,2.94,1.03,1,Stop Loss,2
2015-03-13,21:30:00,Friday,Buy,1156.82,1153.93,2.9,2.97,1.03,1,Stop Loss,2
2015-11-20,06:30:00,Friday,Buy,1085.29,1082.67,2.6,2.7,1.03,1,Stop Loss,2
2016-09-30,21:30:00,Friday,Buy,1316.78,1314.17,2.6,2.7,1.03,2,Stop Loss,2
2011-12-07,06:30:00,Wednesday,Buy,1730.25,1727.5,2.8,2.85,1.04,1,Stop Loss,2
2022-05-19,22:30:00,Thursday,Buy,1841.96,1839.58,2.4,2.47,1.04,1,Stop Loss,2
2009-09-29,01:30:00,Tuesday,Buy,991.2,988.79,2.4,2.5,1.04,3,Stop Loss,2
2011-11-11,06:30:00,Friday,Buy,1766.9,1764.05,2.9,2.95,1.04,1,Stop Loss,2
2014-09-24,01:30:00,Wednesday,Buy,1222.91,1219.99,2.9,3.03,1.04,3,Stop Loss,2
2013-07-22,22:30:00,Monday,Buy,1335.64,1333.03,2.6,2.71,1.04,2,Stop Loss,2
2011-01-27,02:30:00,Thursday,Buy,1344.95,1342.05,2.9,3.05,1.05,2,Stop Loss,2
2021-07-13,22:30:00,Tuesday,Buy,1807.56,1804.9,2.7,2.78,1.05,1,Stop Loss,2
2019-01-08,10:30:00,Tuesday,Buy,1283.64,1281.35,2.3,2.4,1.05,1,Stop Loss,2
2015-08-18,02:30:00,Tuesday,Buy,1118.61,1116.27,2.3,2.48,1.06,3,Stop Loss,2
2017-10-11,01:30:00,Wednesday,Buy,1288.75,1286.45,2.3,2.43,1.06,4,Stop Loss,2
2014-06-06,06:30:00,Friday,Buy,1255.17,1252.71,2.5,2.61,1.06,2,Stop Loss,2
2023-08-18,05:30:00,Friday,Buy,1893.74,1890.89,2.9,3.01,1.06,2,Stop Loss,2
2022-10-18,13:30:00,Tuesday,Buy,1652.08,1649.94,2.1,2.27,1.06,1,Stop Loss,2
2011-02-18,06:30:00,Friday,Buy,1385.5,1382.7,2.8,3.0,1.07,2,Stop Loss,2
2019-04-11,22:30:00,Thursday,Buy,1292.64,1289.84,2.8,3.01,1.07,7,Stop Loss,2
2018-11-26,06:30:00,Monday,Buy,1225.19,1222.57,2.6,2.81,1.07,2,Stop Loss,2
2012-06-07,22:30:00,Thursday,Buy,1589.1,1586.27,2.8,3.05,1.08,1,Stop Loss,2
2015-09-02,06:30:00,Wednesday,Buy,1139.47,1136.82,2.6,2.87,1.08,2,Stop Loss,2
2022-05-06,22:30:00,Friday,Buy,1882.74,1880.12,2.6,2.84,1.08,1,Stop Loss,2
2018-03-23,22:30:00,Friday,Buy,1347.9,1345.13,2.8,3.0,1.08,2,Stop Loss,2
2015-09-17,02:30:00,Thursday,Buy,1120.68,1118.66,2.0,2.19,1.08,2,Stop Loss,2
2024-02-22,22:30:00,Thursday,Buy,2024.49,2021.89,2.6,2.8,1.08,2,Stop Loss,2
2010-03-15,13:30:00,Monday,Buy,1105.54,1102.8,2.7,2.96,1.08,1,Stop Loss,2
2011-06-07,22:30:00,Tuesday,Buy,1543.89,1541.91,2.0,2.16,1.09,1,Stop Loss,2
2009-11-19,06:30:00,Thursday,Buy,1142.8,1139.9,2.9,3.15,1.09,1,Stop Loss,2
2019-05-10,14:30:00,Friday,Buy,1286.56,1284.04,2.5,2.76,1.1,4,Stop Loss,2
2011-07-21,06:30:00,Thursday,Buy,1601.41,1598.55,2.9,3.14,1.1,1,Stop Loss,2
2022-05-19,18:30:00,Thursday,Buy,1841.61,1839.04,2.6,2.82,1.1,2,Stop Loss,2
2017-02-03,18:30:00,Friday,Buy,1217.31,1214.94,2.4,2.61,1.1,1,Stop Loss,2
2022-05-06,18:30:00,Friday,Buy,1882.33,1879.41,2.9,3.25,1.11,2,Stop Loss,2
2019-10-30,17:30:00,Wednesday,Buy,1493.43,1490.66,2.8,3.07,1.11,1,Stop Loss,2
2023-04-18,21:30:00,Tuesday,Buy,2005.42,2003.05,2.4,2.64,1.11,1,Stop Loss,2
2013-04-22,22:30:00,Monday,Buy,1426.4,1424.37,2.0,2.25,1.11,1,Stop Loss,2
2020-09-21,05:30:00,Monday,Buy,1952.34,1950.29,2.0,2.27,1.11,1,Stop Loss,2
2021-04-07,10:30:00,Wednesday,Buy,1737.81,1735.83,2.0,2.22,1.12,1,Stop Loss,2
2016-11-21,10:30:00,Monday,Buy,1214.9,1212.52,2.4,2.67,1.12,1,Stop Loss,2
2010-09-10,06:30:00,Friday,Buy,1247.2,1244.7,2.5,2.8,1.12,2,Stop Loss,2
2016-10-12,09:30:00,Wednesday,Buy,1255.82,1253.33,2.5,2.79,1.12,1,Stop Loss,2
2017-07-18,18:30:00,Tuesday,Buy,1242.06,1239.92,2.1,2.4,1.12,3,Stop Loss,2
2016-10-27,09:30:00,Thursday,Buy,1269.88,1267.42,2.5,2.75,1.12,1,Stop Loss,2
2021-06-11,06:30:00,Friday,Buy,1900.35,1898.12,2.2,2.53,1.13,1,Stop Loss,2
2017-11-27,14:30:00,Monday,Buy,1294.93,1292.64,2.3,2.58,1.13,1,Stop Loss,2
2015-02-27,02:30:00,Friday,Buy,1209.78,1207.66,2.1,2.4,1.13,2,Stop Loss,2
2011-02-16,06:30:00,Wednesday,Buy,1375.05,1372.6,2.5,2.8,1.14,1,Stop Loss,2
2022-11-18,22:30:00,Friday,Buy,1749.85,1747.21,2.6,3.02,1.14,1,Stop Loss,2
2014-08-19,02:30:00,Tuesday,Buy,1299.28,1296.69,2.6,2.96,1.14,3,Stop Loss,2
2021-07-23,10:30:00,Friday,Buy,1802.55,1800.47,2.1,2.38,1.14,1,Stop Loss,2
2010-03-10,06:30:00,Wednesday,Buy,1124.79,1121.99,2.8,3.2,1.14,2,Stop Loss,2
2023-05-01,05:30:00,Monday,Buy,1982.17,1979.59,2.6,2.95,1.14,1,Stop Loss,2
2021-04-26,22:30:00,Monday,Buy,1781.28,1778.86,2.4,2.76,1.14,1,Stop Loss,2
2018-08-21,02:30:00,Tuesday,Buy,1192.92,1190.01,2.9,3.33,1.14,3,Stop Loss,2
2018-11-13,18:30:00,Tuesday,Buy,1201.34,1198.67,2.7,3.08,1.15,4,Stop Loss,2
2014-06-17,10:30:00,Tuesday,Buy,1265.97,1263.45,2.5,2.91,1.15,1,Stop Loss,2
2014-06-04,02:30:00,Wednesday,Buy,1245.93,1243.33,2.6,2.99,1.15,4,Stop Loss,2
2011-11-24,10:30:00,Thursday,Buy,1696.65,1693.95,2.7,3.1,1.15,2,Stop Loss,2
2013-06-19,18:30:00,Wednesday,Buy,1374.0,1371.85,2.1,2.48,1.15,1,Stop Loss,2
2024-08-15,21:30:00,Thursday,Buy,2456.73,2453.85,2.9,3.32,1.15,2,Stop Loss,2
2011-02-09,06:30:00,Wednesday,Buy,1364.3,1361.75,2.5,2.95,1.16,3,Stop Loss,2
2012-08-28,18:30:00,Tuesday,Buy,1666.45,1663.6,2.9,3.31,1.16,4,Stop Loss,2
2017-06-05,10:30:00,Monday,Buy,1280.95,1278.92,2.0,2.36,1.16,2,Stop Loss,2
2019-09-18,02:30:00,Wednesday,Buy,1503.08,1500.15,2.9,3.4,1.16,3,Stop Loss,2
2014-12-08,10:30:00,Monday,Buy,1195.12,1192.59,2.5,2.94,1.16,1,Stop Loss,2
2014-04-14,06:30:00,Monday,Buy,1327.2,1324.96,2.2,2.59,1.16,1,Stop Loss,2
2023-08-14,05:30:00,Monday,Buy,1913.02,1910.32,2.7,3.13,1.16,2,Stop Loss,2
2017-09-27,17:30:00,Wednesday,Buy,1284.41,1282.4,2.0,2.34,1.16,1,Stop Loss,2
2013-12-20,22:30:00,Friday,Buy,1202.95,1200.81,2.1,2.5,1.17,1,Stop Loss,2
2010-07-06,22:30:00,Tuesday,Buy,1192.75,1189.85,2.9,3.4,1.17,2,Stop Loss,2
2017-12-05,22:30:00,Tuesday,Buy,1265.89,1263.11,2.8,3.26,1.17,4,Stop Loss,2
2013-10-18,21:30:00,Friday,Buy,1316.06,1313.29,2.8,3.27,1.18,1,Stop Loss,2
2010-09-09,02:30:00,Thursday,Buy,1254.8,1252.8,2.0,2.35,1.18,2,Stop Loss,2
2018-06-22,06:30:00,Friday,Buy,1269.21,1266.42,2.8,3.28,1.18,6,Stop Loss,2
2012-11-08,06:30:00,Thursday,Buy,1717.82,1715.15,2.7,3.15,1.18,1,Stop Loss,2
2015-10-27,05:30:00,Tuesday,Buy,1165.82,1163.42,2.4,2.85,1.19,2,Stop Loss,2
2016-01-12,02:30:00,Tuesday,Buy,1095.67,1092.78,2.9,3.44,1.19,2,Stop Loss,2
2013-06-18,22:30:00,Tuesday,Buy,1367.56,1365.32,2.2,2.66,1.19,1,Stop Loss,2
2023-07-05,05:30:00,Wednesday,Buy,1925.65,1922.91,2.7,3.3,1.2,1,Stop Loss,2
2013-09-27,05:30:00,Friday,Buy,1325.05,1322.55,2.5,3.0,1.2,1,Stop Loss,2
2022-01-13,22:30:00,Thursday,Buy,1822.39,1819.86,2.5,3.04,1.2,1,Stop Loss,2
2016-07-21,22:30:00,Thursday,Buy,1330.89,1328.55,2.3,2.8,1.2,2,Stop Loss,2
2012-08-14,18:30:00,Tuesday,Buy,1600.05,1597.5,2.5,3.1,1.21,4,Stop Loss,2
2017-05-01,14:30:00,Monday,Buy,1264.85,1261.95,2.9,3.5,1.21,1,Stop Loss,2
2015-03-19,21:30:00,Thursday,Buy,1171.02,1168.73,2.3,2.77,1.21,2,Stop Loss,2
2015-11-09,22:30:00,Monday,Buy,1092.13,1089.57,2.6,3.11,1.21,4,Stop Loss,2
2013-10-09,05:30:00,Wednesday,Buy,1318.84,1316.15,2.7,3.27,1.22,1,Stop Loss,2
2019-10-18,17:30:00,Friday,Buy,1490.87,1488.46,2.4,2.94,1.22,4,Stop Loss,2
2014-10-24,05:30:00,Friday,Buy,1231.19,1228.65,2.5,3.1,1.22,5,Stop Loss,2
2016-04-18,06:30:00,Monday,Buy,1235.91,1233.64,2.3,2.76,1.22,1,Stop Loss,2
2010-10-01,17:30:00,Friday,Buy,1316.75,1314.3,2.5,3.0,1.22,4,Stop Loss,2
2015-10-27,09:30:00,Tuesday,Buy,1166.08,1163.96,2.1,2.59,1.22,1,Stop Loss,2
2019-06-05,22:30:00,Wednesday,Buy,1330.14,1327.24,2.9,3.55,1.22,1,Stop Loss,2
2023-07-13,21:30:00,Thursday,Buy,1960.64,1958.55,2.1,2.55,1.22,1,Stop Loss,2
2017-11-09,14:30:00,Thursday,Buy,1284.59,1282.02,2.6,3.17,1.23,1,Stop Loss,2
2013-09-11,06:30:00,Wednesday,Buy,1364.75,1362.11,2.6,3.28,1.24,2,Stop Loss,2
2016-12-14,06:30:00,Wednesday,Buy,1161.94,1159.21,2.7,3.38,1.24,2,Stop Loss,2
2018-09-10,10:30:00,Monday,Buy,1194.33,1191.7,2.6,3.27,1.24,1,Stop Loss,2
2014-12-02,22:30:00,Tuesday,Buy,1198.22,1196.08,2.1,2.65,1.24,1,Stop Loss,2
2018-04-06,18:30:00,Friday,Buy,1332.1,1329.96,2.1,2.68,1.25,2,Stop Loss,2
2012-02-13,10:30:00,Monday,Buy,1728.9,1726.1,2.8,3.5,1.25,1,Stop Loss,2
2013-07-04,22:30:00,Thursday,Buy,1248.05,1246.06,2.0,2.49,1.25,1,Stop Loss,2
2017-05-26,14:30:00,Friday,Buy,1266.86,1264.02,2.8,3.54,1.25,11,Stop Loss,2
2014-02-19,10:30:00,Wednesday,Buy,1319.28,1317.1,2.2,2.73,1.25,1,Stop Loss,2
2023-09-22,13:30:00,Friday,Buy,1926.14,1923.85,2.3,2.87,1.25,3,Stop Loss,2
2010-03-05,10:30:00,Friday,Buy,1134.2,1132.0,2.2,2.75,1.25,1,Stop Loss,2
2011-05-17,06:30:00,Tuesday,Buy,1493.97,1491.08,2.9,3.63,1.26,2,Stop Loss,2
2010-05-05,06:30:00,Wednesday,Buy,1169.14,1166.29,2.9,3.6,1.26,1,Stop Loss,2
2017-02-20,10:30:00,Monday,Buy,1235.81,1233.39,2.4,3.04,1.26,3,Stop Loss,2
2015-08-14,14:30:00,Friday,Buy,1118.24,1116.26,2.0,2.5,1.26,1,Stop Loss,2
2013-12-12,06:30:00,Thursday,Buy,1254.35,1252.34,2.0,2.53,1.26,1,Stop Loss,2
2012-08-06,06:30:00,Monday,Buy,1606.8,1603.9,2.9,3.65,1.26,1,Stop Loss,2
2017-11-30,22:30:00,Thursday,Buy,1274.95,1272.45,2.5,3.14,1.26,4,Stop Loss,2
2012-05-07,06:30:00,Monday,Buy,1639.01,1636.28,2.7,3.46,1.27,2,Stop Loss,2
2019-11-15,14:30:00,Friday,Buy,1466.06,1463.32,2.7,3.48,1.27,5,Stop Loss,2
2017-12-06,02:30:00,Wednesday,Buy,1266.17,1263.82,2.4,2.98,1.27,3,Stop Loss,2
2019-12-05,02:30:00,Thursday,Buy,1475.55,1473.48,2.1,2.65,1.28,2,Stop Loss,2
2011-01-06,06:30:00,Thursday,Buy,1376.5,1373.95,2.5,3.3,1.29,1,Stop Loss,2
2021-09-01,14:30:00,Wednesday,Buy,1813.22,1810.73,2.5,3.2,1.29,1,Stop Loss,2
2016-05-05,02:30:00,Thursday,Buy,1279.76,1277.07,2.7,3.47,1.29,2,Stop Loss,2
2020-06-25,22:30:00,Thursday,Buy,1763.24,1760.92,2.3,2.99,1.29,1,Stop Loss,2
2018-05-31,06:30:00,Thursday,Buy,1303.47,1300.88,2.6,3.33,1.29,2,Stop Loss,2
2019-04-30,02:30:00,Tuesday,Buy,1282.35,1279.44,2.9,3.76,1.29,7,Stop Loss,2
2015-03-17,21:30:00,Tuesday,Buy,1149.52,1146.89,2.6,3.41,1.3,3,Stop Loss,2
2024-09-04,01:30:00,Wednesday,Buy,2493.53,2491.03,2.5,3.26,1.3,2,Stop Loss,2
2013-01-28,02:30:00,Monday,Buy,1659.57,1657.52,2.0,2.66,1.3,2,Stop Loss,2
2025-07-14,01:30:00,Monday,Buy,3358.82,3356.69,2.1,2.76,1.3,1,Stop Loss,2
2010-09-08,10:30:00,Wednesday,Buy,1259.45,1257.35,2.1,2.75,1.31,1,Stop Loss,2
2015-09-08,18:30:00,Tuesday,Buy,1122.33,1120.05,2.3,2.98,1.31,5,Stop Loss,2
2024-02-06,02:30:00,Tuesday,Buy,2026.11,2023.37,2.7,3.58,1.31,2,Stop Loss,2
2015-10-22,09:30:00,Thursday,Buy,1166.96,1164.75,2.2,2.91,1.32,1,Stop Loss,2
2023-05-16,21:30:00,Tuesday,Buy,1989.33,1986.56,2.8,3.65,1.32,3,Stop Loss,2
2016-12-14,10:30:00,Wednesday,Buy,1162.48,1160.35,2.1,2.84,1.33,1,Stop Loss,2
2024-02-16,02:30:00,Friday,Buy,2004.62,2002.04,2.6,3.42,1.33,3,Stop Loss,2
2009-04-30,06:30:00,Thursday,Buy,896.36,893.55,2.8,3.74,1.33,1,Stop Loss,2
2022-02-18,06:30:00,Friday,Buy,1891.98,1889.2,2.8,3.7,1.33,1,Stop Loss,2
2021-06-09,02:30:00,Wednesday,Buy,1893.14,1890.85,2.3,3.07,1.34,2,Stop Loss,2
2018-02-26,22:30:00,Monday,Buy,1333.34,1330.9,2.4,3.28,1.34,4,Stop Loss,2
2012-03-12,21:30:00,Monday,Buy,1701.25,1698.35,2.9,3.9,1.34,1,Stop Loss,2
2014-12-24,02:30:00,Wednesday,Buy,1178.04,1175.84,2.2,2.97,1.35,3,Stop Loss,2
2017-04-28,18:30:00,Friday,Buy,1267.48,1264.85,2.6,3.56,1.35,2,Stop Loss,2
2010-08-23,02:30:00,Monday,Buy,1228.2,1225.55,2.6,3.6,1.36,2,Stop Loss,2
2014-03-18,05:30:00,Tuesday,Buy,1360.27,1357.55,2.7,3.72,1.37,2,Stop Loss,2
2011-06-13,14:30:00,Monday,Buy,1525.32,1522.43,2.9,3.97,1.37,1,Stop Loss,2
2013-04-12,02:30:00,Friday,Buy,1560.95,1558.3,2.6,3.63,1.37,2,Stop Loss,2
2010-08-05,10:30:00,Thursday,Buy,1196.25,1193.65,2.6,3.57,1.37,1,Stop Loss,2
2021-06-01,06:30:00,Tuesday,Buy,1912.44,1909.5,2.9,4.03,1.37,1,Stop Loss,2
2009-04-09,02:30:00,Thursday,Buy,882.99,880.4,2.6,3.55,1.37,3,Stop Loss,2
2019-09-24,05:30:00,Tuesday,Buy,1521.08,1519.1,2.0,2.72,1.37,2,Stop Loss,2
2023-10-12,09:30:00,Thursday,Buy,1881.07,1878.27,2.8,3.84,1.37,1,Stop Loss,2
2017-11-13,02:30:00,Monday,Buy,1276.36,1274.0,2.4,3.29,1.39,8,Stop Loss,2
2011-04-04,14:30:00,Monday,Buy,1434.55,1432.0,2.5,3.55,1.39,1,Stop Loss,2
2015-11-11,22:30:00,Wednesday,Buy,1086.2,1083.82,2.4,3.32,1.39,4,Stop Loss,2
2022-10-14,05:30:00,Friday,Buy,1668.41,1666.08,2.3,3.23,1.39,1,Stop Loss,2
2013-03-08,06:30:00,Friday,Buy,1578.7,1576.0,2.7,3.75,1.39,2,Stop Loss,2
2014-05-08,10:30:00,Thursday,Buy,1291.16,1288.24,2.9,4.09,1.4,1,Stop Loss,2
2018-01-03,10:30:00,Wednesday,Buy,1314.14,1311.51,2.6,3.67,1.4,3,Stop Loss,2
2024-12-05,06:30:00,Thursday,Buy,2647.01,2644.32,2.7,3.76,1.4,1,Stop Loss,2
2016-06-02,02:30:00,Thursday,Buy,1213.67,1210.91,2.8,3.89,1.41,3,Stop Loss,2
2023-01-09,22:30:00,Monday,Buy,1871.81,1868.92,2.9,4.07,1.41,1,Stop Loss,2
2010-03-29,22:30:00,Monday,Buy,1109.74,1107.14,2.6,3.66,1.41,4,Stop Loss,2
