date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,distance_rounded
2024-02-12,18:30:00,Monday,Buy,2021.59,2011.59,10.0,10.13,1.01,5,Stop Loss,10
2021-07-14,14:30:00,Wednesday,Buy,1823.33,1812.88,10.4,10.71,1.02,13,Stop Loss,10
2010-01-22,18:30:00,Friday,Buy,1092.74,1081.94,10.8,11.46,1.06,19,Stop Loss,10
2011-01-11,18:30:00,Tuesday,Buy,1382.45,1372.35,10.1,10.7,1.06,13,Stop Loss,10
2011-07-26,18:30:00,Tuesday,Buy,1617.75,1607.65,10.1,10.85,1.07,12,Stop Loss,10
2019-03-20,21:30:00,Wednesday,Buy,1312.54,1301.61,10.9,11.86,1.09,34,Stop Loss,10
2021-12-10,14:30:00,Friday,Buy,1780.32,1770.21,10.1,11.17,1.1,12,Stop Loss,10
2019-08-14,18:30:00,Wednesday,Buy,1516.14,1505.56,10.6,11.76,1.11,10,Stop Loss,10
2012-01-27,14:30:00,Friday,Buy,1727.98,1717.39,10.6,11.8,1.11,5,Stop Loss,10
2024-11-05,06:30:00,Tuesday,Buy,2737.9,2727.4,10.5,11.96,1.14,6,Stop Loss,10
2016-04-11,02:30:00,Monday,Buy,1250.18,1239.31,10.9,12.42,1.14,18,Stop Loss,10
2024-09-27,21:30:00,Friday,Buy,2653.62,2643.07,10.6,12.26,1.16,4,Stop Loss,10
2022-05-16,22:30:00,Monday,Buy,1824.16,1814.14,10.0,11.87,1.18,6,Stop Loss,10
2024-12-26,06:30:00,Thursday,Buy,2626.21,2616.23,10.0,12.74,1.28,8,Stop Loss,10
2022-12-08,14:30:00,Thursday,Buy,1792.45,1781.93,10.5,13.6,1.29,13,Stop Loss,10
2022-10-20,05:30:00,Thursday,Buy,1632.36,1622.11,10.2,13.19,1.29,6,Stop Loss,10
2013-07-22,18:30:00,Monday,Buy,1333.73,1323.4,10.3,13.47,1.3,12,Stop Loss,10
2019-07-10,18:30:00,Wednesday,Buy,1413.22,1402.62,10.6,13.84,1.31,7,Stop Loss,10
