date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,distance_rounded
2025-04-02,21:30:00,Wednesday,Buy,3134.5,3104.21,30.3,33.16,1.09,4,Stop Loss,30
2025-04-24,17:30:00,Thursday,Buy,3336.89,3306.39,30.5,33.4,1.1,3,Stop Loss,30
2020-09-08,18:30:00,Tuesday,Buy,1939.94,1909.63,30.3,33.61,1.11,54,Stop Loss,30
2013-05-20,18:30:00,Monday,Buy,1384.08,1353.54,30.5,39.63,1.3,133,Stop Loss,30
2025-02-12,14:30:00,Wednesday,Buy,2894.54,2863.7,30.8,61.59,2.0,70,Stop Loss,30
2023-12-01,18:30:00,Friday,Buy,2071.91,2041.64,30.3,72.73,2.4,6,Stop Loss,30
2025-09-22,17:30:00,Monday,Buy,3746.68,3716.65,30.0,84.63,2.82,29,End of Data,30
2025-04-09,09:30:00,Wednesday,Buy,3045.01,3014.25,30.8,786.3,25.56,733,End of Data,30
2024-04-05,17:30:00,Friday,Buy,2326.3,2295.61,30.7,105.08,3.42,68,Stop Loss,30
2024-12-19,02:30:00,Thursday,Buy,2612.13,2582.02,30.1,1219.18,40.49,1194,End of Data,30
2023-03-15,13:30:00,Wednesday,Buy,1926.19,1895.87,30.3,153.29,5.06,450,Stop Loss,30
2024-03-20,21:30:00,Wednesday,Buy,2186.35,2155.64,30.7,1644.96,53.56,2359,End of Data,30
2011-08-10,22:30:00,Wednesday,Buy,1792.99,1762.25,30.7,21.76,SL,4,Stop Loss,30
2020-06-10,22:30:00,Wednesday,Buy,1738.03,1707.76,30.3,6.53,SL,16,Stop Loss,30
2020-08-18,18:30:00,Tuesday,Buy,2005.9,1975.65,30.2,1.73,SL,6,Stop Loss,30
2025-04-03,01:30:00,Thursday,Buy,3153.63,3123.03,30.6,1.63,SL,2,Stop Loss,30
2025-04-14,01:30:00,Monday,Buy,3239.66,3208.9,30.8,6.0,SL,3,Stop Loss,30
2025-08-04,13:30:00,Monday,Buy,3383.41,3352.73,30.7,1.19,SL,6,Stop Loss,30
