date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,distance_rounded
2023-01-23,06:30:00,Monday,Sell,1922.38,1933.27,10.9,11.13,1.02,5,Stop Loss,10
2024-03-15,17:30:00,Friday,Sell,2156.51,2166.81,10.3,10.56,1.03,19,Stop Loss,10
2022-06-13,22:30:00,Monday,Sell,1819.11,1829.57,10.5,11.46,1.1,3,Stop Loss,10
2009-12-22,14:30:00,Tuesday,Sell,1085.9,1096.0,10.1,11.25,1.11,9,Stop Loss,10
2010-05-12,22:30:00,Wednesday,Sell,1238.49,1248.54,10.1,11.4,1.13,10,Stop Loss,10
2015-09-09,14:30:00,Wednesday,Sell,1110.97,1121.91,10.9,12.31,1.13,31,Stop Loss,10
2011-01-24,22:30:00,Monday,Sell,1334.0,1344.3,10.3,11.6,1.13,12,Stop Loss,10
2013-12-19,14:30:00,Thursday,Sell,1199.34,1210.07,10.7,12.21,1.14,22,Stop Loss,10
2012-03-01,06:30:00,Thursday,Sell,1714.44,1725.35,10.9,12.41,1.14,4,Stop Loss,10
2025-02-21,06:30:00,Friday,Sell,2929.17,2939.94,10.8,12.53,1.16,3,Stop Loss,10
2010-01-27,18:30:00,Wednesday,Sell,1086.65,1097.3,10.7,12.7,1.19,18,Stop Loss,10
2012-12-05,14:30:00,Wednesday,Sell,1695.75,1706.11,10.4,12.5,1.21,15,Stop Loss,10
2015-02-20,18:30:00,Friday,Sell,1200.32,1210.33,10.0,12.19,1.22,15,Stop Loss,10
2020-10-14,17:30:00,Wednesday,Sell,1902.33,1912.81,10.5,12.96,1.24,11,Stop Loss,10
2023-10-03,17:30:00,Tuesday,Sell,1823.27,1833.48,10.2,12.93,1.27,18,Stop Loss,10
2023-12-11,14:30:00,Monday,Sell,1986.4,1996.88,10.5,13.44,1.28,14,Stop Loss,10
2013-12-05,22:30:00,Thursday,Sell,1224.63,1234.92,10.3,13.19,1.28,4,Stop Loss,10
2012-01-13,02:30:00,Friday,Sell,1639.15,1649.8,10.7,14.0,1.31,12,Stop Loss,10
2023-01-31,06:30:00,Tuesday,Sell,1915.18,1925.95,10.8,14.52,1.35,2,Stop Loss,10
2009-02-26,10:30:00,Thursday,Sell,946.87,957.18,10.3,14.67,1.42,7,Stop Loss,10
2013-08-13,10:30:00,Tuesday,Sell,1331.22,1341.49,10.3,15.43,1.5,10,Stop Loss,10
2013-11-21,14:30:00,Thursday,Sell,1239.79,1250.52,10.7,16.2,1.51,14,Stop Loss,10
2013-09-12,22:30:00,Thursday,Sell,1320.95,1331.69,10.7,16.18,1.51,7,Stop Loss,10
2014-12-15,18:30:00,Monday,Sell,1206.84,1217.33,10.5,16.27,1.55,5,Stop Loss,10
2024-01-31,18:30:00,Wednesday,Sell,2045.82,2056.11,10.3,16.05,1.56,6,Stop Loss,10
2011-03-03,06:30:00,Thursday,Sell,1426.2,1436.4,10.2,16.05,1.57,11,Stop Loss,10
2021-12-28,18:30:00,Tuesday,Sell,1805.31,1815.5,10.2,16.05,1.58,13,Stop Loss,10
