date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,distance_rounded
2015-12-24,06:30:00,Thursday,Buy,1073.57,1072.95,0.6,0.76,1.23,1,Stop Loss,0
2017-06-15,22:30:00,Thursday,Buy,1253.91,1253.09,0.8,1.07,1.3,1,Stop Loss,0
2015-02-16,10:30:00,Monday,Buy,1233.58,1232.7,0.9,1.17,1.33,1,Stop Loss,0
2019-03-13,21:30:00,Wednesday,Buy,1309.08,1308.21,0.9,1.17,1.34,1,Stop Loss,0
2022-06-09,06:30:00,Thursday,Buy,1851.3,1850.47,0.8,1.13,1.36,1,Stop Loss,0
2016-12-23,06:30:00,Friday,Buy,1131.23,1130.51,0.7,1.0,1.39,1,Stop Loss,0
2019-02-11,22:30:00,Monday,Buy,1308.2,1307.39,0.8,1.14,1.41,1,Stop Loss,0
2015-06-03,22:30:00,Wednesday,Buy,1184.99,1184.2,0.8,1.13,1.43,1,Stop Loss,0
2014-05-23,22:30:00,Friday,Buy,1292.44,1291.53,0.9,1.43,1.57,1,Stop Loss,0
2014-07-29,22:30:00,Tuesday,Buy,1299.01,1298.32,0.7,1.12,1.62,1,Stop Loss,0
2019-11-29,06:30:00,Friday,Buy,1457.7,1456.98,0.7,1.24,1.72,1,Stop Loss,0
2010-09-03,02:30:00,Friday,Buy,1250.35,1249.45,0.9,1.55,1.72,1,Stop Loss,0
2024-02-19,22:30:00,Monday,Buy,2018.01,2017.35,0.7,1.15,1.74,1,Stop Loss,0
2014-05-23,02:30:00,Friday,Buy,1293.75,1292.84,0.9,1.66,1.82,2,Stop Loss,0
2019-01-10,06:30:00,Thursday,Buy,1295.27,1294.37,0.9,1.64,1.82,1,Stop Loss,0
2016-08-01,22:30:00,Monday,Buy,1352.63,1351.85,0.8,1.43,1.83,1,Stop Loss,0
2014-02-05,22:30:00,Wednesday,Buy,1257.75,1256.88,0.9,1.6,1.84,1,Stop Loss,0
2018-04-09,22:30:00,Monday,Buy,1336.33,1335.38,0.9,1.79,1.88,1,Stop Loss,0
2019-02-12,22:30:00,Tuesday,Buy,1310.86,1309.93,0.9,1.76,1.89,1,Stop Loss,0
2009-05-01,06:30:00,Friday,Buy,885.3,884.4,0.9,1.75,1.94,1,Stop Loss,0
2012-11-22,22:30:00,Thursday,Buy,1729.2,1728.55,0.7,1.28,1.97,1,Stop Loss,0
2022-11-30,06:30:00,Wednesday,Buy,1753.58,1752.65,0.9,11.06,11.89,3,Stop Loss,0
2011-04-22,06:30:00,Friday,Buy,1504.45,1503.85,0.6,7.45,12.42,1,Stop Loss,0
2010-05-31,22:30:00,Monday,Buy,1216.2,1215.74,0.5,5.75,12.5,1,Stop Loss,0
2023-12-12,02:30:00,Tuesday,Buy,1982.38,1981.49,0.9,14.35,16.12,3,Stop Loss,0
2017-07-06,22:30:00,Thursday,Buy,1224.15,1223.4,0.8,1.5,2.0,1,Stop Loss,0
2013-03-12,21:30:00,Tuesday,Buy,1592.85,1592.29,0.6,1.14,2.04,1,Stop Loss,0
2010-07-05,22:30:00,Monday,Buy,1208.8,1208.34,0.5,0.95,2.07,1,Stop Loss,0
2015-12-16,06:30:00,Wednesday,Buy,1064.58,1063.7,0.9,1.85,2.1,1,Stop Loss,0
2010-07-21,02:30:00,Wednesday,Buy,1190.45,1189.84,0.6,1.3,2.13,1,Stop Loss,0
2018-03-05,06:30:00,Monday,Buy,1325.68,1324.77,0.9,2.0,2.2,1,Stop Loss,0
2010-07-28,10:30:00,Wednesday,Buy,1162.5,1161.65,0.8,1.9,2.24,1,Stop Loss,0
