date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,distance_rounded
2025-04-08,01:30:00,Tuesday,Buy,2999.73,2978.35,21.4,22.83,1.07,4,Stop Loss,21
2024-08-01,13:30:00,Thursday,Buy,2453.58,2431.7,21.9,23.96,1.1,7,Stop Loss,21
2011-09-05,10:30:00,Monday,Buy,1896.73,1875.1,21.6,24.07,1.11,5,Stop Loss,21
2012-05-17,18:30:00,Thursday,Buy,1573.9,1552.19,21.7,25.15,1.16,22,Stop Loss,21
2019-08-07,14:30:00,Wednesday,Buy,1508.1,1486.57,21.5,26.79,1.24,24,Stop Loss,21
2016-09-02,14:30:00,Friday,Buy,1324.19,1302.24,21.9,28.3,1.29,132,Stop Loss,21
2025-05-21,17:30:00,Wednesday,Buy,3316.44,3294.98,21.5,28.8,1.34,5,Stop Loss,21
2023-05-30,09:30:00,Tuesday,Buy,1952.99,1931.9,21.1,30.35,1.44,71,Stop Loss,21
2022-02-24,06:30:00,Thursday,Buy,1942.45,1920.62,21.8,31.86,1.46,3,Stop Loss,21
2024-06-05,17:30:00,Wednesday,Buy,2355.21,2333.75,21.5,32.39,1.51,11,Stop Loss,21
2014-06-19,18:30:00,Thursday,Buy,1313.02,1291.91,21.1,32.07,1.52,148,Stop Loss,21
2020-05-14,14:30:00,Thursday,Buy,1732.2,1710.72,21.5,33.1,1.54,48,Stop Loss,21
2020-04-22,10:30:00,Wednesday,Buy,1702.13,1680.84,21.3,36.46,1.71,41,Stop Loss,21
2025-09-08,13:30:00,Monday,Buy,3633.43,3612.47,21.0,40.98,1.96,18,Stop Loss,21
2020-07-22,02:30:00,Wednesday,Buy,1860.95,1839.68,21.3,214.03,10.06,531,Stop Loss,21
2020-03-24,02:30:00,Tuesday,Buy,1572.58,1551.25,21.3,2258.73,105.89,8533,End of Data,21
2020-04-01,02:30:00,Wednesday,Buy,1580.9,1559.93,21.0,2250.41,107.32,8497,End of Data,21
