date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,distance_rounded
2023-11-22,06:30:00,Wednesday,Buy,2000.94,1995.58,5.4,5.38,1.0,3,Stop Loss,5
2020-11-26,06:30:00,Thursday,Buy,1812.29,1806.4,5.9,5.89,1.0,2,Stop Loss,5
2019-07-30,10:30:00,Tuesday,Buy,1428.42,1422.55,5.9,5.93,1.01,8,Stop Loss,5
2015-01-09,02:30:00,Friday,Buy,1212.68,1207.03,5.7,5.69,1.01,3,Stop Loss,5
2010-05-13,14:30:00,Thursday,Buy,1237.24,1231.54,5.7,5.75,1.01,1,Stop Loss,5
2017-04-26,18:30:00,Wednesday,Buy,1265.03,1259.14,5.9,6.01,1.02,18,Stop Loss,5
2022-07-27,06:30:00,Wednesday,Buy,1719.14,1713.31,5.8,5.93,1.02,2,Stop Loss,5
2013-06-05,02:30:00,Wednesday,Buy,1402.68,1397.23,5.5,5.62,1.03,2,Stop Loss,5
2016-07-19,10:30:00,Tuesday,Buy,1332.31,1326.4,5.9,6.1,1.03,6,Stop Loss,5
2014-08-28,10:30:00,Thursday,Buy,1290.85,1285.55,5.3,5.53,1.04,6,Stop Loss,5
2013-02-27,22:30:00,Wednesday,Buy,1597.4,1592.05,5.3,5.55,1.04,3,Stop Loss,5
2023-08-11,01:30:00,Friday,Buy,1915.59,1910.59,5.0,5.21,1.04,6,Stop Loss,5
2011-05-04,22:30:00,Wednesday,Buy,1516.15,1510.75,5.4,5.65,1.05,3,Stop Loss,5
2025-07-04,17:30:00,Friday,Buy,3336.44,3330.57,5.9,6.15,1.05,2,Stop Loss,5
2025-01-10,18:30:00,Friday,Buy,2687.35,2681.81,5.5,5.86,1.06,2,Stop Loss,5
2011-07-27,02:30:00,Wednesday,Buy,1622.92,1617.55,5.4,5.68,1.06,3,Stop Loss,5
2017-04-20,14:30:00,Thursday,Buy,1282.01,1276.22,5.8,6.12,1.06,9,Stop Loss,5
2015-10-20,09:30:00,Tuesday,Buy,1174.76,1169.01,5.8,6.1,1.06,7,Stop Loss,5
2022-10-05,13:30:00,Wednesday,Buy,1708.53,1702.8,5.7,6.13,1.07,1,Stop Loss,5
2014-09-05,14:30:00,Friday,Buy,1265.82,1260.23,5.6,5.96,1.07,6,Stop Loss,5
2024-11-05,22:30:00,Tuesday,Buy,2744.23,2739.16,5.1,5.4,1.07,1,Stop Loss,5
2025-08-19,09:30:00,Tuesday,Buy,3339.49,3334.13,5.4,5.75,1.07,1,Stop Loss,5
2023-12-07,10:30:00,Thursday,Buy,2033.7,2028.01,5.7,6.13,1.08,1,Stop Loss,5
2015-05-20,10:30:00,Wednesday,Buy,1208.0,1203.03,5.0,5.38,1.08,7,Stop Loss,5
2020-06-02,10:30:00,Tuesday,Buy,1739.62,1734.49,5.1,5.55,1.08,2,Stop Loss,5
2016-02-25,06:30:00,Thursday,Buy,1236.62,1231.32,5.3,5.7,1.08,2,Stop Loss,5
2024-08-19,05:30:00,Monday,Buy,2501.21,2495.83,5.4,5.86,1.09,2,Stop Loss,5
2024-08-20,21:30:00,Tuesday,Buy,2514.17,2508.98,5.2,5.66,1.09,3,Stop Loss,5
2015-02-19,02:30:00,Thursday,Buy,1216.75,1211.14,5.6,6.09,1.09,3,Stop Loss,5
2012-03-21,02:30:00,Wednesday,Buy,1653.6,1647.7,5.9,6.47,1.1,3,Stop Loss,5
2010-09-29,17:30:00,Wednesday,Buy,1310.25,1305.2,5.0,5.55,1.1,5,Stop Loss,5
2020-07-13,06:30:00,Monday,Buy,1807.35,1801.96,5.4,5.95,1.1,3,Stop Loss,5
2010-07-15,02:30:00,Thursday,Buy,1211.55,1206.4,5.2,5.65,1.1,4,Stop Loss,5
2025-08-22,09:30:00,Friday,Buy,3330.26,3325.06,5.2,5.71,1.1,1,Stop Loss,5
2019-12-13,10:30:00,Friday,Buy,1471.29,1465.45,5.8,6.48,1.11,2,Stop Loss,5
2022-06-02,18:30:00,Thursday,Buy,1868.16,1862.97,5.2,5.83,1.12,5,Stop Loss,5
2015-10-08,17:30:00,Thursday,Buy,1144.62,1138.79,5.8,6.54,1.12,1,Stop Loss,5
2011-03-09,10:30:00,Wednesday,Buy,1430.1,1424.65,5.5,6.15,1.13,2,Stop Loss,5
2022-11-17,18:30:00,Thursday,Buy,1760.95,1755.11,5.8,6.65,1.14,5,Stop Loss,5
2010-01-13,10:30:00,Wednesday,Buy,1131.74,1126.04,5.7,6.5,1.14,2,Stop Loss,5
2014-12-23,02:30:00,Tuesday,Buy,1178.31,1172.69,5.6,6.42,1.14,5,Stop Loss,5
2011-01-11,10:30:00,Tuesday,Buy,1380.85,1375.8,5.0,5.8,1.15,1,Stop Loss,5
2009-11-09,06:30:00,Monday,Buy,1104.95,1099.6,5.3,6.15,1.15,6,Stop Loss,5
2016-06-29,14:30:00,Wednesday,Buy,1321.3,1315.69,5.6,6.43,1.15,3,Stop Loss,5
2012-07-30,18:30:00,Monday,Buy,1622.12,1617.08,5.0,5.83,1.16,6,Stop Loss,5
2019-07-26,10:30:00,Friday,Buy,1418.77,1413.64,5.1,6.0,1.17,1,Stop Loss,5
2010-11-17,14:30:00,Wednesday,Buy,1338.82,1333.55,5.3,6.16,1.17,2,Stop Loss,5
