date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,hour
2020-05-27,18:30:00,Wednesday,Buy,1713.16,1696.23,16.93,32.01,1.89,30,Stop Loss,18
2019-04-24,18:30:00,Wednesday,Buy,1277.24,1271.27,5.97,11.34,1.9,34,Stop Loss,18
2019-01-04,18:30:00,Friday,Buy,1283.62,1276.65,6.97,13.34,1.91,65,Stop Loss,18
2021-02-02,18:30:00,Tuesday,Buy,1835.16,1830.07,5.09,9.71,1.91,6,Stop Loss,18
2012-11-28,18:30:00,Wednesday,Buy,1715.57,1707.23,8.34,15.95,1.91,21,Stop Loss,18
2016-04-11,18:30:00,Monday,Buy,1255.72,1253.59,2.13,4.06,1.91,2,Stop Loss,18
2014-07-18,18:30:00,Friday,Buy,1309.79,1305.39,4.4,8.47,1.92,10,Stop Loss,18
2021-02-23,18:30:00,Tuesday,Buy,1803.95,1798.85,5.1,9.77,1.92,5,Stop Loss,18
2012-07-25,18:30:00,Wednesday,Buy,1608.75,1597.93,10.82,20.75,1.92,29,Stop Loss,18
2021-04-16,18:30:00,Friday,Buy,1778.19,1772.11,6.08,11.74,1.93,5,Stop Loss,18
2021-07-12,18:30:00,Monday,Buy,1805.84,1791.23,14.61,28.2,1.93,53,Stop Loss,18
2016-03-03,18:30:00,Thursday,Buy,1256.45,1244.41,12.04,23.26,1.93,23,Stop Loss,18
2015-07-03,18:30:00,Friday,Buy,1168.79,1165.69,3.1,5.99,1.93,3,Stop Loss,18
2021-12-30,18:30:00,Thursday,Buy,1813.79,1804.64,9.15,17.79,1.94,11,Stop Loss,18
2022-02-18,18:30:00,Friday,Buy,1896.19,1890.05,6.14,11.92,1.94,3,Stop Loss,18
2013-07-25,18:30:00,Thursday,Buy,1328.53,1322.26,6.27,12.17,1.94,5,Stop Loss,18
2025-01-20,18:30:00,Monday,Buy,2710.76,2703.11,7.65,14.84,1.94,2,Stop Loss,18
2013-01-21,18:30:00,Monday,Buy,1689.55,1687.13,2.42,4.78,1.98,5,Stop Loss,18
2024-01-18,18:30:00,Thursday,Buy,2020.68,2011.34,9.34,18.53,1.98,25,Stop Loss,18
2024-11-26,18:30:00,Tuesday,Buy,2623.52,2619.27,4.25,42.67,10.04,44,Stop Loss,18
2024-01-08,18:30:00,Monday,Buy,2026.67,2025.18,1.49,15.08,10.12,9,Stop Loss,18
2012-09-05,18:30:00,Wednesday,Buy,1691.75,1689.6,2.15,21.95,10.22,9,Stop Loss,18
2015-05-12,18:30:00,Tuesday,Buy,1192.71,1188.87,3.84,39.59,10.31,59,Stop Loss,18
2018-03-29,18:30:00,Thursday,Buy,1323.31,1320.92,2.39,24.8,10.38,28,Stop Loss,18
2022-07-28,18:30:00,Thursday,Buy,1752.77,1747.48,5.29,54.98,10.39,96,Stop Loss,18
2018-02-09,18:30:00,Friday,Buy,1315.25,1310.81,4.44,46.37,10.44,81,Stop Loss,18
2013-01-28,18:30:00,Monday,Buy,1655.31,1652.49,2.82,30.24,10.72,59,Stop Loss,18
2015-01-02,18:30:00,Friday,Buy,1182.77,1171.15,11.62,124.72,10.73,270,Stop Loss,18
2022-02-23,18:30:00,Wednesday,Buy,1908.79,1902.75,6.04,65.52,10.85,7,Stop Loss,18
2016-04-15,18:30:00,Friday,Buy,1233.26,1226.78,6.48,70.36,10.86,163,Stop Loss,18
2009-12-30,18:30:00,Wednesday,Buy,1092.25,1085.85,6.4,69.49,10.86,94,Stop Loss,18
2011-08-18,18:30:00,Thursday,Buy,1821.71,1813.46,8.25,90.39,10.96,23,Stop Loss,18
2011-02-17,18:30:00,Thursday,Buy,1383.3,1378.05,5.25,537.5,102.38,3331,Stop Loss,18
2024-03-06,18:30:00,Wednesday,Buy,2147.31,2131.45,15.86,1684.0,106.18,2420,End of Data,18
2024-02-16,18:30:00,Friday,Buy,2013.96,1997.3,16.66,1817.35,109.08,2498,End of Data,18
2023-01-05,18:30:00,Thursday,Buy,1836.01,1824.79,11.22,123.6,11.02,183,Stop Loss,18
2019-08-06,18:30:00,Tuesday,Buy,1471.75,1464.09,7.66,85.13,11.11,236,Stop Loss,18
2014-02-11,18:30:00,Tuesday,Buy,1289.84,1280.69,9.15,102.13,11.16,205,Stop Loss,18
2011-09-02,18:30:00,Friday,Buy,1874.2,1870.06,4.14,46.6,11.26,9,Stop Loss,18
2011-08-16,18:30:00,Tuesday,Buy,1783.58,1772.41,11.17,128.52,11.51,36,Stop Loss,18
2020-12-02,18:30:00,Wednesday,Buy,1829.3,1818.11,11.19,130.03,11.62,151,Stop Loss,18
2020-05-13,18:30:00,Wednesday,Buy,1710.9,1706.28,4.62,54.4,11.77,56,Stop Loss,18
2021-03-31,18:30:00,Wednesday,Buy,1710.89,1693.43,17.46,205.58,11.77,548,Stop Loss,18
2023-12-26,18:30:00,Tuesday,Buy,2058.43,2055.89,2.54,29.91,11.78,23,Stop Loss,18
2021-04-29,18:30:00,Thursday,Buy,1768.22,1755.73,12.49,148.25,11.87,256,Stop Loss,18
2023-11-13,18:30:00,Monday,Buy,1947.93,1931.26,16.67,1883.38,112.98,2897,End of Data,18
2010-02-12,18:30:00,Friday,Buy,1088.49,1081.39,7.1,832.31,117.23,8388,Stop Loss,18
2010-07-29,18:30:00,Thursday,Buy,1167.15,1160.85,6.3,753.65,119.63,6600,Stop Loss,18
2013-04-23,18:30:00,Tuesday,Buy,1411.71,1405.35,6.36,76.29,12.0,96,Stop Loss,18
2013-04-18,18:30:00,Thursday,Buy,1392.17,1384.24,7.93,95.83,12.08,118,Stop Loss,18
2015-01-05,18:30:00,Monday,Buy,1202.72,1194.12,8.6,104.77,12.18,208,Stop Loss,18
2021-04-15,18:30:00,Thursday,Buy,1766.49,1754.21,12.28,149.98,12.21,316,Stop Loss,18
2022-03-03,18:30:00,Thursday,Buy,1934.1,1922.94,11.16,136.25,12.21,47,Stop Loss,18
2019-01-25,18:30:00,Friday,Buy,1297.32,1293.32,4.0,49.29,12.32,151,Stop Loss,18
2017-04-10,18:30:00,Monday,Buy,1252.86,1249.43,3.43,42.59,12.42,96,Stop Loss,18
2016-06-28,18:30:00,Tuesday,Buy,1314.47,1309.68,4.79,60.57,12.65,270,Stop Loss,18
2021-08-12,18:30:00,Thursday,Buy,1751.65,1745.2,6.45,82.19,12.74,158,Stop Loss,18
2010-04-06,18:30:00,Tuesday,Buy,1134.35,1131.65,2.7,35.0,12.96,48,Stop Loss,18
2019-11-27,18:30:00,Wednesday,Buy,1454.29,1452.23,2.06,248.9,120.83,446,Stop Loss,18
2011-07-04,18:30:00,Monday,Buy,1496.5,1493.12,3.38,424.3,125.53,2743,Stop Loss,18
2010-07-28,18:30:00,Wednesday,Buy,1162.35,1156.5,5.85,758.45,129.65,6606,Stop Loss,18
2022-11-30,18:30:00,Wednesday,Buy,1760.51,1744.56,15.95,2070.8,129.83,4367,End of Data,18
2012-08-16,18:30:00,Thursday,Buy,1616.9,1603.15,13.75,178.9,13.01,770,Stop Loss,18
2017-05-16,18:30:00,Tuesday,Buy,1237.9,1233.45,4.45,58.08,13.05,203,Stop Loss,18
2020-02-19,18:30:00,Wednesday,Buy,1609.11,1603.07,6.04,80.11,13.26,42,Stop Loss,18
2011-04-14,18:30:00,Thursday,Buy,1472.0,1464.25,7.75,104.05,13.43,91,Stop Loss,18
2020-12-15,18:30:00,Tuesday,Buy,1852.11,1844.25,7.86,107.22,13.64,95,Stop Loss,18
2011-12-29,18:30:00,Thursday,Buy,1545.2,1527.25,17.95,245.35,13.67,585,Stop Loss,18
2021-05-14,18:30:00,Friday,Buy,1839.69,1834.33,5.36,76.78,14.32,138,Stop Loss,18
2014-02-20,18:30:00,Thursday,Buy,1317.54,1312.36,5.18,74.43,14.37,132,Stop Loss,18
2017-07-20,18:30:00,Thursday,Buy,1244.87,1237.09,7.78,112.6,14.47,615,Stop Loss,18
2020-12-01,18:30:00,Tuesday,Buy,1814.51,1804.62,9.89,144.82,14.64,187,Stop Loss,18
2017-08-16,18:30:00,Wednesday,Buy,1276.68,1271.18,5.5,80.79,14.69,195,Stop Loss,18
2020-06-26,18:30:00,Friday,Buy,1767.84,1747.12,20.72,307.14,14.82,1031,Stop Loss,18
2018-01-10,18:30:00,Wednesday,Buy,1318.52,1315.33,3.19,47.43,14.87,119,Stop Loss,18
2019-06-12,18:30:00,Wednesday,Buy,1333.23,1331.48,1.75,2498.08,1427.47,9731,End of Data,18
2010-08-10,18:30:00,Tuesday,Buy,1196.45,1191.55,4.9,724.35,147.83,4459,Stop Loss,18
2020-07-20,18:30:00,Monday,Buy,1816.13,1814.4,1.73,258.85,149.62,543,Stop Loss,18
2019-03-07,18:30:00,Thursday,Buy,1286.22,1283.7,2.52,38.18,15.15,119,Stop Loss,18
2014-04-03,18:30:00,Thursday,Buy,1285.25,1282.23,3.02,45.83,15.18,47,Stop Loss,18
2015-09-11,18:30:00,Friday,Buy,1104.49,1098.8,5.69,86.93,15.28,239,Stop Loss,18
2022-04-08,18:30:00,Friday,Buy,1942.33,1938.69,3.64,56.0,15.38,47,Stop Loss,18
2020-01-03,18:30:00,Friday,Buy,1549.63,1545.68,3.95,61.64,15.61,21,Stop Loss,18
2020-07-22,18:30:00,Wednesday,Buy,1864.67,1851.41,13.26,210.31,15.86,272,Stop Loss,18
2025-01-14,18:30:00,Tuesday,Buy,2672.47,2664.78,7.69,1158.84,150.69,1097,End of Data,18
2020-04-02,18:30:00,Thursday,Buy,1615.74,1601.55,14.19,2215.57,156.14,8487,End of Data,18
2014-02-13,18:30:00,Thursday,Buy,1300.75,1295.06,5.69,91.22,16.03,177,Stop Loss,18
2012-11-05,18:30:00,Monday,Buy,1685.04,1680.76,4.28,69.16,16.16,186,Stop Loss,18
2014-06-06,18:30:00,Friday,Buy,1252.23,1246.52,5.71,92.86,16.26,405,Stop Loss,18
2020-07-23,18:30:00,Thursday,Buy,1888.5,1877.29,11.21,186.48,16.64,81,Stop Loss,18
2016-02-10,18:30:00,Wednesday,Buy,1192.17,1181.27,10.9,182.87,16.78,1226,Stop Loss,18
2020-12-31,18:30:00,Thursday,Buy,1893.9,1890.01,3.89,65.43,16.82,28,Stop Loss,18
2014-06-17,18:30:00,Tuesday,Buy,1270.63,1266.21,4.42,74.46,16.85,327,Stop Loss,18
2015-01-09,18:30:00,Friday,Buy,1220.05,1214.92,5.13,87.44,17.04,161,Stop Loss,18
2022-02-03,18:30:00,Thursday,Buy,1805.43,1789.91,15.52,264.92,17.07,424,Stop Loss,18
2012-07-12,18:30:00,Thursday,Buy,1567.93,1554.63,13.3,227.87,17.13,1110,Stop Loss,18
2014-02-07,18:30:00,Friday,Buy,1264.91,1257.59,7.32,127.06,17.36,461,Stop Loss,18
2020-02-20,18:30:00,Thursday,Buy,1619.04,1615.12,3.92,70.18,17.9,35,Stop Loss,18
2011-02-07,18:30:00,Monday,Buy,1348.85,1345.5,3.35,571.95,170.73,3380,Stop Loss,18
2016-02-23,18:30:00,Tuesday,Buy,1222.23,1220.55,1.68,30.9,18.39,18,Stop Loss,18
2023-11-27,18:30:00,Monday,Buy,2012.57,2005.42,7.15,132.07,18.47,53,Stop Loss,18
2017-12-27,18:30:00,Wednesday,Buy,1287.88,1283.71,4.17,78.07,18.72,602,Stop Loss,18
2016-02-05,18:30:00,Friday,Buy,1157.65,1146.13,11.52,217.39,18.87,1329,Stop Loss,18
2010-04-19,18:30:00,Monday,Buy,1134.74,1130.54,4.2,786.06,187.16,7046,Stop Loss,18
2019-12-13,18:30:00,Friday,Buy,1476.87,1464.99,11.88,226.32,19.05,376,Stop Loss,18
2020-11-30,18:30:00,Monday,Buy,1779.49,1770.13,9.36,179.84,19.21,328,Stop Loss,18
2016-02-03,18:30:00,Wednesday,Buy,1143.7,1131.68,12.02,231.34,19.25,1344,Stop Loss,18
2024-11-18,18:30:00,Monday,Buy,2611.25,2605.59,5.66,110.03,19.44,32,Stop Loss,18
2018-01-22,18:30:00,Monday,Buy,1332.14,1330.42,1.72,33.81,19.66,54,Stop Loss,18
2018-11-14,18:30:00,Wednesday,Buy,1213.67,1200.43,13.24,2617.64,197.71,10605,End of Data,18
2020-07-31,18:30:00,Friday,Buy,1970.66,1963.56,7.1,14.22,2.0,5,Stop Loss,18
2019-07-17,18:30:00,Wednesday,Buy,1424.0,1409.57,14.43,28.8,2.0,62,Stop Loss,18
2014-05-08,18:30:00,Thursday,Buy,1288.76,1286.03,2.73,5.52,2.02,6,Stop Loss,18
2015-08-20,18:30:00,Thursday,Buy,1152.97,1144.66,8.31,16.89,2.03,17,Stop Loss,18
2015-08-31,18:30:00,Monday,Buy,1133.94,1127.15,6.79,13.89,2.05,17,Stop Loss,18
2011-01-10,18:30:00,Monday,Buy,1374.2,1365.0,9.2,18.95,2.06,23,Stop Loss,18
2010-06-04,18:30:00,Friday,Buy,1218.65,1196.2,22.45,46.45,2.07,111,Stop Loss,18
2021-09-21,18:30:00,Tuesday,Buy,1776.46,1771.3,5.16,10.7,2.07,7,Stop Loss,18
2019-06-24,18:30:00,Monday,Buy,1415.9,1404.76,11.14,23.24,2.09,9,Stop Loss,18
2024-03-08,18:30:00,Friday,Buy,2174.47,2167.55,6.92,14.45,2.09,11,Stop Loss,18
2017-01-25,18:30:00,Wednesday,Buy,1197.16,1194.59,2.57,5.37,2.09,4,Stop Loss,18
2021-12-10,18:30:00,Friday,Buy,1782.8,1778.67,4.13,8.69,2.1,11,Stop Loss,18
2009-02-26,18:30:00,Thursday,Buy,943.42,934.08,9.34,19.75,2.11,6,Stop Loss,18
2015-11-10,18:30:00,Tuesday,Buy,1088.78,1086.31,2.47,5.22,2.11,5,Stop Loss,18
2017-08-22,18:30:00,Tuesday,Buy,1285.82,1281.7,4.12,8.75,2.12,17,Stop Loss,18
2020-11-24,18:30:00,Tuesday,Buy,1805.84,1800.03,5.81,12.34,2.12,16,Stop Loss,18
2021-07-14,18:30:00,Wednesday,Buy,1823.89,1819.15,4.74,10.15,2.14,11,Stop Loss,18
2019-07-02,18:30:00,Tuesday,Buy,1405.18,1389.99,15.19,32.48,2.14,17,Stop Loss,18
2014-08-18,18:30:00,Monday,Buy,1297.5,1295.28,2.22,4.74,2.14,5,Stop Loss,18
2025-01-23,18:30:00,Thursday,Buy,2755.83,2741.85,13.98,29.99,2.15,12,Stop Loss,18
2015-08-26,18:30:00,Wednesday,Buy,1127.08,1117.46,9.62,20.75,2.16,41,Stop Loss,18
2018-12-24,18:30:00,Monday,Buy,1269.23,1264.72,4.51,9.74,2.16,5,Stop Loss,18
2016-01-12,18:30:00,Tuesday,Buy,1087.06,1084.27,2.79,6.03,2.16,2,Stop Loss,18
2024-02-26,18:30:00,Monday,Buy,2029.37,2024.76,4.61,9.99,2.17,10,Stop Loss,18
2022-04-14,18:30:00,Thursday,Buy,1972.16,1960.18,11.98,26.17,2.18,11,Stop Loss,18
2013-12-13,18:30:00,Friday,Buy,1233.35,1230.96,2.39,5.2,2.18,4,Stop Loss,18
2010-06-25,18:30:00,Friday,Buy,1255.05,1251.6,3.45,7.55,2.19,6,Stop Loss,18
2017-05-05,18:30:00,Friday,Buy,1228.47,1225.7,2.77,6.12,2.21,2,Stop Loss,18
2009-12-15,18:30:00,Tuesday,Buy,1123.85,1115.75,8.1,18.0,2.22,11,Stop Loss,18
2020-11-19,18:30:00,Thursday,Buy,1863.89,1856.78,7.11,15.76,2.22,11,Stop Loss,18
2021-07-28,18:30:00,Wednesday,Buy,1798.97,1794.13,4.84,10.73,2.22,1,Stop Loss,18
2020-08-04,18:30:00,Tuesday,Buy,2005.9,1974.91,30.99,69.08,2.23,29,Stop Loss,18
2015-01-28,18:30:00,Wednesday,Buy,1285.84,1284.24,1.6,3.57,2.23,1,Stop Loss,18
2022-01-11,18:30:00,Tuesday,Buy,1820.08,1805.08,15.0,33.65,2.24,71,Stop Loss,18
