date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,hour
2023-05-15,05:30:00,Monday,Sell,2016.57,2019.33,2.76,2.79,1.01,1,Stop Loss,05
2023-06-27,05:30:00,Tuesday,Sell,1924.74,1929.75,5.01,5.16,1.03,2,Stop Loss,05
2009-03-16,05:30:00,Monday,Sell,925.08,926.98,1.9,1.98,1.04,1,Stop Loss,05
2024-06-17,05:30:00,Monday,Sell,2318.3,2326.38,8.08,8.42,1.04,3,Stop Loss,05
2020-10-05,05:30:00,Monday,Sell,1894.26,1901.29,7.03,7.31,1.04,1,Stop Loss,05
2025-03-26,05:30:00,Wednesday,Sell,3022.47,3027.21,4.74,4.98,1.05,1,Stop Loss,05
2024-07-15,05:30:00,Monday,Sell,2407.89,2414.14,6.25,6.65,1.06,2,Stop Loss,05
2023-11-01,05:30:00,Wednesday,Sell,1978.77,1981.05,2.28,2.42,1.06,1,Stop Loss,05
2024-07-04,05:30:00,Thursday,Sell,2356.61,2362.37,5.76,6.19,1.07,6,Stop Loss,05
2014-09-25,05:30:00,Thursday,Sell,1211.25,1215.7,4.45,4.76,1.07,2,Stop Loss,05
2015-10-05,05:30:00,Monday,Sell,1134.41,1138.45,4.04,4.34,1.07,2,Stop Loss,05
2025-05-14,05:30:00,Wednesday,Sell,3233.33,3241.57,8.24,9.1,1.1,1,Stop Loss,05
2009-03-17,05:30:00,Tuesday,Sell,920.9,923.62,2.72,3.0,1.1,1,Stop Loss,05
2016-10-11,05:30:00,Tuesday,Sell,1257.91,1259.77,1.86,2.07,1.11,1,Stop Loss,05
2013-10-28,05:30:00,Monday,Sell,1350.25,1353.81,3.56,3.97,1.12,1,Stop Loss,05
2013-03-13,05:30:00,Wednesday,Sell,1591.99,1594.23,2.24,2.54,1.13,2,Stop Loss,05
2017-03-14,05:30:00,Tuesday,Sell,1202.93,1205.09,2.16,2.47,1.14,2,Stop Loss,05
2017-10-11,05:30:00,Wednesday,Sell,1288.06,1288.96,0.9,1.03,1.14,1,Stop Loss,05
2023-08-03,05:30:00,Thursday,Sell,1934.84,1938.33,3.49,4.0,1.15,1,Stop Loss,05
2017-10-30,05:30:00,Monday,Sell,1270.91,1272.71,1.8,2.08,1.16,2,Stop Loss,05
2020-09-28,05:30:00,Monday,Sell,1856.81,1863.99,7.18,8.32,1.16,2,Stop Loss,05
2009-03-09,05:30:00,Monday,Sell,936.33,939.39,3.06,3.55,1.16,1,Stop Loss,05
2015-03-10,05:30:00,Tuesday,Sell,1162.52,1168.87,6.35,7.4,1.17,2,Stop Loss,05
2025-09-18,05:30:00,Thursday,Sell,3651.27,3666.2,14.93,17.41,1.17,1,Stop Loss,05
2023-07-31,05:30:00,Monday,Sell,1954.8,1958.55,3.75,4.41,1.18,2,Stop Loss,05
2015-10-01,05:30:00,Thursday,Sell,1113.91,1116.4,2.49,2.95,1.18,2,Stop Loss,05
2024-05-21,05:30:00,Tuesday,Sell,2416.23,2422.76,6.53,7.8,1.19,2,Stop Loss,05
2024-08-22,05:30:00,Thursday,Sell,2505.19,2508.72,3.53,4.19,1.19,1,Stop Loss,05
2023-03-22,05:30:00,Wednesday,Sell,1939.51,1943.97,4.46,5.35,1.2,1,Stop Loss,05
2023-03-31,05:30:00,Friday,Sell,1978.77,1983.4,4.63,5.65,1.22,1,Stop Loss,05
2023-04-28,05:30:00,Friday,Sell,1984.45,1991.27,6.82,8.43,1.24,3,Stop Loss,05
2024-06-10,05:30:00,Monday,Sell,2295.35,2301.58,6.23,7.72,1.24,2,Stop Loss,05
2014-10-14,05:30:00,Tuesday,Sell,1233.61,1235.51,1.9,2.35,1.24,2,Stop Loss,05
2010-09-23,05:30:00,Thursday,Sell,1292.1,1293.3,1.2,1.5,1.25,1,Stop Loss,05
2009-10-22,05:30:00,Thursday,Sell,1057.14,1061.6,4.46,5.59,1.25,5,Stop Loss,05
2015-10-08,05:30:00,Thursday,Sell,1142.6,1144.52,1.92,2.45,1.28,1,Stop Loss,05
2014-10-15,05:30:00,Wednesday,Sell,1225.55,1228.52,2.97,3.83,1.29,2,Stop Loss,05
2023-06-19,05:30:00,Monday,Sell,1954.35,1957.62,3.27,4.27,1.31,1,Stop Loss,05
2025-08-22,05:30:00,Friday,Sell,3329.89,3336.4,6.51,8.5,1.31,3,Stop Loss,05
2017-10-02,05:30:00,Monday,Sell,1273.81,1275.79,1.98,2.73,1.38,2,Stop Loss,05
2012-10-02,05:30:00,Tuesday,Sell,1777.55,1779.26,1.71,2.45,1.43,1,Stop Loss,05
2023-10-02,05:30:00,Monday,Sell,1839.36,1845.18,5.82,8.37,1.44,1,Stop Loss,05
2014-03-13,05:30:00,Thursday,Sell,1370.74,1375.09,4.35,6.36,1.46,5,Stop Loss,05
2023-10-04,05:30:00,Wednesday,Sell,1820.92,1823.91,2.99,4.38,1.46,1,Stop Loss,05
2018-03-13,05:30:00,Tuesday,Sell,1319.93,1324.12,4.19,6.25,1.49,2,Stop Loss,05
2013-10-23,05:30:00,Wednesday,Sell,1336.76,1341.9,5.14,7.65,1.49,8,Stop Loss,05
2017-10-18,05:30:00,Wednesday,Sell,1283.93,1289.03,5.1,7.64,1.5,8,Stop Loss,05
2022-10-11,05:30:00,Tuesday,Sell,1666.22,1668.96,2.74,4.2,1.53,1,Stop Loss,05
2018-10-31,05:30:00,Wednesday,Sell,1217.48,1221.13,3.65,5.62,1.54,7,Stop Loss,05
2025-04-25,05:30:00,Friday,Sell,3294.42,3354.33,59.91,92.55,1.54,41,Stop Loss,05
