date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,hour
2023-09-18,09:30:00,Monday,Sell,1926.63,1930.44,3.81,3.9,1.02,2,Stop Loss,09
2017-03-14,09:30:00,Tuesday,Sell,1202.89,1204.04,1.15,1.19,1.03,1,Stop Loss,09
2017-10-12,09:30:00,Thursday,Sell,1293.64,1297.59,3.95,4.11,1.04,6,Stop Loss,09
2014-10-10,09:30:00,Friday,Sell,1221.47,1223.96,2.49,2.61,1.05,1,Stop Loss,09
2025-07-17,09:30:00,Thursday,Sell,3325.25,3340.06,14.81,15.5,1.05,2,Stop Loss,09
2009-10-28,09:30:00,Wednesday,Sell,1034.1,1041.25,7.15,7.51,1.05,8,Stop Loss,09
2023-05-24,09:30:00,Wednesday,Sell,1975.81,1979.95,4.14,4.45,1.07,1,Stop Loss,09
2011-10-28,09:30:00,Friday,Sell,1738.36,1744.65,6.29,6.76,1.07,1,Stop Loss,09
2025-06-25,09:30:00,Wednesday,Sell,3325.07,3337.23,12.16,13.18,1.08,4,Stop Loss,09
2025-04-15,09:30:00,Tuesday,Sell,3222.35,3232.3,9.95,10.84,1.09,3,Stop Loss,09
2013-03-19,09:30:00,Tuesday,Sell,1603.37,1606.46,3.09,3.38,1.09,2,Stop Loss,09
2012-10-22,09:30:00,Monday,Sell,1724.25,1725.92,1.67,1.82,1.09,1,Stop Loss,09
2024-06-06,09:30:00,Thursday,Sell,2361.3,2368.54,7.24,7.99,1.1,2,Stop Loss,09
2013-03-12,09:30:00,Tuesday,Sell,1583.1,1584.0,0.9,0.99,1.1,1,Stop Loss,09
2013-10-08,09:30:00,Tuesday,Sell,1321.63,1327.13,5.5,6.08,1.11,1,Stop Loss,09
2025-08-12,09:30:00,Tuesday,Sell,3345.31,3358.21,12.9,14.31,1.11,2,Stop Loss,09
2025-03-31,09:30:00,Monday,Sell,3114.62,3128.07,13.45,15.11,1.12,4,Stop Loss,09
2016-10-11,09:30:00,Tuesday,Sell,1256.34,1262.26,5.92,6.7,1.13,14,Stop Loss,09
2023-04-12,09:30:00,Wednesday,Sell,2010.54,2018.93,8.39,9.48,1.13,1,Stop Loss,09
2023-06-09,09:30:00,Friday,Sell,1961.63,1966.16,4.53,5.1,1.13,1,Stop Loss,09
2012-10-23,09:30:00,Tuesday,Sell,1712.42,1724.62,12.2,14.12,1.16,38,Stop Loss,09
2023-09-06,09:30:00,Wednesday,Sell,1925.03,1928.47,3.44,4.0,1.16,1,Stop Loss,09
2023-04-21,09:30:00,Friday,Sell,1985.87,1998.14,12.27,14.38,1.17,10,Stop Loss,09
2022-10-24,09:30:00,Monday,Sell,1649.12,1658.48,9.36,10.94,1.17,7,Stop Loss,09
2025-04-25,09:30:00,Friday,Sell,3291.92,3314.66,22.74,27.04,1.19,4,Stop Loss,09
2016-10-20,09:30:00,Thursday,Sell,1269.66,1270.99,1.33,1.59,1.2,1,Stop Loss,09
2023-03-14,09:30:00,Tuesday,Sell,1900.93,1913.66,12.73,15.29,1.2,7,Stop Loss,09
2019-10-16,09:30:00,Wednesday,Sell,1481.8,1485.86,4.06,4.91,1.21,1,Stop Loss,09
2023-04-25,09:30:00,Tuesday,Sell,1987.81,1997.39,9.58,11.81,1.23,2,Stop Loss,09
2012-10-29,09:30:00,Monday,Sell,1711.61,1717.29,5.68,7.0,1.23,12,Stop Loss,09
2014-10-17,09:30:00,Friday,Sell,1237.25,1241.83,4.58,5.7,1.24,6,Stop Loss,09
2023-10-10,09:30:00,Tuesday,Sell,1858.02,1862.13,4.11,5.13,1.25,2,Stop Loss,09
2013-09-24,09:30:00,Tuesday,Sell,1318.3,1328.19,9.89,12.63,1.28,5,Stop Loss,09
2009-10-21,09:30:00,Wednesday,Sell,1054.65,1060.05,5.4,6.95,1.29,2,Stop Loss,09
2015-09-22,09:30:00,Tuesday,Sell,1130.0,1136.77,6.77,8.76,1.29,12,Stop Loss,09
2024-06-07,09:30:00,Friday,Sell,2339.03,2379.48,40.45,52.39,1.3,121,Stop Loss,09
2020-03-13,09:30:00,Friday,Sell,1582.2,1594.36,12.16,15.93,1.31,1,Stop Loss,09
2015-10-01,09:30:00,Thursday,Sell,1113.62,1114.55,0.93,1.22,1.31,1,Stop Loss,09
2018-10-31,09:30:00,Wednesday,Sell,1215.79,1218.74,2.95,3.93,1.33,6,Stop Loss,09
2016-10-28,09:30:00,Friday,Sell,1266.2,1269.78,3.58,4.82,1.35,1,Stop Loss,09
2021-09-30,09:30:00,Thursday,Sell,1728.99,1734.13,5.14,6.92,1.35,1,Stop Loss,09
2016-10-14,09:30:00,Friday,Sell,1252.38,1257.1,4.72,6.43,1.36,2,Stop Loss,09
2018-03-20,09:30:00,Tuesday,Sell,1312.83,1317.06,4.23,5.79,1.37,6,Stop Loss,09
2024-05-02,09:30:00,Thursday,Sell,2301.58,2319.18,17.6,24.5,1.39,7,Stop Loss,09
2025-06-30,09:30:00,Monday,Sell,3287.57,3296.94,9.37,13.03,1.39,2,Stop Loss,09
2010-10-11,09:30:00,Monday,Sell,1348.1,1353.7,5.6,7.8,1.39,2,Stop Loss,09
2021-11-01,09:30:00,Monday,Sell,1785.6,1787.86,2.26,3.16,1.4,1,Stop Loss,09
2015-10-26,09:30:00,Monday,Sell,1165.42,1166.46,1.04,1.46,1.4,1,Stop Loss,09
2024-09-12,09:30:00,Thursday,Sell,2518.45,2522.38,3.93,5.52,1.4,1,Stop Loss,09
2021-10-11,09:30:00,Monday,Sell,1754.36,1757.46,3.1,4.37,1.41,1,Stop Loss,09
2025-05-12,09:30:00,Monday,Sell,3214.98,3281.79,66.81,94.12,1.41,38,Stop Loss,09
2018-10-24,09:30:00,Wednesday,Sell,1230.14,1233.4,3.26,4.64,1.42,3,Stop Loss,09
2023-07-21,09:30:00,Friday,Sell,1963.68,1972.34,8.66,12.39,1.43,18,Stop Loss,09
2024-07-08,09:30:00,Monday,Sell,2369.89,2384.3,14.41,20.63,1.43,13,Stop Loss,09
2023-04-28,09:30:00,Friday,Sell,1982.68,1987.26,4.58,6.66,1.45,1,Stop Loss,09
2018-03-13,09:30:00,Tuesday,Sell,1318.31,1321.49,3.18,4.63,1.46,1,Stop Loss,09
2016-09-28,09:30:00,Wednesday,Sell,1324.6,1325.83,1.23,1.8,1.46,1,Stop Loss,09
2019-03-12,09:30:00,Tuesday,Sell,1296.47,1297.36,0.89,1.3,1.46,1,Stop Loss,09
2013-10-16,09:30:00,Wednesday,Sell,1280.86,1288.84,7.98,11.72,1.47,6,Stop Loss,09
2013-10-04,09:30:00,Friday,Sell,1315.65,1320.85,5.2,7.72,1.48,1,Stop Loss,09
2021-09-28,09:30:00,Tuesday,Sell,1737.89,1748.86,10.97,16.37,1.49,14,Stop Loss,09
2022-10-31,09:30:00,Monday,Sell,1639.04,1644.73,5.69,8.52,1.5,6,Stop Loss,09
2025-06-24,09:30:00,Tuesday,Sell,3318.15,3333.26,15.11,22.89,1.51,4,Stop Loss,09
2023-06-28,09:30:00,Wednesday,Sell,1907.04,1916.39,9.35,14.16,1.51,14,Stop Loss,09
2019-09-24,09:30:00,Tuesday,Sell,1520.64,1524.0,3.36,5.16,1.54,2,Stop Loss,09
2022-10-28,09:30:00,Friday,Sell,1649.39,1661.61,12.22,18.87,1.54,21,Stop Loss,09
2018-10-19,09:30:00,Friday,Sell,1228.11,1229.55,1.44,2.25,1.56,1,Stop Loss,09
2025-05-27,09:30:00,Tuesday,Sell,3296.07,3328.5,32.43,50.83,1.57,14,Stop Loss,09
2025-04-04,09:30:00,Friday,Sell,3090.45,3110.08,19.63,30.91,1.57,1,Stop Loss,09
2010-10-26,09:30:00,Tuesday,Sell,1335.45,1340.1,4.65,7.4,1.59,2,Stop Loss,09
2015-03-11,09:30:00,Wednesday,Sell,1158.17,1164.86,6.69,10.79,1.61,6,Stop Loss,09
2023-09-28,09:30:00,Thursday,Sell,1875.59,1878.34,2.75,4.42,1.61,1,Stop Loss,09
2017-03-20,09:30:00,Monday,Sell,1232.31,1235.72,3.41,5.53,1.62,7,Stop Loss,09
2016-10-13,09:30:00,Thursday,Sell,1258.59,1261.25,2.66,4.3,1.62,1,Stop Loss,09
2025-08-11,09:30:00,Monday,Sell,3352.96,3377.45,24.49,41.44,1.69,56,Stop Loss,09
2010-09-23,09:30:00,Thursday,Sell,1291.2,1293.75,2.55,4.3,1.69,2,Stop Loss,09
2024-08-02,09:30:00,Friday,Sell,2463.62,2468.48,4.86,8.34,1.72,1,Stop Loss,09
2018-10-30,09:30:00,Tuesday,Sell,1222.63,1228.84,6.21,10.77,1.73,13,Stop Loss,09
2016-03-16,09:30:00,Wednesday,Sell,1232.36,1235.61,3.25,5.76,1.77,3,Stop Loss,09
2023-07-19,09:30:00,Wednesday,Sell,1976.9,1981.0,4.1,7.25,1.77,4,Stop Loss,09
2017-03-15,09:30:00,Wednesday,Sell,1202.52,1205.39,2.87,5.23,1.82,3,Stop Loss,09
2025-07-07,09:30:00,Monday,Sell,3308.68,3315.38,6.7,12.36,1.84,1,Stop Loss,09
2017-09-22,09:30:00,Friday,Sell,1296.49,1298.22,1.73,3.2,1.85,2,Stop Loss,09
2024-08-19,09:30:00,Monday,Sell,2499.67,2507.27,7.6,14.14,1.86,2,Stop Loss,09
2023-09-14,09:30:00,Thursday,Sell,1906.03,1908.72,2.69,5.03,1.87,1,Stop Loss,09
2020-09-25,09:30:00,Friday,Sell,1865.92,1875.23,9.31,17.43,1.87,7,Stop Loss,09
2023-10-09,09:30:00,Monday,Sell,1850.9,1854.53,3.63,6.78,1.87,2,Stop Loss,09
2021-11-05,09:30:00,Friday,Sell,1794.91,1800.21,5.3,10.07,1.9,1,Stop Loss,09
2023-10-02,09:30:00,Monday,Sell,1834.0,1846.37,12.37,23.66,1.91,28,Stop Loss,09
2012-03-14,09:30:00,Wednesday,Sell,1659.15,1675.45,16.3,31.24,1.92,49,Stop Loss,09
2023-09-08,09:30:00,Friday,Sell,1924.9,1927.4,2.5,4.82,1.93,1,Stop Loss,09
2024-04-04,09:30:00,Thursday,Sell,2292.92,2298.25,5.33,10.3,1.93,2,Stop Loss,09
2024-09-17,09:30:00,Tuesday,Sell,2573.36,2586.98,13.62,26.58,1.95,9,Stop Loss,09
2024-04-01,09:30:00,Monday,Sell,2251.48,2263.23,11.75,23.09,1.97,6,Stop Loss,09
2023-03-20,09:30:00,Monday,Sell,1984.49,2009.91,25.42,50.33,1.98,68,Stop Loss,09
2012-10-19,09:30:00,Friday,Sell,1733.01,1738.82,5.81,60.51,10.41,152,Stop Loss,09
2025-05-13,09:30:00,Tuesday,Sell,3253.14,3265.73,12.59,132.28,10.51,32,Stop Loss,09
2017-09-26,09:30:00,Tuesday,Sell,1305.75,1311.98,6.23,69.38,11.14,405,Stop Loss,09
2023-04-14,09:30:00,Friday,Sell,2038.38,2044.48,6.1,69.26,11.35,82,Stop Loss,09
2024-07-18,09:30:00,Thursday,Sell,2465.39,2475.03,9.64,112.41,11.66,67,Stop Loss,09
2013-09-30,09:30:00,Monday,Sell,1336.6,1343.45,6.85,85.06,12.42,98,Stop Loss,09
2024-04-22,09:30:00,Monday,Sell,2360.9,2367.18,6.28,83.82,13.35,84,Stop Loss,09
2010-11-01,09:30:00,Monday,Sell,1363.0,1365.75,2.75,37.65,13.69,19,Stop Loss,09
2013-11-01,09:30:00,Friday,Sell,1317.51,1327.54,10.03,138.65,13.82,438,Stop Loss,09
2012-10-17,09:30:00,Wednesday,Sell,1747.76,1753.15,5.39,75.26,13.96,164,Stop Loss,09
2012-09-26,09:30:00,Wednesday,Sell,1763.7,1765.55,1.85,27.65,14.95,7,Stop Loss,09
2012-10-05,09:30:00,Friday,Sell,1788.2,1793.3,5.11,741.97,145.34,11937,Stop Loss,09
2012-10-09,09:30:00,Tuesday,Sell,1773.4,1778.3,4.9,727.17,148.4,11871,Stop Loss,09
2012-10-18,09:30:00,Thursday,Sell,1746.82,1751.48,4.66,74.32,15.95,158,Stop Loss,09
2014-10-23,09:30:00,Thursday,Sell,1238.5,1244.72,6.22,108.4,17.43,343,Stop Loss,09
2016-10-04,09:30:00,Tuesday,Sell,1307.95,1311.72,3.77,66.68,17.69,154,Stop Loss,09
2024-05-20,09:30:00,Monday,Sell,2441.38,2449.88,8.5,154.74,18.2,248,Stop Loss,09
2023-09-21,09:30:00,Thursday,Sell,1924.41,1930.61,6.2,114.07,18.4,99,Stop Loss,09
2019-03-11,09:30:00,Monday,Sell,1296.27,1299.21,2.94,5.89,2.0,7,Stop Loss,09
2024-05-29,09:30:00,Wednesday,Sell,2345.39,2356.85,11.46,22.9,2.0,13,Stop Loss,09
2025-06-27,09:30:00,Friday,Sell,3282.41,3300.19,17.78,35.57,2.0,9,Stop Loss,09
2023-08-24,09:30:00,Thursday,Sell,1919.29,1923.09,3.8,7.65,2.01,2,Stop Loss,09
2022-10-14,09:30:00,Friday,Sell,1653.71,1671.84,18.13,36.61,2.02,48,Stop Loss,09
2021-10-12,09:30:00,Tuesday,Sell,1759.76,1762.71,2.95,5.96,2.02,1,Stop Loss,09
2013-10-25,09:30:00,Friday,Sell,1342.29,1345.11,2.82,5.8,2.06,1,Stop Loss,09
2023-10-27,09:30:00,Friday,Sell,1985.57,1989.84,4.27,8.81,2.06,2,Stop Loss,09
2024-04-15,09:30:00,Monday,Sell,2349.34,2361.62,12.28,25.32,2.06,2,Stop Loss,09
2021-10-05,09:30:00,Tuesday,Sell,1757.56,1761.07,3.51,7.28,2.07,1,Stop Loss,09
2025-04-14,09:30:00,Monday,Sell,3223.72,3238.23,14.51,30.16,2.08,10,Stop Loss,09
2023-05-16,09:30:00,Tuesday,Sell,2009.26,2013.19,3.93,8.19,2.08,1,Stop Loss,09
2021-09-27,09:30:00,Monday,Sell,1748.13,1760.82,12.69,26.61,2.1,20,Stop Loss,09
2025-04-07,09:30:00,Monday,Sell,3024.7,3035.36,10.66,22.53,2.11,1,Stop Loss,09
2024-07-25,09:30:00,Thursday,Sell,2373.4,2378.81,5.41,11.4,2.11,1,Stop Loss,09
2020-10-29,09:30:00,Thursday,Sell,1877.05,1885.04,7.99,17.27,2.16,7,Stop Loss,09
