date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,hour
2023-07-26,13:30:00,Wednesday,Sell,1966.38,1974.32,7.94,2.22,SL,1,Stop Loss,13
2023-08-03,13:30:00,Thursday,Sell,1932.0,1938.49,6.49,0.0,SL,1,Stop Loss,13
2023-08-15,13:30:00,Tuesday,Sell,1903.42,1907.58,4.16,0.87,SL,1,Stop Loss,13
2023-08-22,13:30:00,Tuesday,Sell,1890.1,1904.61,14.51,0.08,SL,5,Stop Loss,13
2023-08-24,13:30:00,Thursday,Sell,1915.9,1920.87,4.97,0.0,SL,1,Stop Loss,13
2023-08-29,13:30:00,Tuesday,Sell,1920.76,1924.49,3.73,0.03,SL,1,Stop Loss,13
2023-09-07,13:30:00,Thursday,Sell,1919.72,1923.69,3.97,2.59,SL,3,Stop Loss,13
2023-09-12,13:30:00,Tuesday,Sell,1908.92,1919.74,10.82,8.05,SL,18,Stop Loss,13
2023-09-14,13:30:00,Thursday,Sell,1902.81,1910.49,7.68,1.94,SL,1,Stop Loss,13
2023-09-18,13:30:00,Monday,Sell,1923.76,1928.56,4.8,1.03,SL,1,Stop Loss,13
2023-09-21,13:30:00,Thursday,Sell,1916.19,1926.2,10.01,1.1,SL,5,Stop Loss,13
2023-10-04,13:30:00,Wednesday,Sell,1820.06,1830.76,10.7,9.72,SL,13,Stop Loss,13
2023-10-09,13:30:00,Monday,Sell,1845.03,1852.12,7.09,0.08,SL,1,Stop Loss,13
2023-10-12,13:30:00,Thursday,Sell,1873.59,1885.11,11.52,5.8,SL,5,Stop Loss,13
2023-10-24,13:30:00,Tuesday,Sell,1964.24,1967.54,3.3,3.07,SL,1,Stop Loss,13
2023-10-26,13:30:00,Thursday,Sell,1978.63,1991.32,12.69,7.0,SL,7,Stop Loss,13
2023-11-02,13:30:00,Thursday,Sell,1984.03,1991.14,7.11,5.31,SL,6,Stop Loss,13
2024-03-12,13:30:00,Tuesday,Sell,2160.12,2182.21,22.09,14.17,SL,38,Stop Loss,13
2024-03-19,13:30:00,Tuesday,Sell,2150.97,2158.81,7.84,2.66,SL,3,Stop Loss,13
2024-03-26,13:30:00,Tuesday,Sell,2182.6,2200.18,17.58,10.99,SL,10,Stop Loss,13
2024-04-04,13:30:00,Thursday,Sell,2287.27,2295.28,8.01,0.96,SL,1,Stop Loss,13
2024-04-08,13:30:00,Monday,Sell,2327.08,2343.69,16.61,8.63,SL,3,Stop Loss,13
2024-04-10,13:30:00,Wednesday,Sell,2333.66,2350.86,17.2,8.02,SL,1,Stop Loss,13
2024-04-16,13:30:00,Tuesday,Sell,2365.98,2379.37,13.39,2.49,SL,1,Stop Loss,13
2024-04-19,13:30:00,Friday,Sell,2378.37,2386.99,8.62,0.0,SL,1,Stop Loss,13
2024-04-25,13:30:00,Thursday,Sell,2318.67,2334.87,16.2,1.81,SL,1,Stop Loss,13
2024-04-29,13:30:00,Monday,Sell,2333.69,2344.22,10.53,0.97,SL,1,Stop Loss,13
2024-05-02,13:30:00,Thursday,Sell,2291.21,2304.59,13.38,3.69,SL,1,Stop Loss,13
2024-05-03,13:30:00,Friday,Sell,2289.01,2320.67,31.66,5.9,SL,5,Stop Loss,13
2024-05-08,13:30:00,Wednesday,Sell,2309.75,2319.24,9.49,0.83,SL,1,Stop Loss,13
2024-05-15,13:30:00,Wednesday,Sell,2357.84,2379.23,21.39,4.11,SL,1,Stop Loss,13
2024-05-16,13:30:00,Thursday,Sell,2374.89,2386.74,11.85,4.04,SL,5,Stop Loss,13
2024-05-24,13:30:00,Friday,Sell,2336.91,2347.55,10.64,5.22,SL,6,Stop Loss,13
2024-06-04,13:30:00,Tuesday,Sell,2323.83,2338.13,14.3,8.34,SL,4,Stop Loss,13
2024-06-06,13:30:00,Thursday,Sell,2360.31,2367.12,6.81,1.9,SL,1,Stop Loss,13
2024-06-07,13:30:00,Friday,Sell,2309.19,2339.48,30.29,22.55,SL,18,Stop Loss,13
2024-06-13,13:30:00,Thursday,Sell,2310.42,2326.86,16.44,15.03,SL,6,Stop Loss,13
2024-06-26,13:30:00,Wednesday,Sell,2295.91,2317.99,22.08,0.68,SL,6,Stop Loss,13
2024-07-01,13:30:00,Monday,Sell,2326.88,2338.63,11.75,8.05,SL,11,Stop Loss,13
2024-07-12,13:30:00,Friday,Sell,2403.06,2405.78,2.72,0.0,SL,1,Stop Loss,13
2024-07-22,13:30:00,Monday,Sell,2392.43,2408.5,16.07,8.65,SL,6,Stop Loss,13
2024-07-23,13:30:00,Tuesday,Sell,2401.69,2412.17,10.48,2.16,SL,4,Stop Loss,13
2024-07-25,13:30:00,Thursday,Sell,2364.63,2382.72,18.09,11.65,SL,6,Stop Loss,13
2024-08-05,13:30:00,Monday,Sell,2392.35,2425.73,33.38,13.41,SL,20,Stop Loss,13
2024-08-06,13:30:00,Tuesday,Sell,2395.34,2416.44,21.1,16.4,SL,13,Stop Loss,13
2024-08-15,13:30:00,Thursday,Sell,2444.2,2470.23,26.03,0.0,SL,6,Stop Loss,13
2024-08-19,13:30:00,Monday,Sell,2494.4,2500.2,5.8,0.58,SL,1,Stop Loss,13
2024-08-21,13:30:00,Wednesday,Sell,2502.75,2513.79,11.04,9.13,SL,2,Stop Loss,13
