date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,hour
2016-04-27,22:30:00,Wednesday,Sell,1245.28,1252.88,7.6,7.7,1.01,2,Stop Loss,22
2014-08-06,22:30:00,Wednesday,Sell,1305.39,1308.92,3.53,3.55,1.01,5,Stop Loss,22
2016-02-09,22:30:00,Tuesday,Sell,1188.59,1195.71,7.12,7.2,1.01,6,Stop Loss,22
2012-06-18,22:30:00,Monday,Sell,1627.55,1630.05,2.5,2.53,1.01,1,Stop Loss,22
2017-03-23,22:30:00,Thursday,Sell,1244.64,1248.37,3.73,3.77,1.01,5,Stop Loss,22
2022-07-08,22:30:00,Friday,Sell,1741.41,1744.37,2.96,2.99,1.01,1,Stop Loss,22
2016-01-05,22:30:00,Tuesday,Sell,1076.98,1079.1,2.12,2.14,1.01,2,Stop Loss,22
2013-01-14,22:30:00,Monday,Sell,1667.34,1669.67,2.33,2.39,1.02,1,Stop Loss,22
2014-12-19,22:30:00,Friday,Sell,1195.46,1197.38,1.92,1.96,1.02,1,Stop Loss,22
2014-09-04,22:30:00,Thursday,Sell,1261.43,1265.58,4.15,4.28,1.03,4,Stop Loss,22
2020-06-24,22:30:00,Wednesday,Sell,1761.01,1767.88,6.87,7.11,1.03,3,Stop Loss,22
2024-11-28,22:30:00,Thursday,Sell,2637.11,2640.23,3.12,3.2,1.03,1,Stop Loss,22
2023-01-27,22:30:00,Friday,Sell,1928.24,1932.08,3.84,3.96,1.03,2,Stop Loss,22
2014-04-10,22:30:00,Thursday,Sell,1318.31,1320.18,1.87,1.92,1.03,1,Stop Loss,22
2021-07-26,22:30:00,Monday,Sell,1796.8,1798.66,1.86,1.91,1.03,1,Stop Loss,22
2021-07-23,22:30:00,Friday,Sell,1801.55,1804.71,3.16,3.29,1.04,1,Stop Loss,22
2025-01-07,22:30:00,Tuesday,Sell,2648.41,2651.52,3.11,3.23,1.04,2,Stop Loss,22
2014-02-12,22:30:00,Wednesday,Sell,1290.62,1294.91,4.29,4.47,1.04,4,Stop Loss,22
2013-12-12,22:30:00,Thursday,Sell,1225.02,1229.43,4.41,4.57,1.04,3,Stop Loss,22
2010-05-24,22:30:00,Monday,Sell,1191.15,1196.85,5.7,6.0,1.05,4,Stop Loss,22
