date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,hour
2013-03-26,10:30:00,Tuesday,Sell,1597.55,1603.74,6.19,6.22,1.0,8,Stop Loss,10
2013-07-11,10:30:00,Thursday,Sell,1283.36,1298.95,15.59,15.66,1.0,25,Stop Loss,10
2015-11-19,10:30:00,Thursday,Sell,1073.66,1077.98,4.32,4.33,1.0,1,Stop Loss,10
2021-02-15,10:30:00,Monday,Sell,1818.18,1820.4,2.22,2.22,1.0,1,Stop Loss,10
2014-12-02,10:30:00,Tuesday,Sell,1200.3,1208.69,8.39,8.49,1.01,8,Stop Loss,10
2020-12-11,10:30:00,Friday,Sell,1831.8,1839.69,7.89,7.94,1.01,1,Stop Loss,10
2011-06-08,10:30:00,Wednesday,Sell,1536.6,1542.55,5.95,5.98,1.01,1,Stop Loss,10
2009-04-07,10:30:00,Tuesday,Sell,877.05,880.6,3.55,3.6,1.01,1,Stop Loss,10
2019-11-29,10:30:00,Friday,Sell,1456.05,1459.14,3.09,3.12,1.01,2,Stop Loss,10
2017-03-31,10:30:00,Friday,Sell,1241.82,1243.56,1.74,1.76,1.01,1,Stop Loss,10
2017-07-20,10:30:00,Thursday,Sell,1237.64,1240.12,2.48,2.5,1.01,1,Stop Loss,10
2019-02-14,10:30:00,Thursday,Sell,1306.03,1309.88,3.85,3.87,1.01,1,Stop Loss,10
2011-02-28,10:30:00,Monday,Sell,1410.65,1416.5,5.85,5.9,1.01,6,Stop Loss,10
2014-01-02,10:30:00,Thursday,Sell,1221.02,1228.71,7.69,7.85,1.02,2,Stop Loss,10
2012-12-03,10:30:00,Monday,Sell,1716.46,1720.4,3.94,4.03,1.02,1,Stop Loss,10
2012-08-08,10:30:00,Wednesday,Sell,1607.11,1610.95,3.84,3.91,1.02,1,Stop Loss,10
2010-12-02,10:30:00,Thursday,Sell,1389.67,1395.09,5.42,5.54,1.02,2,Stop Loss,10
2019-09-04,10:30:00,Wednesday,Sell,1538.07,1542.29,4.22,4.31,1.02,1,Stop Loss,10
2024-12-20,10:30:00,Friday,Sell,2603.95,2607.83,3.88,3.96,1.02,1,Stop Loss,10
2017-03-03,10:30:00,Friday,Sell,1227.54,1232.25,4.71,4.83,1.03,3,Stop Loss,10
2010-06-04,10:30:00,Friday,Sell,1202.2,1207.6,5.4,5.56,1.03,1,Stop Loss,10
2017-01-23,10:30:00,Monday,Sell,1212.93,1216.61,3.68,3.79,1.03,2,Stop Loss,10
2015-12-23,10:30:00,Wednesday,Sell,1071.59,1074.94,3.35,3.46,1.03,7,Stop Loss,10
2015-03-30,10:30:00,Monday,Sell,1186.73,1194.81,8.08,8.35,1.03,13,Stop Loss,10
2013-04-11,10:30:00,Thursday,Sell,1558.73,1561.41,2.68,2.75,1.03,1,Stop Loss,10
2018-07-31,10:30:00,Tuesday,Sell,1218.33,1222.69,4.36,4.47,1.03,1,Stop Loss,10
2022-07-26,10:30:00,Tuesday,Sell,1719.79,1727.99,8.2,8.41,1.03,9,Stop Loss,10
2011-06-16,10:30:00,Thursday,Sell,1525.12,1528.7,3.58,3.67,1.03,1,Stop Loss,10
2023-12-05,10:30:00,Tuesday,Sell,2024.98,2039.71,14.73,15.23,1.03,13,Stop Loss,10
2016-11-16,10:30:00,Wednesday,Sell,1225.83,1230.11,4.28,4.45,1.04,6,Stop Loss,10
2019-02-13,10:30:00,Wednesday,Sell,1310.94,1313.74,2.8,2.9,1.04,1,Stop Loss,10
2023-02-07,10:30:00,Tuesday,Sell,1871.6,1878.08,6.48,6.75,1.04,2,Stop Loss,10
2017-09-05,10:30:00,Tuesday,Sell,1331.4,1336.59,5.19,5.41,1.04,2,Stop Loss,10
2015-12-22,10:30:00,Tuesday,Sell,1077.22,1080.23,3.01,3.12,1.04,1,Stop Loss,10
2013-01-30,10:30:00,Wednesday,Sell,1665.95,1669.05,3.1,3.25,1.05,1,Stop Loss,10
2022-12-14,10:30:00,Wednesday,Sell,1808.51,1812.62,4.11,4.3,1.05,2,Stop Loss,10
2012-01-03,10:30:00,Tuesday,Sell,1589.25,1592.6,3.35,3.54,1.06,1,Stop Loss,10
2012-08-20,10:30:00,Monday,Sell,1615.01,1620.1,5.09,5.39,1.06,2,Stop Loss,10
2016-09-01,10:30:00,Thursday,Sell,1305.8,1309.02,3.22,3.42,1.06,2,Stop Loss,10
2015-06-11,10:30:00,Thursday,Sell,1180.06,1187.04,6.98,7.38,1.06,14,Stop Loss,10
2010-01-26,10:30:00,Tuesday,Sell,1091.0,1096.2,5.2,5.5,1.06,1,Stop Loss,10
2011-11-09,10:30:00,Wednesday,Sell,1783.95,1789.65,5.7,6.03,1.06,1,Stop Loss,10
2021-12-01,10:30:00,Wednesday,Sell,1785.92,1789.19,3.27,3.47,1.06,1,Stop Loss,10
2021-09-14,10:30:00,Tuesday,Sell,1787.48,1794.94,7.46,8.0,1.07,1,Stop Loss,10
2019-01-30,10:30:00,Wednesday,Sell,1312.59,1316.03,3.44,3.67,1.07,3,Stop Loss,10
2019-08-30,10:30:00,Friday,Sell,1525.25,1533.21,7.96,8.49,1.07,4,Stop Loss,10
2012-01-06,10:30:00,Friday,Sell,1620.9,1627.85,6.95,7.45,1.07,1,Stop Loss,10
2022-03-22,10:30:00,Tuesday,Sell,1924.78,1938.31,13.53,14.46,1.07,9,Stop Loss,10
2017-04-27,10:30:00,Thursday,Sell,1264.24,1267.27,3.03,3.26,1.08,6,Stop Loss,10
2018-07-04,10:30:00,Wednesday,Sell,1256.37,1261.17,4.8,5.2,1.08,17,Stop Loss,10
2010-09-09,10:30:00,Thursday,Sell,1253.9,1256.9,3.0,3.25,1.08,1,Stop Loss,10
2020-06-01,10:30:00,Monday,Sell,1735.74,1743.88,8.14,8.76,1.08,7,Stop Loss,10
2020-05-11,10:30:00,Monday,Sell,1701.03,1709.62,8.59,9.28,1.08,7,Stop Loss,10
2023-12-20,10:30:00,Wednesday,Sell,2035.69,2043.58,7.89,8.5,1.08,7,Stop Loss,10
2012-09-04,10:30:00,Tuesday,Sell,1692.45,1696.6,4.15,4.5,1.08,2,Stop Loss,10
2012-01-05,10:30:00,Thursday,Sell,1611.89,1625.95,14.06,15.2,1.08,5,Stop Loss,10
2010-03-09,10:30:00,Tuesday,Sell,1116.44,1124.29,7.85,8.55,1.09,2,Stop Loss,10
2022-02-09,10:30:00,Wednesday,Sell,1826.56,1828.44,1.88,2.05,1.09,1,Stop Loss,10
2018-08-23,10:30:00,Thursday,Sell,1188.27,1193.07,4.8,5.25,1.09,7,Stop Loss,10
2015-09-15,10:30:00,Tuesday,Sell,1105.79,1108.87,3.08,3.35,1.09,1,Stop Loss,10
2014-08-20,10:30:00,Wednesday,Sell,1294.22,1296.59,2.37,2.6,1.1,1,Stop Loss,10
2015-02-25,10:30:00,Wednesday,Sell,1206.66,1211.85,5.19,5.69,1.1,5,Stop Loss,10
2011-08-31,10:30:00,Wednesday,Sell,1824.55,1836.66,12.11,13.35,1.1,2,Stop Loss,10
2012-04-12,10:30:00,Thursday,Sell,1655.5,1660.32,4.82,5.29,1.1,1,Stop Loss,10
2011-07-12,10:30:00,Tuesday,Sell,1546.89,1552.55,5.66,6.27,1.11,1,Stop Loss,10
2018-02-12,10:30:00,Monday,Sell,1320.53,1324.21,3.68,4.1,1.11,2,Stop Loss,10
2013-04-15,10:30:00,Monday,Sell,1394.03,1459.34,65.31,72.44,1.11,50,Stop Loss,10
2018-06-29,10:30:00,Friday,Sell,1250.74,1252.87,2.13,2.36,1.11,2,Stop Loss,10
2012-04-23,10:30:00,Monday,Sell,1633.39,1642.65,9.26,10.29,1.11,7,Stop Loss,10
2009-12-18,10:30:00,Friday,Sell,1105.0,1109.95,4.95,5.5,1.11,1,Stop Loss,10
2010-01-07,10:30:00,Thursday,Sell,1131.55,1134.25,2.7,3.0,1.11,1,Stop Loss,10
2014-03-04,10:30:00,Tuesday,Sell,1336.57,1341.43,4.86,5.43,1.12,8,Stop Loss,10
2011-01-12,10:30:00,Wednesday,Sell,1382.3,1387.25,4.95,5.55,1.12,3,Stop Loss,10
2018-08-08,10:30:00,Wednesday,Sell,1211.31,1216.01,4.7,5.26,1.12,6,Stop Loss,10
2017-01-30,10:30:00,Monday,Sell,1191.22,1192.57,1.35,1.51,1.12,1,Stop Loss,10
2024-02-12,10:30:00,Monday,Sell,2020.65,2027.37,6.72,7.55,1.12,1,Stop Loss,10
2011-11-23,10:30:00,Wednesday,Sell,1691.16,1708.35,17.19,19.43,1.13,15,Stop Loss,10
2012-12-13,10:30:00,Thursday,Sell,1695.4,1700.71,5.31,5.98,1.13,2,Stop Loss,10
2012-01-11,10:30:00,Wednesday,Sell,1640.8,1647.3,6.5,7.33,1.13,6,Stop Loss,10
2021-03-05,10:30:00,Friday,Sell,1694.32,1700.53,6.21,7.1,1.14,1,Stop Loss,10
2012-09-13,10:30:00,Thursday,Sell,1729.95,1732.15,2.2,2.5,1.14,1,Stop Loss,10
2022-11-10,10:30:00,Thursday,Sell,1708.04,1710.38,2.34,2.67,1.14,1,Stop Loss,10
2015-12-08,10:30:00,Tuesday,Sell,1071.66,1075.29,3.63,4.15,1.14,1,Stop Loss,10
2015-04-14,10:30:00,Tuesday,Sell,1190.45,1196.23,5.78,6.59,1.14,1,Stop Loss,10
2012-07-23,10:30:00,Monday,Sell,1571.35,1578.5,7.15,8.24,1.15,2,Stop Loss,10
2010-01-14,10:30:00,Thursday,Sell,1137.74,1143.94,6.2,7.1,1.15,2,Stop Loss,10
2011-12-16,10:30:00,Friday,Sell,1589.7,1595.75,6.05,6.94,1.15,1,Stop Loss,10
2020-05-19,10:30:00,Tuesday,Sell,1735.04,1738.91,3.87,4.45,1.15,1,Stop Loss,10
2012-03-29,10:30:00,Thursday,Sell,1655.14,1663.99,8.85,10.27,1.16,6,Stop Loss,10
2015-03-04,10:30:00,Wednesday,Sell,1203.95,1207.34,3.39,3.94,1.16,1,Stop Loss,10
2020-12-28,10:30:00,Monday,Sell,1879.0,1887.6,8.6,10.0,1.16,1,Stop Loss,10
2020-03-04,10:30:00,Wednesday,Sell,1641.42,1645.28,3.86,4.53,1.17,1,Stop Loss,10
2023-11-28,10:30:00,Tuesday,Sell,2014.3,2016.84,2.54,2.97,1.17,1,Stop Loss,10
2021-01-22,10:30:00,Friday,Sell,1851.59,1863.95,12.36,14.42,1.17,7,Stop Loss,10
2019-07-04,10:30:00,Thursday,Sell,1414.86,1416.73,1.87,2.19,1.17,2,Stop Loss,10
2014-01-10,10:30:00,Friday,Sell,1233.04,1238.17,5.13,6.05,1.18,1,Stop Loss,10
2019-08-22,10:30:00,Thursday,Sell,1497.8,1502.39,4.59,5.41,1.18,1,Stop Loss,10
2014-07-28,10:30:00,Monday,Sell,1304.25,1306.42,2.17,2.56,1.18,5,Stop Loss,10
2016-01-08,10:30:00,Friday,Sell,1097.52,1102.31,4.79,5.67,1.18,1,Stop Loss,10
2014-01-14,10:30:00,Tuesday,Sell,1248.61,1254.49,5.88,6.91,1.18,2,Stop Loss,10
2011-05-19,10:30:00,Thursday,Sell,1491.85,1496.6,4.75,5.65,1.19,5,Stop Loss,10
2021-09-13,10:30:00,Monday,Sell,1789.74,1793.74,4.0,4.75,1.19,1,Stop Loss,10
2010-12-20,10:30:00,Monday,Sell,1382.7,1388.4,5.7,6.85,1.2,6,Stop Loss,10
2013-11-14,10:30:00,Thursday,Sell,1283.25,1287.61,4.36,5.23,1.2,1,Stop Loss,10
2016-05-26,10:30:00,Thursday,Sell,1227.2,1230.25,3.05,3.69,1.21,1,Stop Loss,10
2009-05-04,10:30:00,Monday,Sell,892.09,895.15,3.06,3.69,1.21,1,Stop Loss,10
2014-01-03,10:30:00,Friday,Sell,1232.19,1236.6,4.41,5.32,1.21,2,Stop Loss,10
