date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,distance_rounded
2020-12-11,10:30:00,Friday,Sell,1831.8,1839.69,7.9,7.94,1.01,1,Stop Loss,7
2012-09-28,17:30:00,Friday,Sell,1771.15,1778.95,7.8,7.9,1.01,5,Stop Loss,7
2016-02-09,22:30:00,Tuesday,Sell,1188.59,1195.71,7.1,7.2,1.01,6,Stop Loss,7
2016-04-27,22:30:00,Wednesday,Sell,1245.28,1252.88,7.6,7.7,1.01,2,Stop Loss,7
2016-06-06,02:30:00,Monday,Sell,1241.76,1248.75,7.0,7.12,1.02,13,Stop Loss,7
2014-01-02,10:30:00,Thursday,Sell,1221.02,1228.71,7.7,7.85,1.02,2,Stop Loss,7
2012-10-26,17:30:00,Friday,Sell,1711.88,1719.02,7.1,7.27,1.02,16,Stop Loss,7
2024-09-02,01:30:00,Monday,Sell,2497.67,2505.12,7.5,7.74,1.04,2,Stop Loss,7
2020-10-05,05:30:00,Monday,Sell,1894.26,1901.29,7.0,7.31,1.04,1,Stop Loss,7
2012-01-19,18:30:00,Thursday,Sell,1653.01,1660.79,7.8,8.06,1.04,6,Stop Loss,7
2009-10-28,09:30:00,Wednesday,Sell,1034.1,1041.25,7.2,7.51,1.05,8,Stop Loss,7
2023-05-12,17:30:00,Friday,Sell,2014.22,2021.67,7.5,7.79,1.05,5,Stop Loss,7
2015-06-11,10:30:00,Thursday,Sell,1180.06,1187.04,7.0,7.38,1.06,14,Stop Loss,7
2019-02-13,18:30:00,Wednesday,Sell,1310.42,1318.22,7.8,8.26,1.06,11,Stop Loss,7
2023-10-03,01:30:00,Tuesday,Sell,1822.66,1829.74,7.1,7.53,1.06,3,Stop Loss,7
2021-09-14,10:30:00,Tuesday,Sell,1787.48,1794.94,7.5,8.0,1.07,1,Stop Loss,7
2012-01-06,10:30:00,Friday,Sell,1620.9,1627.85,7.0,7.45,1.07,1,Stop Loss,7
2015-01-14,18:30:00,Wednesday,Sell,1233.84,1241.19,7.3,7.93,1.08,4,Stop Loss,7
2023-12-20,10:30:00,Wednesday,Sell,2035.69,2043.58,7.9,8.5,1.08,7,Stop Loss,7
2010-03-09,10:30:00,Tuesday,Sell,1116.44,1124.29,7.8,8.55,1.09,2,Stop Loss,7
2009-10-20,17:30:00,Tuesday,Sell,1055.65,1062.85,7.2,7.95,1.1,6,Stop Loss,7
2018-01-05,14:30:00,Friday,Sell,1315.87,1322.98,7.1,7.79,1.1,18,Stop Loss,7
2024-06-06,09:30:00,Thursday,Sell,2361.3,2368.54,7.2,7.99,1.1,2,Stop Loss,7
2019-07-18,02:30:00,Thursday,Sell,1422.76,1430.22,7.5,8.33,1.12,5,Stop Loss,7
2024-06-28,17:30:00,Friday,Sell,2326.55,2333.82,7.3,8.15,1.12,5,Stop Loss,7
2022-11-01,13:30:00,Tuesday,Sell,1650.0,1657.12,7.1,8.05,1.13,6,Stop Loss,7
2011-01-20,22:30:00,Thursday,Sell,1345.8,1353.0,7.2,8.2,1.14,8,Stop Loss,7
2021-05-12,02:30:00,Wednesday,Sell,1829.98,1837.72,7.7,8.83,1.14,3,Stop Loss,7
2011-05-03,14:30:00,Tuesday,Sell,1539.25,1546.65,7.4,8.5,1.15,1,Stop Loss,7
2012-07-23,10:30:00,Monday,Sell,1571.35,1578.5,7.2,8.24,1.15,2,Stop Loss,7
2020-09-28,05:30:00,Monday,Sell,1856.81,1863.99,7.2,8.32,1.16,2,Stop Loss,7
2015-01-13,18:30:00,Tuesday,Sell,1233.48,1240.89,7.4,8.57,1.16,5,Stop Loss,7
2019-08-01,02:30:00,Thursday,Sell,1409.24,1416.63,7.4,8.86,1.2,4,Stop Loss,7
2020-06-22,18:30:00,Monday,Sell,1756.05,1763.3,7.2,8.79,1.21,5,Stop Loss,7
2013-07-02,18:30:00,Tuesday,Sell,1246.02,1253.65,7.6,9.22,1.21,5,Stop Loss,7
2020-07-10,14:30:00,Friday,Sell,1803.1,1810.58,7.5,9.12,1.22,6,Stop Loss,7
2009-10-27,13:30:00,Tuesday,Sell,1035.65,1043.05,7.4,9.06,1.22,13,Stop Loss,7
2016-02-25,10:30:00,Thursday,Sell,1234.91,1242.52,7.6,9.39,1.23,2,Stop Loss,7
