date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,distance_rounded
2013-04-15,22:30:00,Monday,Sell,1347.32,1371.43,24.11,25.73,1.07,3,Stop Loss,24
2025-03-07,18:30:00,Friday,Sell,2906.26,2930.55,24.29,26.19,1.08,18,Stop Loss,24
2020-03-31,18:30:00,Tuesday,Sell,1589.22,1613.57,24.35,29.09,1.19,12,Stop Loss,24
2020-08-24,14:30:00,Monday,Sell,1937.74,1961.95,24.21,35.2,1.45,18,Stop Loss,24
2010-02-04,14:30:00,Thursday,Sell,1081.55,1106.25,24.7,37.45,1.52,45,Stop Loss,24
2025-08-11,09:30:00,Monday,Sell,3352.96,3377.45,24.49,41.44,1.69,56,Stop Loss,24
2024-11-13,18:30:00,Wednesday,Sell,2582.4,2606.91,24.51,45.71,1.86,17,Stop Loss,24
2025-07-03,13:30:00,Thursday,Sell,3331.32,3355.61,24.29,48.55,2.0,36,Stop Loss,24
2022-07-06,18:30:00,Wednesday,Sell,1735.99,1760.8,24.81,55.25,2.23,99,Stop Loss,24
2023-10-31,17:30:00,Tuesday,Sell,1983.86,2008.03,24.17,54.21,2.24,109,Stop Loss,24
2020-08-19,18:30:00,Wednesday,Sell,1965.56,1990.2,24.64,63.02,2.56,52,Stop Loss,24
2016-11-23,14:30:00,Wednesday,Sell,1188.24,1213.0,24.76,65.73,2.65,218,Stop Loss,24
2021-11-22,14:30:00,Monday,Sell,1818.92,1843.53,24.61,66.57,2.7,250,Stop Loss,24
2025-06-26,13:30:00,Thursday,Sell,3319.54,3344.27,24.73,72.7,2.94,17,Stop Loss,24
2025-08-08,01:30:00,Friday,Sell,3383.36,3407.48,24.12,71.84,2.98,87,Stop Loss,24
2025-04-07,05:30:00,Monday,Sell,3031.62,3055.71,24.09,75.4,3.13,14,Stop Loss,24
2025-05-27,05:30:00,Tuesday,Sell,3323.22,3347.43,24.21,77.98,3.22,25,Stop Loss,24
2010-06-28,18:30:00,Monday,Sell,1237.9,1262.8,24.9,81.2,3.26,335,Stop Loss,24
2024-05-22,17:30:00,Wednesday,Sell,2387.47,2411.68,24.21,100.83,4.16,215,Stop Loss,24
2025-04-29,05:30:00,Tuesday,Sell,3309.67,3334.09,24.42,107.8,4.41,28,Stop Loss,24
2015-10-28,21:30:00,Wednesday,Sell,1155.49,1179.66,24.17,109.26,4.52,420,Stop Loss,24
2011-09-23,05:30:00,Friday,Sell,1724.5,1748.85,24.35,1.51,SL,1,Stop Loss,24
2011-10-05,09:30:00,Wednesday,Sell,1605.35,1630.2,24.85,1.35,SL,2,Stop Loss,24
2011-12-05,18:30:00,Monday,Sell,1721.84,1746.4,24.57,19.93,SL,17,Stop Loss,24
2013-01-04,10:30:00,Friday,Sell,1628.67,1653.23,24.56,2.98,SL,1,Stop Loss,24
2013-04-26,18:30:00,Friday,Sell,1458.84,1483.27,24.43,18.49,SL,29,Stop Loss,24
2020-03-20,13:30:00,Friday,Sell,1489.44,1514.22,24.78,10.32,SL,6,Stop Loss,24
2020-08-07,18:30:00,Friday,Sell,2021.99,2046.48,24.49,3.36,SL,5,Stop Loss,24
2020-10-28,13:30:00,Wednesday,Sell,1876.0,1900.94,24.94,16.22,SL,24,Stop Loss,24
2020-12-09,14:30:00,Wednesday,Sell,1839.54,1864.3,24.76,20.97,SL,29,Stop Loss,24
2021-04-29,14:30:00,Thursday,Sell,1757.41,1781.46,24.05,1.48,SL,12,Stop Loss,24
2021-10-29,13:30:00,Friday,Sell,1773.72,1798.55,24.83,15.06,SL,25,Stop Loss,24
2022-01-03,14:30:00,Monday,Sell,1802.59,1827.13,24.54,4.39,SL,12,Stop Loss,24
2022-02-15,10:30:00,Tuesday,Sell,1854.65,1879.05,24.4,10.29,SL,12,Stop Loss,24
2022-05-02,14:30:00,Monday,Sell,1857.89,1882.45,24.56,7.55,SL,14,Stop Loss,24
2022-09-26,17:30:00,Monday,Sell,1624.14,1648.39,24.25,9.5,SL,11,Stop Loss,24
2023-04-21,13:30:00,Friday,Sell,1973.41,1998.11,24.7,1.92,SL,9,Stop Loss,24
2024-12-02,02:30:00,Monday,Sell,2626.37,2651.09,24.72,4.6,SL,3,Stop Loss,24
2025-03-04,14:30:00,Tuesday,Sell,2903.24,2927.95,24.71,9.05,SL,7,Stop Loss,24
2025-03-10,17:30:00,Monday,Sell,2885.76,2910.58,24.82,5.69,SL,4,Stop Loss,24
2025-04-11,05:30:00,Friday,Sell,3195.46,3220.06,24.6,5.61,SL,1,Stop Loss,24
2025-05-01,09:30:00,Thursday,Sell,3218.38,3243.24,24.86,16.51,SL,4,Stop Loss,24
2025-07-15,17:30:00,Tuesday,Sell,3327.9,3352.2,24.3,8.21,SL,6,Stop Loss,24
