date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,distance_rounded
2025-04-25,09:30:00,Friday,Sell,3291.92,3314.66,22.74,27.04,1.19,4,Stop Loss,22
2012-06-21,14:30:00,Thursday,Sell,1578.8,1601.3,22.5,30.94,1.38,37,Stop Loss,22
2021-10-22,17:30:00,Friday,Sell,1791.19,1813.87,22.68,32.53,1.43,60,Stop Loss,22
2023-12-08,14:30:00,Friday,Sell,2008.44,2031.08,22.64,35.48,1.57,21,Stop Loss,22
2023-09-29,17:30:00,Friday,Sell,1849.69,1871.86,22.17,39.35,1.77,47,Stop Loss,22
2020-09-02,14:30:00,Wednesday,Sell,1948.67,1970.98,22.31,42.35,1.9,53,Stop Loss,22
2021-01-06,18:30:00,Wednesday,Sell,1911.07,1933.9,22.83,234.38,10.27,1760,Stop Loss,22
2013-05-03,14:30:00,Friday,Sell,1465.61,1488.2,22.59,419.38,18.56,9650,Stop Loss,22
2024-02-02,14:30:00,Friday,Sell,2035.08,2057.74,22.66,51.01,2.25,121,Stop Loss,22
2011-12-14,14:30:00,Wednesday,Sell,1610.75,1632.94,22.19,50.6,2.28,29,Stop Loss,22
2020-04-16,18:30:00,Thursday,Sell,1712.03,1734.16,22.13,52.61,2.38,30,Stop Loss,22
2025-05-16,09:30:00,Friday,Sell,3208.95,3231.3,22.35,54.92,2.46,4,Stop Loss,22
2020-09-21,13:30:00,Monday,Sell,1911.97,1934.58,22.61,63.48,2.81,199,Stop Loss,22
2021-02-26,14:30:00,Friday,Sell,1744.69,1767.16,22.47,68.0,3.03,201,Stop Loss,22
2023-12-04,14:30:00,Monday,Sell,2049.86,2071.94,22.08,76.9,3.48,96,Stop Loss,22
2020-08-11,10:30:00,Tuesday,Sell,1988.71,2011.33,22.62,126.22,5.58,31,Stop Loss,22
2025-04-29,01:30:00,Tuesday,Sell,3326.24,3348.44,22.2,124.37,5.6,30,Stop Loss,22
2023-05-16,17:30:00,Tuesday,Sell,1986.56,2008.56,22.0,176.22,8.01,709,Stop Loss,22
2016-08-05,14:30:00,Friday,Sell,1340.58,1362.62,22.04,218.07,9.89,2262,Stop Loss,22
2011-09-13,10:30:00,Tuesday,Sell,1810.4,1832.65,22.25,5.15,SL,2,Stop Loss,22
2020-03-17,09:30:00,Tuesday,Sell,1470.49,1493.1,22.61,5.09,SL,1,Stop Loss,22
2020-03-24,06:30:00,Tuesday,Sell,1561.89,1584.57,22.68,4.48,SL,1,Stop Loss,22
2020-03-25,14:30:00,Wednesday,Sell,1605.41,1628.13,22.72,17.71,SL,6,Stop Loss,22
2020-11-10,10:30:00,Tuesday,Sell,1868.42,1890.54,22.12,12.12,SL,19,Stop Loss,22
2021-06-18,14:30:00,Friday,Sell,1772.71,1795.01,22.3,22.13,SL,68,Stop Loss,22
2022-03-09,18:30:00,Wednesday,Sell,1983.21,2005.63,22.42,12.87,SL,5,Stop Loss,22
2022-04-05,18:30:00,Tuesday,Sell,1921.84,1944.73,22.89,7.05,SL,18,Stop Loss,22
2024-03-12,13:30:00,Tuesday,Sell,2160.12,2182.21,22.09,14.17,SL,38,Stop Loss,22
2024-06-04,09:30:00,Tuesday,Sell,2329.61,2351.91,22.3,14.12,SL,8,Stop Loss,22
2024-06-26,13:30:00,Wednesday,Sell,2295.91,2317.99,22.08,0.68,SL,6,Stop Loss,22
2024-07-08,17:30:00,Monday,Sell,2356.93,2379.65,22.72,7.67,SL,11,Stop Loss,22
2024-09-03,13:30:00,Tuesday,Sell,2479.55,2502.36,22.81,7.82,SL,11,Stop Loss,22
2024-09-27,17:30:00,Friday,Sell,2644.82,2667.07,22.25,20.27,SL,11,Stop Loss,22
2024-10-23,17:30:00,Wednesday,Sell,2716.33,2738.75,22.42,4.48,SL,4,Stop Loss,22
2025-04-01,17:30:00,Tuesday,Sell,3113.39,3135.66,22.27,8.98,SL,7,Stop Loss,22
2025-04-28,09:30:00,Monday,Sell,3274.28,3296.75,22.47,1.18,SL,1,Stop Loss,22
2025-06-10,01:30:00,Tuesday,Sell,3305.83,3328.06,22.23,4.0,SL,2,Stop Loss,22
