date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,distance_rounded
2010-11-12,18:30:00,Friday,Sell,1363.01,1392.92,29.91,33.31,1.11,74,Stop Loss,29
2010-07-01,18:30:00,Thursday,Sell,1207.75,1237.65,29.9,51.05,1.71,232,Stop Loss,29
2011-11-17,18:30:00,Thursday,Sell,1717.2,1746.81,29.61,50.83,1.72,50,Stop Loss,29
2023-12-04,18:30:00,Monday,Sell,2024.07,2053.42,29.35,51.11,1.74,80,Stop Loss,29
2025-06-05,17:30:00,Thursday,Sell,3353.69,3383.31,29.62,59.99,2.03,29,Stop Loss,29
2021-01-08,14:30:00,Friday,Sell,1864.69,1894.6,29.91,188.0,6.29,578,Stop Loss,29
2011-08-04,18:30:00,Thursday,Sell,1653.2,1682.29,29.09,11.55,SL,8,Stop Loss,29
2012-05-29,18:30:00,Tuesday,Sell,1552.75,1582.46,29.71,21.61,SL,17,Stop Loss,29
2020-03-13,01:30:00,Friday,Sell,1554.68,1584.35,29.67,3.49,SL,1,Stop Loss,29
2020-06-05,14:30:00,Friday,Sell,1679.67,1708.93,29.26,9.32,SL,11,Stop Loss,29
2020-10-06,21:30:00,Tuesday,Sell,1877.02,1906.61,29.59,4.2,SL,14,Stop Loss,29
2020-11-27,14:30:00,Friday,Sell,1778.66,1808.37,29.71,14.44,SL,11,Stop Loss,29
2024-12-19,14:30:00,Thursday,Sell,2592.11,2622.0,29.89,5.16,SL,7,Stop Loss,29
2025-04-24,13:30:00,Thursday,Sell,3314.84,3344.56,29.72,8.25,SL,2,Stop Loss,29
