date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,distance_rounded
2021-05-25,18:30:00,Tuesday,Buy,1898.14,1883.73,14.41,14.48,1.0,17,Stop Loss,14
2016-04-19,14:30:00,Tuesday,Buy,1255.01,1240.5,14.51,15.12,1.04,18,Stop Loss,14
2011-09-22,21:30:00,Thursday,Buy,1740.1,1725.55,14.55,15.15,1.04,2,Stop Loss,14
2021-01-04,18:30:00,Monday,Buy,1943.74,1928.96,14.78,15.59,1.05,11,Stop Loss,14
2020-04-06,18:30:00,Monday,Buy,1656.82,1642.59,14.23,15.13,1.06,5,Stop Loss,14
2013-11-25,14:30:00,Monday,Buy,1241.93,1227.39,14.54,16.14,1.11,31,Stop Loss,14
2011-09-09,06:30:00,Friday,Buy,1869.95,1855.65,14.3,16.1,1.13,2,Stop Loss,14
2025-01-16,10:30:00,Thursday,Buy,2707.77,2693.02,14.75,16.81,1.14,10,Stop Loss,14
2016-02-24,10:30:00,Wednesday,Buy,1236.21,1221.58,14.63,16.92,1.16,4,Stop Loss,14
2022-12-20,10:30:00,Tuesday,Buy,1806.67,1792.15,14.52,17.09,1.18,14,Stop Loss,14
2012-09-18,14:30:00,Tuesday,Buy,1769.45,1754.76,14.69,17.9,1.22,36,Stop Loss,14
2020-11-05,18:30:00,Thursday,Buy,1946.91,1932.15,14.76,18.57,1.26,11,Stop Loss,14
2024-08-23,17:30:00,Friday,Buy,2510.97,2496.82,14.15,17.97,1.27,17,Stop Loss,14
2012-09-27,17:30:00,Thursday,Buy,1776.71,1761.9,14.81,19.09,1.29,48,Stop Loss,14
2014-01-23,14:30:00,Thursday,Buy,1259.29,1244.32,14.97,19.81,1.32,30,Stop Loss,14
2011-05-02,06:30:00,Monday,Buy,1555.0,1540.05,14.95,20.15,1.35,5,Stop Loss,14
2019-10-30,21:30:00,Wednesday,Buy,1495.72,1480.85,14.87,20.33,1.37,23,Stop Loss,14
2011-10-03,21:30:00,Monday,Buy,1658.65,1644.6,14.05,20.4,1.45,4,Stop Loss,14
2020-10-05,09:30:00,Monday,Buy,1900.78,1886.75,14.03,20.36,1.45,9,Stop Loss,14
2011-09-12,22:30:00,Monday,Buy,1815.0,1800.9,14.1,20.7,1.47,3,Stop Loss,14
2013-08-27,10:30:00,Tuesday,Buy,1412.26,1397.83,14.43,21.35,1.48,18,Stop Loss,14
2021-05-17,18:30:00,Monday,Buy,1867.45,1852.59,14.86,22.48,1.51,11,Stop Loss,14
2013-10-02,13:30:00,Wednesday,Buy,1305.8,1290.97,14.83,24.13,1.63,38,Stop Loss,14
2025-07-02,09:30:00,Wednesday,Buy,3341.81,3327.34,14.47,23.75,1.64,7,Stop Loss,14
2024-08-12,13:30:00,Monday,Buy,2454.34,2439.36,14.98,25.66,1.71,13,Stop Loss,14
2025-03-18,13:30:00,Tuesday,Buy,3033.38,3019.35,14.03,23.95,1.71,18,Stop Loss,14
2020-06-09,14:30:00,Tuesday,Buy,1718.88,1704.16,14.72,25.68,1.74,24,Stop Loss,14
2015-10-13,13:30:00,Tuesday,Buy,1166.0,1151.55,14.45,25.42,1.76,72,Stop Loss,14
2024-05-01,13:30:00,Wednesday,Buy,2302.87,2288.78,14.09,25.43,1.8,6,Stop Loss,14
2025-02-21,10:30:00,Friday,Buy,2930.6,2916.44,14.16,25.53,1.8,14,Stop Loss,14
2021-07-28,22:30:00,Wednesday,Buy,1806.23,1792.17,14.06,26.26,1.87,40,Stop Loss,14
2024-04-12,13:30:00,Friday,Buy,2404.47,2390.1,14.37,26.91,1.87,1,Stop Loss,14
2020-10-09,01:30:00,Friday,Buy,1906.66,1892.57,14.09,26.46,1.88,16,Stop Loss,14
2021-07-12,18:30:00,Monday,Buy,1805.84,1791.23,14.61,28.2,1.93,53,Stop Loss,14
2024-10-29,13:30:00,Tuesday,Buy,2760.9,2745.92,14.98,29.18,1.95,13,Stop Loss,14
2011-10-24,05:30:00,Monday,Buy,1652.75,1638.2,14.55,150.05,10.31,217,Stop Loss,14
2025-03-21,17:30:00,Friday,Buy,3013.79,2999.14,14.65,153.87,10.5,62,Stop Loss,14
2024-04-05,09:30:00,Friday,Buy,2291.17,2276.29,14.88,1540.14,103.5,2296,End of Data,14
2020-12-01,10:30:00,Tuesday,Buy,1799.33,1785.31,14.02,160.0,11.41,270,Stop Loss,14
2025-05-29,09:30:00,Thursday,Buy,3282.26,3267.6,14.66,168.86,11.52,127,Stop Loss,14
2023-03-13,09:30:00,Monday,Buy,1886.05,1871.21,14.84,193.43,13.03,853,Stop Loss,14
2021-04-01,14:30:00,Thursday,Buy,1724.78,1710.09,14.69,191.69,13.05,543,Stop Loss,14
2022-11-04,05:30:00,Friday,Buy,1647.26,1632.79,14.47,2184.05,150.94,4477,End of Data,14
2020-04-02,18:30:00,Thursday,Buy,1615.74,1601.55,14.19,2215.57,156.14,8487,End of Data,14
2009-10-05,17:30:00,Monday,Buy,1017.6,1002.7,14.9,2813.71,188.84,24672,End of Data,14
2025-04-15,01:30:00,Tuesday,Buy,3223.86,3209.73,14.13,276.25,19.55,69,Stop Loss,14
2025-09-04,09:30:00,Thursday,Buy,3538.85,3524.13,14.72,292.46,19.87,103,End of Data,14
2009-05-04,14:30:00,Monday,Buy,903.15,888.2,14.95,2928.16,195.86,24710,End of Data,14
2019-07-17,18:30:00,Wednesday,Buy,1424.0,1409.57,14.43,28.8,2.0,62,Stop Loss,14
2009-11-23,02:30:00,Monday,Buy,1164.8,1150.55,14.25,30.34,2.13,25,Stop Loss,14
2025-07-01,05:30:00,Tuesday,Buy,3328.84,3314.16,14.68,36.72,2.5,14,Stop Loss,14
2011-09-16,14:30:00,Friday,Buy,1789.75,1775.0,14.75,37.72,2.56,7,Stop Loss,14
2025-02-12,18:30:00,Wednesday,Buy,2900.99,2886.5,14.49,38.9,2.68,12,Stop Loss,14
2024-07-16,09:30:00,Tuesday,Buy,2442.59,2427.81,14.78,41.04,2.78,16,Stop Loss,14
2021-09-30,17:30:00,Thursday,Buy,1756.0,1741.55,14.45,314.35,21.75,1183,Stop Loss,14
2025-09-02,13:30:00,Tuesday,Buy,3488.77,3474.17,14.6,342.54,23.46,114,End of Data,14
2025-08-28,17:30:00,Thursday,Buy,3418.17,3404.17,14.0,413.14,29.51,131,End of Data,14
2011-10-03,01:30:00,Monday,Buy,1631.8,1617.35,14.45,47.25,3.27,10,Stop Loss,14
2024-12-10,10:30:00,Tuesday,Buy,2675.63,2660.88,14.75,50.32,3.41,19,Stop Loss,14
2009-11-27,18:30:00,Friday,Buy,1177.25,1163.24,14.01,49.14,3.51,29,Stop Loss,14
2020-09-28,17:30:00,Monday,Buy,1878.54,1864.4,14.14,54.58,3.86,137,Stop Loss,14
2023-04-04,13:30:00,Tuesday,Buy,1992.57,1978.19,14.38,56.07,3.9,59,Stop Loss,14
2011-08-10,10:30:00,Wednesday,Buy,1755.53,1740.65,14.88,59.22,3.98,8,Stop Loss,14
2011-04-14,14:30:00,Thursday,Buy,1466.65,1452.15,14.5,454.15,31.32,3088,Stop Loss,14
2011-04-01,18:30:00,Friday,Buy,1428.35,1413.95,14.4,492.45,34.2,3143,Stop Loss,14
2011-12-16,02:30:00,Friday,Buy,1583.6,1569.16,14.44,58.02,4.02,46,Stop Loss,14
2024-07-31,05:30:00,Wednesday,Buy,2417.84,2403.8,14.04,59.7,4.25,20,Stop Loss,14
2024-12-09,10:30:00,Monday,Buy,2657.61,2642.73,14.88,68.34,4.59,36,Stop Loss,14
2011-08-19,06:30:00,Friday,Buy,1844.88,1830.42,14.46,67.22,4.65,16,Stop Loss,14
2009-12-22,18:30:00,Tuesday,Buy,1089.05,1074.45,14.6,72.69,4.98,147,Stop Loss,14
2025-05-16,21:30:00,Friday,Buy,3198.87,3184.55,14.32,632.44,44.16,574,End of Data,14
2022-09-29,17:30:00,Thursday,Buy,1658.28,1644.17,14.11,71.13,5.04,59,Stop Loss,14
2021-11-05,13:30:00,Friday,Buy,1799.33,1784.64,14.69,77.62,5.28,72,Stop Loss,14
2021-10-12,13:30:00,Tuesday,Buy,1768.3,1753.6,14.7,108.65,7.39,276,Stop Loss,14
2025-01-20,06:30:00,Monday,Buy,2711.69,2697.08,14.61,1119.62,76.63,1076,End of Data,14
2025-06-10,09:30:00,Tuesday,Buy,3329.94,3315.17,14.77,121.18,8.2,61,Stop Loss,14
2011-08-17,18:30:00,Wednesday,Buy,1793.0,1778.7,14.3,119.1,8.33,30,Stop Loss,14
2012-01-18,18:30:00,Wednesday,Buy,1656.8,1642.44,14.36,133.75,9.32,239,Stop Loss,14
2011-08-26,06:30:00,Friday,Buy,1775.4,1760.65,14.75,145.4,9.86,114,Stop Loss,14
2024-09-11,17:30:00,Wednesday,Buy,2514.73,2500.53,14.2,1316.58,92.72,1616,End of Data,14
2024-08-08,17:30:00,Thursday,Buy,2423.61,2408.92,14.69,1407.7,95.83,1760,End of Data,14
2009-09-30,17:30:00,Wednesday,Buy,1008.85,994.25,14.6,0.9,SL,11,Stop Loss,14
2009-10-08,17:30:00,Thursday,Buy,1056.6,1042.6,14.0,14.0,SL,72,Stop Loss,14
2010-01-14,18:30:00,Thursday,Buy,1144.84,1130.44,14.4,1.15,SL,5,Stop Loss,14
2010-02-18,14:30:00,Thursday,Buy,1118.85,1104.7,14.15,5.25,SL,3,Stop Loss,14
2010-05-12,10:30:00,Wednesday,Buy,1242.64,1228.09,14.55,5.7,SL,8,Stop Loss,14
2010-07-09,14:30:00,Friday,Buy,1209.3,1195.3,14.0,8.6,SL,30,Stop Loss,14
2010-10-29,17:30:00,Friday,Buy,1358.05,1343.9,14.15,7.5,SL,18,Stop Loss,14
2011-01-26,22:30:00,Wednesday,Buy,1345.85,1331.4,14.45,2.15,SL,4,Stop Loss,14
2011-03-11,18:30:00,Friday,Buy,1423.25,1409.1,14.15,9.25,SL,9,Stop Loss,14
2011-08-30,02:30:00,Tuesday,Buy,1799.0,1784.76,14.24,0.45,SL,2,Stop Loss,14
2011-09-20,18:30:00,Tuesday,Buy,1806.3,1792.25,14.05,10.15,SL,5,Stop Loss,14
2011-10-31,09:30:00,Monday,Buy,1718.2,1703.98,14.22,9.6,SL,7,Stop Loss,14
2011-11-18,02:30:00,Friday,Buy,1725.5,1710.63,14.87,11.85,SL,8,Stop Loss,14
2011-12-13,10:30:00,Tuesday,Buy,1665.74,1651.45,14.29,12.35,SL,3,Stop Loss,14
