date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,distance_rounded
2010-06-03,18:30:00,Thursday,Sell,1208.3,1220.1,11.8,11.9,1.01,12,Stop Loss,11
2021-05-18,14:30:00,Tuesday,Sell,1863.69,1875.07,11.38,11.64,1.02,6,Stop Loss,11
2021-08-09,18:30:00,Monday,Sell,1729.54,1741.2,11.66,11.98,1.03,11,Stop Loss,11
2024-08-26,13:30:00,Monday,Sell,2515.62,2527.19,11.57,12.18,1.05,9,Stop Loss,11
2020-08-27,02:30:00,Thursday,Sell,1943.53,1954.94,11.41,11.99,1.05,3,Stop Loss,11
2013-12-02,18:30:00,Monday,Sell,1223.89,1235.41,11.52,12.22,1.06,12,Stop Loss,11
2021-11-26,18:30:00,Friday,Sell,1791.56,1802.67,11.11,11.87,1.07,10,Stop Loss,11
2023-11-10,14:30:00,Friday,Sell,1942.31,1954.17,11.86,12.66,1.07,12,Stop Loss,11
2020-10-19,13:30:00,Monday,Sell,1906.93,1918.66,11.73,12.58,1.07,10,Stop Loss,11
2014-05-07,18:30:00,Wednesday,Sell,1289.56,1301.17,11.61,12.59,1.08,17,Stop Loss,11
2016-03-14,17:30:00,Monday,Sell,1238.29,1250.08,11.79,12.77,1.08,13,Stop Loss,11
2024-08-06,17:30:00,Tuesday,Sell,2391.59,2403.23,11.64,12.65,1.09,5,Stop Loss,11
2011-11-25,06:30:00,Friday,Sell,1684.94,1696.51,11.57,13.2,1.14,3,Stop Loss,11
2023-11-17,14:30:00,Friday,Sell,1980.12,1991.93,11.81,14.82,1.25,9,Stop Loss,11
2012-07-19,18:30:00,Thursday,Sell,1578.53,1590.5,11.97,15.41,1.29,22,Stop Loss,11
2018-09-21,14:30:00,Friday,Sell,1196.23,1208.22,11.99,15.59,1.3,84,Stop Loss,11
2013-01-24,14:30:00,Thursday,Sell,1667.51,1679.47,11.96,15.66,1.31,24,Stop Loss,11
2025-08-21,17:30:00,Thursday,Sell,3336.69,3348.26,11.57,15.3,1.32,6,Stop Loss,11
2023-04-10,01:30:00,Monday,Sell,1996.53,2007.87,11.34,14.96,1.32,12,Stop Loss,11
2024-10-02,17:30:00,Wednesday,Sell,2651.89,2663.52,11.63,15.46,1.33,9,Stop Loss,11
2016-02-26,14:30:00,Friday,Sell,1226.67,1238.24,11.57,15.36,1.33,8,Stop Loss,11
2012-05-15,22:30:00,Tuesday,Sell,1543.6,1555.46,11.86,16.76,1.41,10,Stop Loss,11
2021-01-13,22:30:00,Wednesday,Sell,1844.27,1855.93,11.66,16.51,1.42,5,Stop Loss,11
2014-03-27,10:30:00,Thursday,Sell,1293.6,1304.74,11.14,16.6,1.49,38,Stop Loss,11
2019-08-16,10:30:00,Friday,Sell,1509.14,1520.28,11.14,16.75,1.5,32,Stop Loss,11
