date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,distance_rounded
2016-02-01,18:30:00,Monday,Buy,1127.27,1124.11,3.16,3.16,1.0,4,Stop Loss,3
2017-08-11,18:30:00,Friday,Buy,1288.26,1284.84,3.42,3.43,1.0,4,Stop Loss,3
2018-03-14,01:30:00,Wednesday,Buy,1326.79,1323.7,3.09,3.13,1.01,2,Stop Loss,3
2017-08-29,10:30:00,Tuesday,Buy,1320.2,1316.29,3.91,3.93,1.01,2,Stop Loss,3
2019-07-15,06:30:00,Monday,Buy,1413.04,1409.09,3.95,3.99,1.01,3,Stop Loss,3
2015-06-19,10:30:00,Friday,Buy,1201.1,1198.1,3.0,3.03,1.01,4,Stop Loss,3
2025-02-18,22:30:00,Tuesday,Buy,2935.58,2931.66,3.92,3.97,1.01,1,Stop Loss,3
2018-08-30,10:30:00,Thursday,Buy,1203.47,1200.31,3.16,3.22,1.02,1,Stop Loss,3
2013-12-20,10:30:00,Friday,Buy,1195.49,1191.5,3.99,4.08,1.02,1,Stop Loss,3
2023-06-27,21:30:00,Tuesday,Buy,1913.81,1910.55,3.26,3.34,1.02,3,Stop Loss,3
2013-12-18,02:30:00,Wednesday,Buy,1233.62,1229.77,3.85,3.91,1.02,2,Stop Loss,3
2023-02-20,06:30:00,Monday,Buy,1844.11,1840.88,3.23,3.28,1.02,3,Stop Loss,3
2014-07-23,10:30:00,Wednesday,Buy,1307.9,1304.74,3.16,3.22,1.02,1,Stop Loss,3
2018-03-27,18:30:00,Tuesday,Buy,1343.73,1340.57,3.16,3.22,1.02,4,Stop Loss,3
2015-12-01,18:30:00,Tuesday,Buy,1067.43,1063.48,3.95,4.03,1.02,5,Stop Loss,3
2010-03-29,10:30:00,Monday,Buy,1110.74,1106.94,3.8,3.9,1.03,2,Stop Loss,3
2009-04-14,02:30:00,Tuesday,Buy,895.3,892.2,3.1,3.18,1.03,3,Stop Loss,3
2023-05-01,21:30:00,Monday,Buy,1982.65,1979.13,3.52,3.64,1.03,3,Stop Loss,3
2010-09-08,06:30:00,Wednesday,Buy,1259.1,1256.1,3.0,3.1,1.03,2,Stop Loss,3
2017-01-25,10:30:00,Wednesday,Buy,1204.13,1200.68,3.45,3.55,1.03,1,Stop Loss,3
2022-02-22,06:30:00,Tuesday,Buy,1910.02,1906.9,3.12,3.22,1.03,1,Stop Loss,3
2022-12-28,14:30:00,Wednesday,Buy,1805.62,1802.2,3.42,3.51,1.03,1,Stop Loss,3
2015-06-24,18:30:00,Wednesday,Buy,1174.74,1171.04,3.7,3.84,1.04,10,Stop Loss,3
2021-08-13,22:30:00,Friday,Buy,1778.96,1775.55,3.41,3.54,1.04,2,Stop Loss,3
2020-11-16,22:30:00,Monday,Buy,1888.52,1884.85,3.67,3.81,1.04,2,Stop Loss,3
2022-11-24,06:30:00,Thursday,Buy,1755.36,1752.33,3.03,3.16,1.04,1,Stop Loss,3
2011-05-27,22:30:00,Friday,Buy,1536.45,1532.5,3.95,4.1,1.04,10,Stop Loss,3
2012-11-26,02:30:00,Monday,Buy,1748.52,1745.1,3.42,3.54,1.04,9,Stop Loss,3
2011-05-11,06:30:00,Wednesday,Buy,1523.5,1520.5,3.0,3.15,1.05,2,Stop Loss,3
2022-05-26,10:30:00,Thursday,Buy,1845.87,1842.55,3.32,3.48,1.05,1,Stop Loss,3
2010-04-26,18:30:00,Monday,Buy,1153.64,1150.44,3.2,3.35,1.05,4,Stop Loss,3
2021-02-09,22:30:00,Tuesday,Buy,1838.28,1834.42,3.86,4.06,1.05,1,Stop Loss,3
2013-01-18,06:30:00,Friday,Buy,1691.09,1687.22,3.87,4.07,1.05,2,Stop Loss,3
2020-10-06,05:30:00,Tuesday,Buy,1911.06,1907.89,3.17,3.33,1.05,1,Stop Loss,3
2016-06-08,22:30:00,Wednesday,Buy,1262.6,1259.2,3.4,3.6,1.06,3,Stop Loss,3
2014-01-28,02:30:00,Tuesday,Buy,1257.65,1254.43,3.22,3.4,1.06,2,Stop Loss,3
2012-12-13,22:30:00,Thursday,Buy,1697.05,1693.9,3.15,3.33,1.06,4,Stop Loss,3
2012-06-06,14:30:00,Wednesday,Buy,1635.9,1632.05,3.85,4.12,1.07,1,Stop Loss,3
2015-09-10,14:30:00,Thursday,Buy,1109.44,1105.6,3.84,4.12,1.07,5,Stop Loss,3
2019-07-31,06:30:00,Wednesday,Buy,1430.74,1427.37,3.37,3.61,1.07,3,Stop Loss,3
2017-03-13,05:30:00,Monday,Buy,1207.35,1203.86,3.49,3.74,1.07,2,Stop Loss,3
2010-08-16,18:30:00,Monday,Buy,1225.0,1221.4,3.6,3.9,1.08,10,Stop Loss,3
2012-06-07,02:30:00,Thursday,Buy,1621.1,1617.9,3.21,3.45,1.08,2,Stop Loss,3
2012-04-09,14:30:00,Monday,Buy,1643.0,1639.09,3.91,4.21,1.08,1,Stop Loss,3
2022-12-02,06:30:00,Friday,Buy,1799.1,1795.54,3.56,3.84,1.08,2,Stop Loss,3
2018-06-27,06:30:00,Wednesday,Buy,1256.35,1253.08,3.27,3.58,1.09,3,Stop Loss,3
2014-10-13,05:30:00,Monday,Buy,1234.08,1230.84,3.24,3.54,1.09,1,Stop Loss,3
2013-08-08,22:30:00,Thursday,Buy,1312.87,1309.26,3.61,3.94,1.09,2,Stop Loss,3
2015-11-25,18:30:00,Wednesday,Buy,1071.0,1067.53,3.47,3.78,1.09,8,Stop Loss,3
2019-02-08,10:30:00,Friday,Buy,1311.32,1307.48,3.84,4.21,1.1,6,Stop Loss,3
2020-07-09,06:30:00,Thursday,Buy,1811.42,1807.45,3.97,4.35,1.1,2,Stop Loss,3
2018-01-02,22:30:00,Tuesday,Buy,1317.6,1314.16,3.44,3.79,1.1,1,Stop Loss,3
2018-10-16,09:30:00,Tuesday,Buy,1228.53,1225.12,3.41,3.76,1.1,3,Stop Loss,3
2009-03-04,06:30:00,Wednesday,Buy,913.9,910.65,3.25,3.57,1.1,1,Stop Loss,3
2024-10-14,21:30:00,Monday,Buy,2649.04,2645.81,3.23,3.59,1.11,2,Stop Loss,3
2021-04-30,06:30:00,Friday,Buy,1768.9,1765.11,3.79,4.21,1.11,3,Stop Loss,3
2025-01-08,02:30:00,Wednesday,Buy,2649.05,2645.62,3.43,3.82,1.11,1,Stop Loss,3
2014-09-15,10:30:00,Monday,Buy,1235.07,1231.98,3.09,3.42,1.11,2,Stop Loss,3
2020-11-02,22:30:00,Monday,Buy,1894.99,1891.97,3.02,3.4,1.13,1,Stop Loss,3
2021-09-17,18:30:00,Friday,Buy,1750.8,1746.98,3.82,4.3,1.13,3,Stop Loss,3
2018-11-21,14:30:00,Wednesday,Buy,1225.87,1222.22,3.65,4.11,1.13,10,Stop Loss,3
2025-08-29,05:30:00,Friday,Buy,3410.49,3406.65,3.84,4.39,1.14,1,Stop Loss,3
2021-12-13,10:30:00,Monday,Buy,1786.97,1783.0,3.97,4.52,1.14,1,Stop Loss,3
2020-05-20,10:30:00,Wednesday,Buy,1749.33,1745.88,3.45,3.93,1.14,1,Stop Loss,3
2019-11-15,10:30:00,Friday,Buy,1465.56,1462.08,3.48,3.98,1.14,6,Stop Loss,3
2011-03-08,18:30:00,Tuesday,Buy,1426.8,1423.55,3.25,3.75,1.15,3,Stop Loss,3
2013-01-17,06:30:00,Thursday,Buy,1679.71,1676.18,3.53,4.06,1.15,2,Stop Loss,3
2017-07-04,06:30:00,Tuesday,Buy,1224.74,1221.28,3.46,3.98,1.15,6,Stop Loss,3
2011-06-02,06:30:00,Thursday,Buy,1540.46,1537.1,3.36,3.91,1.16,2,Stop Loss,3
2016-11-24,06:30:00,Thursday,Buy,1186.32,1182.52,3.8,4.4,1.16,1,Stop Loss,3
2023-10-23,09:30:00,Monday,Buy,1977.77,1974.19,3.58,4.14,1.16,1,Stop Loss,3
