date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,distance_rounded
2022-06-15,22:30:00,Wednesday,Buy,1833.87,1813.19,20.68,23.52,1.14,57,Stop Loss,20
2025-09-03,13:30:00,Wednesday,Buy,3552.9,3532.02,20.88,25.56,1.22,4,Stop Loss,20
2025-07-07,13:30:00,Monday,Buy,3316.53,3296.12,20.41,29.21,1.43,7,Stop Loss,20
2013-10-22,13:30:00,Tuesday,Buy,1331.49,1311.29,20.2,30.21,1.5,49,Stop Loss,20
2025-09-08,13:30:00,Monday,Buy,3633.43,3612.47,20.96,40.98,1.96,18,Stop Loss,20
2011-08-08,06:30:00,Monday,Buy,1711.85,1691.6,20.25,208.95,10.32,205,Stop Loss,20
2020-04-01,02:30:00,Wednesday,Buy,1580.9,1559.93,20.97,2250.41,107.32,8497,End of Data,20
2019-06-20,02:30:00,Thursday,Buy,1377.47,1357.41,20.06,2453.84,122.33,9699,End of Data,20
2020-06-26,18:30:00,Friday,Buy,1767.84,1747.12,20.72,307.14,14.82,1031,Stop Loss,20
2021-09-30,13:30:00,Thursday,Buy,1742.07,1721.87,20.2,328.28,16.25,1213,Stop Loss,20
2025-09-01,01:30:00,Monday,Buy,3457.45,3436.69,20.76,373.86,18.01,123,End of Data,20
2024-06-18,13:30:00,Tuesday,Buy,2326.84,2306.29,20.55,41.78,2.03,36,Stop Loss,20
2020-03-13,21:30:00,Friday,Buy,1529.1,1509.0,20.1,46.1,2.29,4,Stop Loss,20
2024-05-17,13:30:00,Friday,Buy,2401.75,2381.51,20.24,48.31,2.39,20,Stop Loss,20
2025-09-15,13:30:00,Monday,Buy,3657.29,3636.64,20.65,50.1,2.43,17,Stop Loss,20
2025-06-03,17:30:00,Tuesday,Buy,3353.26,3332.81,20.45,49.97,2.44,18,Stop Loss,20
2011-04-27,18:30:00,Wednesday,Buy,1523.15,1502.75,20.4,52.9,2.59,35,Stop Loss,20
2025-02-17,02:30:00,Monday,Buy,2899.21,2878.49,20.72,56.92,2.75,50,Stop Loss,20
2025-04-28,13:30:00,Monday,Buy,3293.35,3272.9,20.45,59.57,2.91,12,Stop Loss,20
2025-07-31,01:30:00,Thursday,Buy,3293.86,3273.31,20.55,537.45,26.15,255,End of Data,20
2020-08-13,14:30:00,Thursday,Buy,1940.87,1919.95,20.92,74.73,3.57,36,Stop Loss,20
2025-06-02,05:30:00,Monday,Buy,3323.89,3303.02,20.87,79.34,3.8,29,Stop Loss,20
2021-11-04,13:30:00,Thursday,Buy,1795.83,1775.47,20.36,81.12,3.98,107,Stop Loss,20
2025-05-19,01:30:00,Monday,Buy,3218.61,3198.47,20.14,612.7,30.42,573,End of Data,20
2024-11-26,10:30:00,Tuesday,Buy,2631.46,2610.51,20.95,94.49,4.51,99,Stop Loss,20
2025-03-28,01:30:00,Friday,Buy,3074.04,3053.77,20.27,93.62,4.62,34,Stop Loss,20
2024-11-26,02:30:00,Tuesday,Buy,2625.43,2604.93,20.5,100.52,4.9,101,Stop Loss,20
2025-05-05,21:30:00,Monday,Buy,3333.69,3313.58,20.11,101.36,5.04,17,Stop Loss,20
2020-03-02,02:30:00,Monday,Buy,1595.53,1575.09,20.44,107.66,5.27,52,Stop Loss,20
2020-02-28,22:30:00,Friday,Buy,1585.26,1564.57,20.69,117.93,5.7,53,Stop Loss,20
2014-12-01,10:30:00,Monday,Buy,1173.82,1153.77,20.05,133.67,6.67,419,Stop Loss,20
2011-08-25,22:30:00,Thursday,Buy,1774.55,1754.55,20.0,146.25,7.31,117,Stop Loss,20
2013-07-11,02:30:00,Thursday,Buy,1281.76,1261.22,20.55,151.85,7.39,398,Stop Loss,20
2025-09-19,13:30:00,Friday,Buy,3663.46,3643.36,20.1,167.85,8.35,36,End of Data,20
2024-02-29,14:30:00,Thursday,Buy,2047.78,2027.76,20.02,1783.53,89.09,2445,End of Data,20
2016-02-08,14:30:00,Monday,Buy,1191.58,1171.44,20.14,183.46,9.11,1242,Stop Loss,20
2009-12-07,18:30:00,Monday,Buy,1158.35,1138.3,20.05,10.65,SL,6,Stop Loss,20
2011-08-19,10:30:00,Friday,Buy,1863.55,1842.72,20.83,14.4,SL,1,Stop Loss,20
2011-08-25,02:30:00,Thursday,Buy,1762.35,1741.4,20.95,0.0,SL,1,Stop Loss,20
2011-09-08,22:30:00,Thursday,Buy,1870.1,1849.55,20.55,15.95,SL,4,Stop Loss,20
2011-09-09,18:30:00,Friday,Buy,1860.55,1839.75,20.8,1.0,SL,4,Stop Loss,20
2011-09-28,09:30:00,Wednesday,Buy,1656.85,1636.65,20.2,4.1,SL,2,Stop Loss,20
2012-03-26,14:30:00,Monday,Buy,1679.28,1658.7,20.58,17.6,SL,13,Stop Loss,20
2012-04-19,14:30:00,Thursday,Buy,1650.75,1630.69,20.06,0.36,SL,12,Stop Loss,20
2013-04-19,06:30:00,Friday,Buy,1413.29,1392.55,20.74,11.76,SL,3,Stop Loss,20
2013-12-10,14:30:00,Tuesday,Buy,1265.64,1244.67,20.97,0.67,SL,11,Stop Loss,20
2020-04-14,14:30:00,Tuesday,Buy,1736.8,1716.65,20.15,10.24,SL,5,Stop Loss,20
2020-08-06,14:30:00,Thursday,Buy,2066.9,2046.07,20.83,8.08,SL,6,Stop Loss,20
2020-08-10,14:30:00,Monday,Buy,2047.63,2027.53,20.1,2.13,SL,1,Stop Loss,20
2021-06-14,14:30:00,Monday,Buy,1864.42,1844.27,20.15,5.26,SL,14,Stop Loss,20
2021-07-19,14:30:00,Monday,Buy,1815.49,1794.67,20.82,9.44,SL,12,Stop Loss,20
2022-03-08,22:30:00,Tuesday,Buy,2048.75,2028.38,20.37,10.23,SL,3,Stop Loss,20
2022-05-05,02:30:00,Thursday,Buy,1900.75,1880.49,20.26,8.91,SL,4,Stop Loss,20
2022-06-23,14:30:00,Thursday,Buy,1844.39,1823.56,20.83,0.0,SL,2,Stop Loss,20
2022-09-21,22:30:00,Wednesday,Buy,1673.89,1653.46,20.43,10.88,SL,9,Stop Loss,20
2024-04-09,09:30:00,Tuesday,Buy,2363.32,2342.81,20.51,0.85,SL,2,Stop Loss,20
2024-05-02,17:30:00,Thursday,Buy,2308.1,2287.32,20.78,12.37,SL,5,Stop Loss,20
2024-05-20,17:30:00,Monday,Buy,2435.37,2414.41,20.96,1.93,SL,3,Stop Loss,20
2024-08-02,05:30:00,Friday,Buy,2466.87,2446.42,20.45,10.67,SL,3,Stop Loss,20
2024-10-01,13:30:00,Tuesday,Buy,2667.55,2646.58,20.97,5.53,SL,4,Stop Loss,20
2024-10-03,17:30:00,Thursday,Buy,2656.87,2636.23,20.64,10.94,SL,5,Stop Loss,20
2025-01-31,14:30:00,Friday,Buy,2812.51,2791.94,20.57,4.58,SL,3,Stop Loss,20
2025-02-21,18:30:00,Friday,Buy,2941.91,2921.19,20.72,0.55,SL,2,Stop Loss,20
2025-02-24,02:30:00,Monday,Buy,2940.83,2920.83,20.0,15.3,SL,10,Stop Loss,20
2025-05-09,17:30:00,Friday,Buy,3341.04,3320.08,20.96,1.81,SL,2,Stop Loss,20
2025-05-15,21:30:00,Thursday,Buy,3240.04,3219.61,20.43,11.98,SL,1,Stop Loss,20
