date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,distance_rounded
2015-05-13,14:30:00,Wednesday,Buy,1211.57,1192.39,19.18,20.73,1.08,54,Stop Loss,19
2023-03-20,05:30:00,Monday,Buy,1988.19,1968.96,19.23,21.52,1.12,3,Stop Loss,19
2020-02-24,02:30:00,Monday,Buy,1662.6,1643.22,19.38,26.62,1.37,6,Stop Loss,19
2022-05-04,22:30:00,Wednesday,Buy,1881.35,1861.43,19.92,28.31,1.42,16,Stop Loss,19
2025-09-17,13:30:00,Wednesday,Buy,3678.92,3659.76,19.16,28.47,1.49,2,Stop Loss,19
2021-02-19,14:30:00,Friday,Buy,1787.0,1767.59,19.41,28.9,1.49,25,Stop Loss,19
2020-08-26,18:30:00,Wednesday,Buy,1946.57,1927.01,19.56,30.08,1.54,6,Stop Loss,19
2024-09-24,17:30:00,Tuesday,Buy,2654.19,2634.27,19.92,31.22,1.57,23,Stop Loss,19
2025-06-24,17:30:00,Tuesday,Buy,3318.06,3298.95,19.11,32.06,1.68,15,Stop Loss,19
2013-07-22,02:30:00,Monday,Buy,1314.69,1295.43,19.26,32.51,1.69,55,Stop Loss,19
2024-12-10,14:30:00,Tuesday,Buy,2688.91,2669.53,19.38,37.04,1.91,17,Stop Loss,19
2024-09-19,17:30:00,Thursday,Buy,2590.69,2571.42,19.27,199.39,10.35,236,Stop Loss,19
2024-09-19,05:30:00,Thursday,Buy,2574.57,2555.04,19.53,215.51,11.03,240,Stop Loss,19
2020-04-02,14:30:00,Thursday,Buy,1606.02,1587.01,19.01,2225.29,117.06,8488,End of Data,19
2025-04-14,17:30:00,Monday,Buy,3214.12,3195.04,19.08,285.99,14.99,125,Stop Loss,19
2024-04-12,01:30:00,Friday,Buy,2390.9,2371.06,19.84,40.48,2.04,4,Stop Loss,19
2011-08-22,02:30:00,Monday,Buy,1869.35,1849.6,19.75,42.75,2.16,10,Stop Loss,19
2022-05-19,10:30:00,Thursday,Buy,1829.74,1810.57,19.17,48.91,2.55,106,Stop Loss,19
2020-04-21,14:30:00,Tuesday,Buy,1678.84,1659.22,19.62,396.14,20.19,3730,Stop Loss,19
2025-08-27,17:30:00,Wednesday,Buy,3395.33,3375.8,19.53,435.98,22.32,137,End of Data,19
2020-05-01,18:30:00,Friday,Buy,1696.91,1677.53,19.38,68.39,3.53,149,Stop Loss,19
2025-09-26,13:30:00,Friday,Buy,3761.76,3742.75,19.01,69.55,3.66,6,End of Data,19
2020-12-23,14:30:00,Wednesday,Buy,1876.54,1856.6,19.94,82.79,4.15,60,Stop Loss,19
2024-04-08,17:30:00,Monday,Buy,2338.03,2318.25,19.78,93.35,4.72,62,Stop Loss,19
2020-12-16,22:30:00,Wednesday,Buy,1864.14,1844.44,19.7,95.19,4.83,88,Stop Loss,19
2025-04-07,21:30:00,Monday,Buy,2983.32,2963.73,19.59,847.99,43.29,742,End of Data,19
2025-07-17,17:30:00,Thursday,Buy,3337.51,3317.99,19.52,101.28,5.19,41,Stop Loss,19
2020-07-28,18:30:00,Tuesday,Buy,1954.02,1934.14,19.88,120.96,6.08,60,Stop Loss,19
2024-04-05,13:30:00,Friday,Buy,2299.91,2280.03,19.88,131.47,6.61,120,Stop Loss,19
2020-12-02,10:30:00,Wednesday,Buy,1829.93,1810.37,19.56,129.4,6.62,183,Stop Loss,19
2023-11-21,14:30:00,Tuesday,Buy,2005.45,1985.77,19.68,139.19,7.07,84,Stop Loss,19
2017-03-15,21:30:00,Wednesday,Buy,1219.37,1199.81,19.56,146.58,7.49,2173,Stop Loss,19
2022-03-01,10:30:00,Tuesday,Buy,1925.2,1905.95,19.25,145.15,7.54,68,Stop Loss,19
2024-05-03,17:30:00,Friday,Buy,2302.15,2282.91,19.24,1529.16,79.48,2174,End of Data,19
2025-05-30,17:30:00,Friday,Buy,3291.19,3271.5,19.69,159.93,8.12,119,Stop Loss,19
2014-01-02,06:30:00,Thursday,Buy,1225.28,1206.01,19.27,166.69,8.65,1151,Stop Loss,19
2024-03-04,14:30:00,Monday,Buy,2100.83,2080.87,19.96,1730.48,86.7,2433,End of Data,19
2024-03-06,14:30:00,Wednesday,Buy,2144.73,2125.31,19.42,1686.58,86.85,2421,End of Data,19
2009-03-05,18:30:00,Thursday,Buy,931.3,911.79,19.51,13.6,SL,13,Stop Loss,19
2009-03-12,13:30:00,Thursday,Buy,926.49,906.92,19.57,12.21,SL,24,Stop Loss,19
2010-01-11,02:30:00,Monday,Buy,1155.79,1136.3,19.49,5.95,SL,10,Stop Loss,19
2010-05-06,22:30:00,Thursday,Buy,1208.34,1188.44,19.9,5.05,SL,9,Stop Loss,19
2011-04-29,18:30:00,Friday,Buy,1558.25,1538.65,19.6,17.8,SL,8,Stop Loss,19
2011-05-12,18:30:00,Thursday,Buy,1507.27,1487.62,19.65,9.28,SL,6,Stop Loss,19
