date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,distance_rounded
2023-03-02,02:30:00,Thursday,Sell,1834.19,1838.52,4.33,4.34,1.0,4,Stop Loss,4
2015-11-19,10:30:00,Thursday,Sell,1073.66,1077.98,4.32,4.33,1.0,1,Stop Loss,4
2018-02-01,06:30:00,Thursday,Sell,1341.26,1345.35,4.09,4.1,1.0,3,Stop Loss,4
2012-03-21,14:30:00,Wednesday,Sell,1652.9,1657.4,4.5,4.55,1.01,1,Stop Loss,4
2013-02-13,06:30:00,Wednesday,Sell,1649.35,1653.57,4.22,4.3,1.02,2,Stop Loss,4
2021-07-26,18:30:00,Monday,Sell,1798.11,1802.68,4.57,4.66,1.02,5,Stop Loss,4
2014-02-26,18:30:00,Wednesday,Sell,1328.71,1333.56,4.85,4.94,1.02,5,Stop Loss,4
2019-09-04,10:30:00,Wednesday,Sell,1538.07,1542.29,4.22,4.31,1.02,1,Stop Loss,4
2016-01-12,06:30:00,Tuesday,Sell,1094.07,1098.17,4.1,4.18,1.02,1,Stop Loss,4
2010-04-29,14:30:00,Thursday,Sell,1166.54,1171.19,4.65,4.8,1.03,3,Stop Loss,4
2014-09-04,22:30:00,Thursday,Sell,1261.43,1265.58,4.15,4.28,1.03,4,Stop Loss,4
2020-06-29,18:30:00,Monday,Sell,1769.49,1774.25,4.76,4.9,1.03,6,Stop Loss,4
2018-07-31,10:30:00,Tuesday,Sell,1218.33,1222.69,4.36,4.47,1.03,1,Stop Loss,4
2018-03-01,14:30:00,Thursday,Sell,1307.2,1311.59,4.39,4.52,1.03,1,Stop Loss,4
2023-06-19,17:30:00,Monday,Sell,1949.37,1953.55,4.18,4.32,1.03,2,Stop Loss,4
2017-03-03,10:30:00,Friday,Sell,1227.54,1232.25,4.71,4.83,1.03,3,Stop Loss,4
2013-12-12,22:30:00,Thursday,Sell,1225.02,1229.43,4.41,4.57,1.04,3,Stop Loss,4
2014-02-12,22:30:00,Wednesday,Sell,1290.62,1294.91,4.29,4.47,1.04,4,Stop Loss,4
2016-11-16,10:30:00,Wednesday,Sell,1225.83,1230.11,4.28,4.45,1.04,6,Stop Loss,4
2016-12-06,06:30:00,Tuesday,Sell,1170.43,1175.3,4.87,5.08,1.04,8,Stop Loss,4
2012-09-10,18:30:00,Monday,Sell,1729.49,1734.1,4.61,4.79,1.04,5,Stop Loss,4
2011-02-04,02:30:00,Friday,Sell,1350.95,1355.65,4.7,4.95,1.05,3,Stop Loss,4
2024-12-06,22:30:00,Friday,Sell,2632.61,2637.51,4.9,5.16,1.05,1,Stop Loss,4
2023-02-13,02:30:00,Monday,Sell,1861.25,1865.4,4.15,4.34,1.05,1,Stop Loss,4
2025-03-26,05:30:00,Wednesday,Sell,3022.47,3027.21,4.74,4.98,1.05,1,Stop Loss,4
2022-12-14,10:30:00,Wednesday,Sell,1808.51,1812.62,4.11,4.3,1.05,2,Stop Loss,4
2011-06-16,02:30:00,Thursday,Sell,1526.4,1531.05,4.65,4.95,1.06,3,Stop Loss,4
2012-04-18,14:30:00,Wednesday,Sell,1642.87,1647.55,4.68,4.96,1.06,1,Stop Loss,4
2021-08-19,18:30:00,Thursday,Sell,1780.47,1784.48,4.01,4.25,1.06,2,Stop Loss,4
2020-04-08,18:30:00,Wednesday,Sell,1648.42,1652.85,4.43,4.69,1.06,1,Stop Loss,4
2012-06-12,06:30:00,Tuesday,Sell,1590.6,1595.08,4.48,4.8,1.07,2,Stop Loss,4
2014-09-25,05:30:00,Thursday,Sell,1211.25,1215.7,4.45,4.76,1.07,2,Stop Loss,4
2021-10-07,01:30:00,Thursday,Sell,1760.24,1764.3,4.06,4.35,1.07,2,Stop Loss,4
