date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,distance_rounded
2012-07-26,14:30:00,Thursday,Buy,1615.35,1601.6,13.75,14.15,1.03,24,Stop Loss,13
2011-12-21,02:30:00,Wednesday,Buy,1627.8,1614.4,13.4,13.82,1.03,3,Stop Loss,13
2025-02-05,10:30:00,Wednesday,Buy,2867.92,2854.65,13.27,14.3,1.08,6,Stop Loss,13
2025-09-10,05:30:00,Wednesday,Buy,3643.05,3629.79,13.26,14.4,1.09,6,Stop Loss,13
2024-04-15,01:30:00,Monday,Buy,2355.67,2342.34,13.33,14.86,1.11,4,Stop Loss,13
2024-11-28,10:30:00,Thursday,Buy,2647.66,2634.3,13.36,15.03,1.13,4,Stop Loss,13
2013-07-25,14:30:00,Thursday,Buy,1324.58,1310.72,13.86,16.12,1.16,25,Stop Loss,13
2019-10-02,17:30:00,Wednesday,Buy,1503.49,1489.87,13.62,16.04,1.18,18,Stop Loss,13
2010-05-11,22:30:00,Tuesday,Buy,1232.69,1218.79,13.9,16.7,1.2,17,Stop Loss,13
2020-08-20,18:30:00,Thursday,Buy,1940.17,1927.12,13.05,15.67,1.2,5,Stop Loss,13
2012-02-01,10:30:00,Wednesday,Buy,1746.3,1732.78,13.52,16.77,1.24,15,Stop Loss,13
2023-02-06,02:30:00,Monday,Buy,1873.55,1860.16,13.39,16.62,1.24,23,Stop Loss,13
2009-12-02,02:30:00,Wednesday,Buy,1208.3,1194.75,13.55,18.09,1.34,15,Stop Loss,13
2011-02-01,18:30:00,Tuesday,Buy,1338.2,1325.2,13.0,17.6,1.35,12,Stop Loss,13
2021-11-12,14:30:00,Friday,Buy,1858.46,1844.86,13.6,18.49,1.36,31,Stop Loss,13
2022-03-30,14:30:00,Wednesday,Buy,1931.92,1918.85,13.07,17.79,1.36,13,Stop Loss,13
2013-06-21,02:30:00,Friday,Buy,1283.04,1269.25,13.79,19.32,1.4,18,Stop Loss,13
2016-07-05,18:30:00,Tuesday,Buy,1355.59,1341.89,13.7,19.44,1.42,17,Stop Loss,13
2019-07-02,22:30:00,Tuesday,Buy,1418.1,1404.6,13.5,19.56,1.45,16,Stop Loss,13
2017-06-02,14:30:00,Friday,Buy,1275.01,1261.17,13.84,20.97,1.52,42,Stop Loss,13
2011-06-17,14:30:00,Friday,Buy,1537.6,1524.41,13.19,20.39,1.55,24,Stop Loss,13
2023-11-01,21:30:00,Wednesday,Buy,1982.77,1969.54,13.23,21.2,1.6,21,Stop Loss,13
2020-08-18,02:30:00,Tuesday,Buy,1993.72,1980.22,13.5,21.88,1.62,4,Stop Loss,13
2010-10-28,17:30:00,Thursday,Buy,1343.0,1329.13,13.87,22.55,1.63,24,Stop Loss,13
2025-08-07,13:30:00,Thursday,Buy,3385.05,3371.5,13.55,22.23,1.64,9,Stop Loss,13
2010-12-10,18:30:00,Friday,Buy,1385.05,1372.0,13.05,23.15,1.77,23,Stop Loss,13
2015-09-17,22:30:00,Thursday,Buy,1131.38,1117.53,13.85,25.27,1.82,52,Stop Loss,13
2014-12-26,06:30:00,Friday,Buy,1186.5,1173.43,13.07,24.07,1.84,25,Stop Loss,13
2024-05-24,05:30:00,Friday,Buy,2338.7,2325.06,13.64,25.4,1.86,24,Stop Loss,13
2020-10-15,17:30:00,Thursday,Buy,1905.32,1891.52,13.8,25.97,1.88,38,Stop Loss,13
2011-01-07,14:30:00,Friday,Buy,1366.15,1352.45,13.7,27.0,1.97,49,Stop Loss,13
2013-07-12,14:30:00,Friday,Buy,1281.48,1267.5,13.98,152.13,10.88,389,Stop Loss,13
2025-03-25,09:30:00,Tuesday,Buy,3023.38,3010.23,13.15,144.28,10.97,52,Stop Loss,13
2024-07-03,09:30:00,Wednesday,Buy,2346.41,2332.65,13.76,1484.9,107.91,1918,End of Data,13
