date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason,distance_rounded
2025-04-09,13:30:00,Wednesday,Buy,3075.37,3035.52,39.85,755.94,18.97,732,End of Data,39
2025-04-09,01:30:00,Wednesday,Buy,3008.83,2969.62,39.21,822.48,20.98,735,End of Data,39
2011-08-26,18:30:00,Friday,Buy,1802.8,1763.7,39.1,118.0,3.02,86,Stop Loss,39
2024-03-01,18:30:00,Friday,Buy,2085.77,2046.06,39.71,1745.54,43.96,2438,End of Data,39
2020-03-23,18:30:00,Monday,Buy,1559.39,1520.19,39.2,2271.92,57.96,8535,End of Data,39
2011-11-30,14:30:00,Wednesday,Buy,1742.37,1703.06,39.31,20.63,SL,25,Stop Loss,39
2021-11-10,14:30:00,Wednesday,Buy,1861.75,1821.98,39.77,15.2,SL,48,Stop Loss,39
