date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason
2021-06-28,14:30:00,Monday,Buy,1780.13,1773.07,7.06,2.42,SL,5,Stop Loss
2021-07-19,02:30:00,Monday,Buy,1812.72,1810.07,2.65,2.51,SL,2,Stop Loss
2021-07-19,14:30:00,Monday,Buy,1815.49,1794.67,20.82,9.44,SL,12,Stop Loss
2021-07-26,02:30:00,Monday,Buy,1806.61,1798.06,8.55,4.89,SL,4,Stop Loss
2021-07-26,06:30:00,Monday,Buy,1808.27,1804.1,4.17,3.23,SL,2,Stop Loss
2021-07-26,10:30:00,Monday,Buy,1808.46,1804.18,4.28,1.39,SL,1,Stop Loss
2021-08-02,06:30:00,Monday,Buy,1811.54,1808.36,3.18,0.0,SL,1,Stop Loss
2021-08-02,18:30:00,Monday,Buy,1816.0,1807.77,8.23,0.32,SL,5,Stop Loss
2021-08-09,10:30:00,Monday,Buy,1743.81,1738.58,5.23,4.83,SL,1,Stop Loss
2021-08-16,22:30:00,Monday,Buy,1787.23,1785.54,1.69,1.41,SL,1,Stop Loss
2021-08-23,14:30:00,Monday,Buy,1803.25,1787.44,15.81,6.23,SL,12,Stop Loss
2021-08-23,18:30:00,Monday,Buy,1804.37,1795.13,9.24,5.11,SL,8,Stop Loss
2021-08-23,22:30:00,Monday,Buy,1805.23,1802.73,2.5,0.6,SL,1,Stop Loss
2021-08-30,02:30:00,Monday,Buy,1817.59,1815.98,1.61,1.02,SL,1,Stop Loss
2021-08-30,10:30:00,Monday,Buy,1815.98,1812.42,3.56,1.72,SL,1,Stop Loss
2021-09-06,06:30:00,Monday,Buy,1827.64,1825.15,2.49,0.54,SL,1,Stop Loss
2021-09-13,06:30:00,Monday,Buy,1793.12,1787.68,5.44,0.42,SL,1,Stop Loss
2021-09-13,14:30:00,Monday,Buy,1793.98,1784.79,9.19,6.51,SL,6,Stop Loss
2021-09-13,22:30:00,Monday,Buy,1793.3,1791.39,1.91,0.22,SL,1,Stop Loss
2021-09-20,22:30:00,Monday,Buy,1763.77,1760.54,3.23,3.21,SL,3,Stop Loss
2021-09-27,01:30:00,Monday,Buy,1758.95,1747.31,11.64,1.76,SL,3,Stop Loss
2021-09-27,05:30:00,Monday,Buy,1759.4,1757.63,1.77,1.22,SL,1,Stop Loss
2021-09-27,13:30:00,Monday,Buy,1756.07,1744.53,11.54,0.69,SL,5,Stop Loss
2021-10-04,01:30:00,Monday,Buy,1762.23,1759.87,2.36,0.14,SL,1,Stop Loss
2021-10-04,17:30:00,Monday,Buy,1764.25,1751.77,12.48,5.75,SL,5,Stop Loss
2021-10-04,21:30:00,Monday,Buy,1769.27,1763.3,5.97,0.73,SL,1,Stop Loss
2021-10-11,01:30:00,Monday,Buy,1760.11,1750.35,9.76,0.16,SL,3,Stop Loss
2021-10-18,01:30:00,Monday,Buy,1770.84,1764.42,6.42,0.88,SL,2,Stop Loss
2021-10-25,13:30:00,Monday,Buy,1807.83,1798.21,9.62,1.78,SL,6,Stop Loss
2021-10-25,21:30:00,Monday,Buy,1807.34,1805.31,2.03,0.88,SL,1,Stop Loss
2021-11-01,05:30:00,Monday,Buy,1786.84,1783.15,3.69,0.82,SL,1,Stop Loss
2021-11-01,13:30:00,Monday,Buy,1792.29,1782.24,10.05,3.95,SL,10,Stop Loss
2021-11-01,17:30:00,Monday,Buy,1793.66,1789.45,4.21,1.0,SL,2,Stop Loss
2021-11-08,02:30:00,Monday,Buy,1819.59,1812.63,6.96,1.72,SL,2,Stop Loss
2021-11-08,18:30:00,Monday,Buy,1825.71,1819.1,6.61,1.44,SL,4,Stop Loss
2021-11-22,02:30:00,Monday,Buy,1846.59,1838.25,8.34,2.37,SL,2,Stop Loss
2021-11-29,02:30:00,Monday,Buy,1795.37,1779.49,15.88,13.21,SL,10,Stop Loss
2021-11-29,10:30:00,Monday,Buy,1796.45,1791.66,4.79,0.0,SL,1,Stop Loss
2021-12-06,02:30:00,Monday,Buy,1786.96,1780.38,6.58,0.41,SL,2,Stop Loss
2021-12-13,14:30:00,Monday,Buy,1788.98,1781.47,7.51,1.01,SL,6,Stop Loss
2021-12-20,02:30:00,Monday,Buy,1802.07,1797.57,4.5,1.95,SL,2,Stop Loss
2021-12-20,06:30:00,Monday,Buy,1802.25,1800.81,1.44,0.07,SL,1,Stop Loss
2021-12-20,18:30:00,Monday,Buy,1793.36,1791.47,1.89,0.0,SL,1,Stop Loss
2021-12-27,02:30:00,Monday,Buy,1810.05,1803.64,6.41,0.87,SL,3,Stop Loss
2022-01-03,10:30:00,Monday,Buy,1826.52,1820.76,5.76,0.41,SL,1,Stop Loss
2022-01-10,10:30:00,Monday,Buy,1799.73,1790.97,8.76,2.45,SL,1,Stop Loss
2022-01-17,02:30:00,Monday,Buy,1818.28,1812.8,5.48,4.77,SL,8,Stop Loss
2022-01-17,10:30:00,Monday,Buy,1820.92,1818.6,2.32,0.81,SL,2,Stop Loss
2022-01-24,10:30:00,Monday,Buy,1839.96,1836.11,3.85,2.93,SL,1,Stop Loss
2022-01-24,22:30:00,Monday,Buy,1842.6,1837.39,5.21,0.89,SL,3,Stop Loss
2022-02-14,14:30:00,Monday,Buy,1866.5,1850.94,15.56,12.86,SL,6,Stop Loss
2022-02-14,18:30:00,Monday,Buy,1871.14,1859.97,11.17,8.22,SL,4,Stop Loss
2022-02-21,18:30:00,Monday,Buy,1904.88,1892.51,12.37,9.1,SL,5,Stop Loss
2022-02-28,14:30:00,Monday,Buy,1910.5,1903.68,6.82,6.26,SL,1,Stop Loss
2022-03-07,02:30:00,Monday,Buy,1987.17,1969.77,17.4,15.31,SL,3,Stop Loss
2022-03-07,10:30:00,Monday,Buy,2002.36,1979.03,23.33,0.0,SL,1,Stop Loss
2022-03-07,22:30:00,Monday,Buy,1997.69,1990.61,7.08,2.26,SL,1,Stop Loss
2022-03-21,01:30:00,Monday,Buy,1928.13,1917.92,10.21,2.27,SL,3,Stop Loss
