date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason
2018-03-19,01:30:00,Monday,Sell,1311.26,1314.56,3.3,3.57,1.08,4,Stop Loss
2020-05-11,10:30:00,Monday,Sell,1701.03,1709.62,8.59,9.28,1.08,7,Stop Loss
2019-12-09,14:30:00,Monday,Sell,1462.4,1465.48,3.08,3.33,1.08,6,Stop Loss
2020-06-01,10:30:00,Monday,Sell,1735.74,1743.88,8.14,8.76,1.08,7,Stop Loss
2009-03-09,17:30:00,Monday,Sell,914.79,936.34,21.55,23.46,1.09,23,Stop Loss
2012-10-22,09:30:00,Monday,Sell,1724.25,1725.92,1.67,1.82,1.09,1,Stop Loss
2011-04-25,14:30:00,Monday,Sell,1506.1,1518.25,12.15,13.25,1.09,13,Stop Loss
2013-04-22,14:30:00,Monday,Sell,1422.81,1439.3,16.49,17.96,1.09,16,Stop Loss
2012-07-30,02:30:00,Monday,Sell,1620.35,1626.0,5.65,6.19,1.1,9,Stop Loss
2022-06-13,22:30:00,Monday,Sell,1819.11,1829.57,10.46,11.46,1.1,3,Stop Loss
2012-04-23,10:30:00,Monday,Sell,1633.39,1642.65,9.26,10.29,1.11,7,Stop Loss
2013-04-15,10:30:00,Monday,Sell,1394.03,1459.34,65.31,72.44,1.11,50,Stop Loss
2018-02-12,10:30:00,Monday,Sell,1320.53,1324.21,3.68,4.1,1.11,2,Stop Loss
2018-01-29,22:30:00,Monday,Sell,1339.8,1344.76,4.96,5.5,1.11,3,Stop Loss
2010-12-27,14:30:00,Monday,Sell,1381.4,1384.4,3.0,3.35,1.12,3,Stop Loss
2013-10-28,05:30:00,Monday,Sell,1350.25,1353.81,3.56,3.97,1.12,1,Stop Loss
2017-01-30,10:30:00,Monday,Sell,1191.22,1192.57,1.35,1.51,1.12,1,Stop Loss
2022-04-25,14:30:00,Monday,Sell,1896.45,1918.3,21.85,24.54,1.12,24,Stop Loss
2025-03-31,09:30:00,Monday,Sell,3114.62,3128.07,13.45,15.11,1.12,4,Stop Loss
2024-02-12,10:30:00,Monday,Sell,2020.65,2027.37,6.72,7.55,1.12,1,Stop Loss
2018-06-04,22:30:00,Monday,Sell,1291.66,1293.48,1.82,2.03,1.12,3,Stop Loss
2016-08-01,14:30:00,Monday,Sell,1348.57,1349.91,1.34,1.51,1.13,1,Stop Loss
