date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason
2024-12-20,02:30:00,Friday,Buy,2597.19,2589.39,7.8,1234.12,158.22,1188,End of Data
2023-10-13,09:30:00,Friday,Buy,1887.7,1875.43,12.27,1943.61,158.4,3025,End of Data
2023-07-07,09:30:00,Friday,Buy,1916.16,1911.75,4.41,71.21,16.15,148,Stop Loss
2014-06-06,18:30:00,Friday,Buy,1252.23,1246.52,5.71,92.86,16.26,405,Stop Loss
2025-08-29,13:30:00,Friday,Buy,3428.63,3404.04,24.59,402.68,16.38,126,End of Data
2020-01-03,06:30:00,Friday,Buy,1541.36,1537.12,4.24,69.91,16.49,41,Stop Loss
2010-02-26,06:30:00,Friday,Buy,1108.44,1106.24,2.2,36.56,16.62,51,Stop Loss
2012-06-29,10:30:00,Friday,Buy,1569.55,1566.22,3.33,55.26,16.62,45,Stop Loss
2013-04-05,06:30:00,Friday,Buy,1551.9,1549.6,2.3,38.39,16.69,31,Stop Loss
2015-04-24,22:30:00,Friday,Buy,1179.11,1176.96,2.15,35.89,16.69,28,Stop Loss
2014-02-14,02:30:00,Friday,Buy,1304.76,1299.57,5.19,87.21,16.8,172,Stop Loss
2017-09-01,22:30:00,Friday,Buy,1325.06,1323.14,1.92,32.41,16.88,37,Stop Loss
2021-05-14,22:30:00,Friday,Buy,1843.53,1839.22,4.31,72.94,16.92,137,Stop Loss
2009-10-02,13:30:00,Friday,Buy,1003.7,986.3,17.4,2827.61,162.51,24679,End of Data
2020-07-17,02:30:00,Friday,Buy,1796.87,1795.17,1.7,278.11,163.59,571,Stop Loss
2018-11-30,22:30:00,Friday,Buy,1221.74,1220.15,1.59,2609.57,1641.24,10534,End of Data
2022-12-16,14:30:00,Friday,Buy,1792.29,1779.98,12.31,2039.02,165.64,4296,End of Data
2024-04-05,05:30:00,Friday,Buy,2279.89,2270.57,9.32,1551.42,166.46,2297,End of Data
2015-01-09,18:30:00,Friday,Buy,1220.05,1214.92,5.13,87.44,17.04,161,Stop Loss
2013-08-09,10:30:00,Friday,Buy,1311.76,1304.66,7.1,121.85,17.16,158,Stop Loss
2014-02-07,18:30:00,Friday,Buy,1264.91,1257.59,7.32,127.06,17.36,461,Stop Loss
2024-09-20,13:30:00,Friday,Buy,2606.77,2602.3,4.47,78.64,17.59,84,Stop Loss
2012-06-29,06:30:00,Friday,Buy,1567.55,1554.61,12.94,228.25,17.64,1167,Stop Loss
2017-03-31,06:30:00,Friday,Buy,1242.32,1239.33,2.99,53.13,17.77,136,Stop Loss
2014-02-14,10:30:00,Friday,Buy,1310.98,1306.44,4.54,80.99,17.84,162,Stop Loss
2013-07-19,22:30:00,Friday,Buy,1296.14,1293.3,2.84,51.06,17.98,56,Stop Loss
2023-10-06,17:30:00,Friday,Buy,1831.89,1820.6,11.29,1999.42,177.1,3053,End of Data
2023-10-06,13:30:00,Friday,Buy,1821.42,1810.14,11.28,2009.89,178.18,3054,End of Data
2019-12-20,22:30:00,Friday,Buy,1478.24,1476.98,1.26,224.95,178.53,345,Stop Loss
2019-08-23,10:30:00,Friday,Buy,1496.59,1493.24,3.35,60.29,18.0,69,Stop Loss
2016-04-22,22:30:00,Friday,Buy,1232.31,1228.35,3.96,71.31,18.01,131,Stop Loss
